titulo,texto
id,19
Código,5.10.01
Código SIARS,2013.019.01
Nome abreviado,Proporção de hipertensos com PA em cada semestre
Designação,"Proporção de utentes com hipertensão arterial, com registo de pressão arterial em cada semestre"
Objetivo,"Monitorizar o acompanhamento dos utentes com hipertensão arterial: parâmetro ""registo de pressão arterial""."
Descrição do Indicador,"Indicador que exprime a proporção de utentes com hipertensão arterial, com registo de pelo menos 2 pressões arteriais nos últimos 12 meses (abrangendo 2 semestres).
Numerador: Contagem de utentes inscritos com hipertensão arterial, com registo de pelo menos 2 pressões arteriais nos últimos 12 meses (abrangendo 2 semestres).
Denominador: Contagem de utentes inscritos com hipertensão arterial."
Regras de cálculo,"NUMERADOR (AA):
Contagem de utentes em que a expressão [A e B e C] é verdadeira:
A. Todas as condições enunciadas para o denominador.
B. Com pelo menos uma pressão arterial registada no último semestre (ver alíneas A, B e C de OBSERVAÇÕES GERAIS e comentários de PERÍODO EM ANÁLISE).
C. Com pelo menos uma pressão arterial registada no penúltimo semestre (ver alíneas A, B e C de OBSERVAÇÕES GERAIS e comentários de PERÍODO EM ANÁLISE).
DENOMINADOR (BB):
Contagem de utentes em que a expressão [A e B] é verdadeira:
A. Com [
inscrição ativa
] na unidade de saúde na data de referência do indicador.
B. O diagnóstico de hipertensão (rubricas da ICPC-2 K86 ou K87) encontra-se na lista de problemas, com o estado de ""ativo"", durante pelo menos os 6 meses que antecedem a data de referência do indicador (ver alíneas D e E de OBSERVAÇÕES GERAIS)."
Observações Gerais,"A. São contabilizados no numerador os registos de pressão arterial realizados por qualquer médico, interno ou enfermeiro da unidade de saúde. Se existir um registo de PA no período em análise, realizado por um enfermeiro, não é necessário, nesse período em análise, a existência de registos médicos e vice-versa.
B. Só se contabilizam registos de pressão arterial em que tanto a pressão sistólica como a diastólica tenham sido avaliadas e registadas na mesma data.
C. Não se contabilizam registos de pressão arterial realizados em texto livre no SOAP;
D. Os utentes com hipertensão arterial diagnosticados de novo só são incluídos no denominador 6 meses após o registo do diagnóstico, por forma a que passe tempo suficiente para a realização das atividades avaliadas no numerador.
E. A data que conta para determinar os ""6 meses"" é a [data de registo] do problema de saúde e não a [data de início] do problema de saúde. Assim, caso um médico saiba em determinado dia que um doente é hipertenso desde há diversos meses no passado, pode assinalar essa data na lista de problemas pois o utente só entrará para o denominador deste indicador 6 meses após o registo."
Observações Sobre Software,"SCLÍNICO - PERFIL MÉDICO E DE ENFERMAGEM:
A. A pressão arterial pode ser registada na ficha individual e nos programas de hipertensão, diabetes, saúde materna, planeamento familiar e saúde infantil.
MEDICINEONE
A. O diagnóstico de hipertensão pode estar inserido quer na [lista de problemas] quer na [lista de outros problemas]. O diagnóstico necessita estar classificado como ""ativo"" e não ter sido classificado como ""inválido"".
B. A pressão arterial pode ser registada nos seguintes locais do MedicineOne (campos de PA sistólica e PA diastólica):
- Biometrias;
- Módulo de hipertensão;
- Módulo de diabetes;
- Módulo de saúde infantil;
- Módulo de saúde materna;
- Módulo de planeamento familiar."
