titulo,texto
id,170
Código,6.26.02
Código SIARS,8.2
Nome abreviado,Percent. grávidas c/ 6+ cons. médicas vigil.
Designação,Percentagem de grávidas com 6 ou mais consultas médicas em saúde materna
Objetivo,"Monitorização do Programa de Vigilância em Saúde Materna, área de acesso às consultas de médicas de saúde materna."
Descrição do Indicador,"Indicador que exprime a proporção grávidas vigiadas que realizaram pelo menos 6 consultas de médicas de vigilância da gravidez.
Numerador: Contagem de grávidas que realizaram pelo menos 6 consultas de médicas de vigilância da gravidez.
Denominador: Contagem de grávidas vigiadas."
Regras de cálculo,"NUMERADOR (AA):
Contagem de utentes em que a expressão [A e B] é verdadeira:
A. Utentes incluídos no denominador.
B. Utentes que tiveram pelo menos 6 consultas médicas de vigilância de gravidez, no período compreendido entre a DUM e a data de referência do indicador.
DENOMINADOR (BB):
Contagem dos utentes em que a expressão [A e B e C e D e E] é verdadeira:
A. Sexo feminino.
B. [
Inscrição ativa
] na unidade de saúde, durante pelo menos um dia do período em análise.
C. Ter pelo menos um destes diagnósticos sinalizado como ativo na sua lista de problemas (classificação ICPC-2 W78, W79 e W84).
D. Ter compromisso de vigilância em Saúde Materna no período em análise.
E. Ter registo de data de parto no período em análise."
Observações Gerais,"A. Para o numerador são contabilizados utentes com 6 ou mais consultas médicas associadas ao programa de saúde materna ou em que pelo menos um dos ""problemas de saúde"" da consulta foi classificado com uma das rubricas das ICPC-2 relacionadas com a gravidez (W78, W79 ou W84).
B. Indicador com 2 problemas:
1. O fato de a data de parto ser a data usada para as incluir ou não no denominador (ter data de parto durante o ano civil em curso), faz com que as grávidas com parto em dezembro possam ter consultas de puerpério em janeiro que não são contabilizadas.
2. O fato de as consultas serem contabilizadas entre a DUM e a data de referência do indicador, faz com que possam ser contabilizadas consultas de revisão de puerpério realizadas 2 ou 3 meses depois da data de parto."
Período em Análise,"INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FIXO""
- Denominador: Duração de 1 a 12 meses. Tem início a 1 de janeiro do ano em curso e termina na data de referência do indicador.
- A principal variável de ""ancoragem"" de cada mulher a este indicador é o facto de ter data de parto durante o ano civil em curso.
- Para cada mulher incluída no denominador, o período em análise para deteção de consultas inicia-se com a data da última menstruação e termina na data de referência do indicador."
Fórmula,AA / BB x 100
Unidade de medida,%
Output,Proporção de grávidas
Estado do indicador,Descontinuado em Dezembro de 2014
Área | Subárea | Dimensão,---
Intervalo Esperado,---
Intervalo Aceitável,---
Tipo de Indicador,Processo
Área clínica,Saúde Materna
Inclusão de utentes no indicador,Utentes inscritos em pelo menos um dia do período em análise
Prazo para Registos,30 dias
