titulo,texto
ID,101
Código,8.01.02
Código SIARS,2013.101.01
Nome abreviado,Número UCs hipertensos (ativ. específ.)
Designação,Número de unidades de contratualização relacionadas com vigilância de utentes com hipertensão arterial (atividades específicas)
Objetivo,"Monitorizar o programa de hipertensão e cálculo do número de UCs a pagar mensalmente aos médicos das USF modelo B por ""atividades específicas""."
Descrição do Indicador,"Score que exprime o número de unidades de contratualização relacionadas com vigilância adequada de utentes com hipertensão arterial (atividades específicas).
Numerador: Produto entre o [número de utentes com hipertensão arterial com acompanhamento adequado] e o [fator de ponderação 2].
Denominador: Contagem de médicos da unidade."
Regras de cálculo,"UTENTES COM HIPERTENSÃO ARTERIAL COM ACOMPANHAMENTO ADEQUADO (AA):
Contagem de utentes em que a expressão [A e B e C e D e E e F e G e H e I e J e K e L] é verdadeira:
A. Com [
inscrição ativa
] na unidade de saúde durante pelo menos um dia do período em análise.
B. O diagnóstico de hipertensão (rubricas da ICPC-2 K86 ou K87) encontra-se na lista de problemas, com o estado de ""ativo"", na data de referência do indicador.
C. Ter pelo menos 1 consulta médica de vigilância em hipertensão, realizada num dos semestres (ver alíneas A e G de OBSERVAÇÕES GERAIS).
D. Ter pelo menos 1 consulta médica ou de enfermagem de vigilância em hipertensão, realizada no outro semestre (ver alíneas A, B e G de OBSERVAÇÕES GERAIS).
E. Com pelo menos uma pressão arterial registada no último semestre (ver alíneas C, D e E de OBSERVAÇÕES GERAIS).
F. Com pelo menos uma pressão arterial registada no penúltimo semestre (ver alíneas C, D e E de OBSERVAÇÕES GERAIS).
G. Na última pressão arterial registada (há menos de 6 meses), a pressão é inferior a 150/90 mmHg (ver alíneas C, D e E de OBSERVAÇÕES GERAIS e comentários sobre PERÍODO EM ANÁLISE). Condição apenas aplicável a utentes com menos de 65 anos (ver alíneas F e N de OBSERVAÇÕES GERAIS);
H. Ter pelo menos uma avaliação de risco cardiovascular, realizada nos últimos 36 meses. Condição apenas aplicável a utentes com 40 ou mais anos (ver alínea F de OBSERVAÇÕES GERAIS) e sem nenhum dos seguintes diagnósticos ativo na lista de problemas (à data de referência do indicador): diabetes (rubricas da ICPC-2 T89 ou T90); enfarte agudo do miocárdio (K75); doença cardíaca isquémica sem angina (K74); doença cardíaca isquémica com angina (K76); trombose ou acidente vascular cerebral (K90); doença vascular cerebral (K91); aterosclerose ou doença vascular periférica (K92).
I. Ter pelo menos um resultado de microalbuminúria (ou análise equivalente), realizada nos últimos 36 meses (ver alínea H de OBSERVAÇÕES GERAIS).
J. Ter pelo menos um resultado de colesterol total, colesterol HDL e triglicéridos, realizados nos últimos 36 meses (ver alínea I de OBSERVAÇÕES GERAIS).
K. Que tenham pelo menos um registo parametrizado do IMC e do peso, medidos nos últimos 12 meses (ver alíneas J, K, L, M e P de OBSERVAÇÕES GERAIS).
L. Que tenham pelo menos um registo parametrizado de estatura, medido após os 20 anos de idade do utente, ou nos 2 anos que antecedem a data de referência do indicador (ver alíneas J, K, L e M de OBSERVAÇÕES GERAIS).
CONTAGEM DE MÉDICOS (BB):
A. Número de médicos de família que constituem a equipa, na data de referência do indicador (ver alínea O de OBSERVAÇÕES GERAIS)."
Observações Gerais,"A. Para se contabilizar uma [Consulta Médica de Vigilância] em HTA, é necessário que os registos sejam compatíveis com um dos seguintes conceitos de [consulta]:
-
C003
| Consulta médica de vigilância - SClínico
-
C009
| Consulta médica de vigilância - MedicineOne
Nota: Nas normas
C003
e
C009
, os códigos ICPC-2 específicos de HTA, que podem ser usados para a classificar como ""problema de saúde da consulta"" são o K86, o K87.
B. Para se considerar uma [Consulta de Enfermagem de Vigilância] em HTA, é necessária a existência de registos compatíveis com um dos seguintes conceitos de [consulta]:
-
C006.6
| Consulta de enfermagem de vigilância em hipertensão - [SClínico (Perfil Enfermagem)]
-
C012
| Consulta de enfermagem de vigilância - MedicineOne
Nota 1: Os códigos CIPE associados a [diagnóstico de enfermagem] e [intervenção de enfermagem] não são específicos de nenhum programa ou área de vigilância. No entanto, entende-se que existe um conjunto de diagnósticos e intervenções altamente frequentes e caracterizadores da consulta de vigilância relacionada com a hipertensão, que passam a ser utilizados para caracterizar este tipo de consulta de vigilância e disponíveis em
Diagnósticos e intervenções de enfermagem codificados pela CIPE - Hipertensão
.
Nota 2: Na norma
C012
, os códigos ICPC-2 específicos de HTA, que podem ser usados para a classificar como ""problema de saúde da consulta"" são o K86, o K87.
C. São contabilizados no numerador os registos de pressão arterial realizados por qualquer médico, interno ou enfermeiro da unidade de saúde.
D. Só se contabilizam registos de pressão arterial em que tanto a pressão sistólica como a diastólica tenham sido avaliadas e registadas na mesma data.
E. Não se contabilizam registos de pressão arterial realizados em texto livre no SOAP;
F. A idade deve ser medida em relação à data de referência do indicador quando o cálculo é do tipo ""período em análise flutuante"" e em relação a 31 de dezembro do ano em curso, quando o cálculo é do tipo ""período em análise fixo"".
G. É necessária a existência de 1 consulta médica e 1 de enfermagem (em semestres diferentes) ou 2 consultas médicas (em semestres diferentes).
H. Os códigos da tabela de MCDT, válidos para registar microalbuminúria (ou análise equivalente) são os seguintes: A560.6 (microalbuminúria), A1318.2 (Albumina de baixa concentração) e A596.7 (proteinúria). O código da microalbuminúria A560.6 permite requisitar a [microalbuminúria de 24 horas], a [microalbuminúria de 12 horas] e a [microalbuminúria em amostra de urina]. Quando esta análise for efetuada na unidade de saúde (utilizando p.e. o Micralteste) a mesma pode ser registada em campo(s) específicos criados pelas aplicações de registo clínico para o efeito. Apenas se contabilizam microalbuminúrias ou as proteinúrias com resultado registado. A data que deve ser usada para verificar se a microalbuminúria está ou não dentro do período em análise é a ""data de realização"". O resultado deve ser preenchido, no máximo até 30 dias após o fim do período em análise. O registo é válido se for realizado por qualquer médico, interno ou enfermeiro da unidade de saúde.
I. Os códigos da tabela de MCDT, válidos para o colesterol total, para o colesterol HDL e para os triglicéridos são respetivamente o A1029.9, o A412.0 e o A620.3. A data que deve ser usada para verificar se estas análises estão ou não dentro do período em análise é a ""data de realização"". O resultado deve ser preenchido, no máximo, até 30 dias após a data de referência do indicador. As análises podem ser requisitadas em documentos diferentes. A data de realização das 3 análises pode ser diferente.
J. Quando a unidade de observação é o médico ou a unidade de saúde, são contabilizados no numerador os utentes com registos de peso realizados por qualquer médico, interno ou enfermeiro da unidade de saúde. Quando a unidade de observação é o ACES, são contabilizados no numerador os utentes com registos de peso realizados por qualquer médico, interno ou enfermeiro de qualquer unidade de saúde.
K.Os registos de estatura podem ter sido registados por qualquer médico, interno ou enfermeiro de qualquer unidade de saúde (independentemente da unidade de observação do indicador).
L. Os registos de IMC, peso e estatura podem ser realizados nos módulos ou programas de hipertensão, diabetes, saúde infantil, planeamento familiar e saúde materna. Podem também ser registados noutros módulos das aplicações destinadas a registar parâmetros do exame objetivo, tal como especificado em OBSERVAÇÕES SOBRE SOFTWARE. Não são contabilizados registos de texto livre no O do SOAP.
M. Não é obrigatório que o peso e altura sejam registados no mesmo dia. O peso deve ser registado durante os 12 meses que antecedem a data de referência do indicador. A estatura deve estar registada pelo menos uma vez com data de medição posterior aos 20 anos de idade, ou, caso o utente tenha menos de 22 anos, deve existir um registo nos 24 meses que antecedem a data de referência do indicador.
N. A condição da pressão arterial é avaliada apenas em utentes com menos de 65 anos, pois é controverso, do ponto de vista clínico, exigir esse tipo de limiar de pressão arterial para utentes com idade superior. Para além disso, existe outro indicador (Proporção de utentes com hipertensão arterial com idade inferior a 65 anos, com pressão arterial inferior a 150/90 mmHg), que já segue esta lógica.
O. O número de médicos a contabilizar quando a unidade de observação é uma USF é o que se encontra no documento de candidatura ou no último documento oficial publicado onde se especifique o nº de lugares no quadro para a equipa médica. Se um médico se encontra a meio tempo, conta meia unidade para esta variável. Se uma unidade de saúde possui um ou vários médicos com ausências de longa duração, esses médicos são contabilizados. Quando a unidade de observação é uma UCSP, o número de médicos é o que constar do respetivo mapa de pessoal. Quando a unidade de observação é o próprio médico, a variável assume o valor 1 ou 0,5 respetivamente para médicos a tempo inteiro ou a meio tempo. Quando a unidade de observação é o ACES, a variável é igual ao somatório dos médicos das respetivas USF e UCSP (contabilizadas de acordo com as regras acima discriminadas).
P. Não é obrigatório que os profissionais registem manualmente o valor do IMC. Basta que existam registos do peso e da estatura conforme descrito nas REGRAS DE CÁLCULO. Os sistemas de informação calculam de forma automática o IMC."
Observações Sobre Software,"SCLÍNICO - PERFIL DE ENFERMAGEM:
A. O IMC, o peso e a estatura podem ser registados neste sistema.
B. A pressão arterial pode ser registada neste sistema.
SCLÍNICO - PERFIL MÉDICO:
A. O IMC, o peso e a estatura podem ser registados na ficha individual e nos programas de hipertensão, diabetes, saúde materna, planeamento familiar e saúde infantil.
B. A pressão arterial pode ser registada na ficha individual e nos programas de hipertensão, diabetes, saúde materna, planeamento familiar e saúde infantil.
C. A microalbuminúria pode ser registada no módulo de MCDT e em campos específicos existentes na ficha de hipertensão e na ficha de diabetes.
D. O risco cardiovascular pode ser registado quer na ficha individual quer na ficha de hipertensão, sendo contabilizado para este indicador independentemente da ficha onde é registado.
MEDICINEONE:
A. O diagnóstico de hipertensão pode estar inserido quer na [lista de problemas] quer na [lista de outros problemas]. O diagnóstico necessita estar classificado como ""ativo"" e não ter sido classificado como ""inválido"".
B. A pressão arterial pode ser registada nos seguintes locais do MedicineOne (campos de PA sistólica e PA diastólica):
- Biometrias;
- Módulo de hipertensão;
- Módulo de diabetes;
- Módulo de saúde infantil;
- Módulo de saúde materna;
- Módulo de planeamento familiar;
C. A proteinúria, o colesterol total, o colesterol HDL e os triglicéridos podem ser registados quer no módulo de análises quer no módulo de MCDT. O SIARS contabiliza-os quando registados em qualquer deles.
D. A microalbuminúria pode ser requisitada e registada quer através do módulo de análises quer através do módulo de MCDT. O SIARS contabiliza-os quando registados em qualquer deles.
E. A microalbuminúria pode também ser registada nos campos criados para o efeito quer no módulo de hipertensão, quer no módulo de diabetes.
F. O IMC, o peso e a estatura podem ser registados nas biometrias e nos módulos de hipertensão, diabetes, saúde materna, planeamento familiar e saúde infantil."
