titulo,texto
id,427
Código,6.76.02
Código SIARS,2019.427.01
Nome abreviado,Proporção de grávidas com parto por cesariana
Designação,Proporção de grávidas com parto por cesariana
Objetivo,Monitorizar o impacto da acção das USF/UCSP na diminuição da taxa de cesarianas
Descrição do Indicador,"Exprime a proporção de grávidas acompanhadas pelos profissionais das USF/UCSP, que tiveram parto por cesariana.
Numerador: Contagem de grávidas acompanhadas pela USF/UCSP com parto por cesariana.
Denominador: Contagem de grávidas acompanhadas pela USF/UCSP."
Regras de cálculo,"NUMERADOR (AA):
Contagem de utentes em que a expressão [A e B] é verdadeira:
A. Utentes incluídos no denominador.
B. Utentes com registo de cesariana em tipo de parto (ver alínea D de OBSERVAÇÕES GERAIS).
DENOMINADOR (BB):
(Aplicável a USF, UCSP, CON, IPSS-C e ACES)
Contagem de utentes em que a expressão [A e B e C e D e E e F] é verdadeira:
A. Ser mulher;
B. [
Inscrição ativa
] na unidade de saúde durante pelo menos 7 meses do período compreendido entre a DUM e a [data de fim da gravidez] (ver alínea B de OBSERVAÇÕES GERAIS).
C. Registo do diagnóstico médico de gravidez (códigos da ICPC-2 W78 ou W79) na lista de problemas, no estado [ativo] durante pelo menos um dia do período compreendido entre a DUM e [data de fim da gravidez] (ver alínea A de OBSERVAÇÕES GERAIS);
D. O 42º dia de puerpério, contabilizado a partir da [data de fim da gravidez], pertence ao período em análise do denominador (ver alínea B de OBSERVAÇÕES GERAIS;
E. Com registo de [tipo de parto] efetuado até à data de referência do indicador (ver alínea C de OBSERVAÇÕES GERAIS);
F. Gravidez não classificada como aborto (ver alínea C de OBSERVAÇÕES GERAIS)."
Observações Gerais,"A. O registo de gravidez na lista de problemas, usando a ICPC-2, realizado por médico ou interno da unidade de saúde, deve ser feito para que a sua duração, definida pelos campos [Data inicio] e [Data fim] seja coincidente em pelo menos um dia com a duração da gravidez respetiva no módulo ou programa de saúde materna, devendo verificar-se as 2 condições seguintes:
a) a [Data inicio] do diagnóstico de gravidez na lista de problemas deve ser anterior à [data de fim da gravidez] (ver definição mais à frente em OBSERVAÇÕES GERAIS).
b) a [Data fim] do diagnóstico de gravidez ou não está definida ou é posterior à DUM da gravidez registada no programa de saúde materna.
B. A [data de fim da gravidez] corresponde ao 1º dia do puerpério e é determinada da seguinte forma:
a) se a [data de parto] estiver registada, a [data de fim da gravidez] é igual à [data de parto].
b) se a [data de parto] não estiver registada e a [data de parto corrigida] estiver registada e se a [data de referência do indicador] for superior à [data de parto corrigida] em 8 semanas (56 dias), a [data de fim da gravidez] é igual à [data de parto corrigida].
c) se a [data de parto] não estiver registada e a [data de parto corrigida] não estiver registada e se a [data de referência do indicador] for superior à [data da última menstruação] em 48 semanas (336 dias), a [data de fim da gravidez] é igual à soma da [data da última menstruação] com [39 semanas e 6 dias] (280 dias).
C. Apenas são incluídas no denominador as mulheres em que o [tipo de parto] (por exemplo ""parto eutócico"", ""parto distócico"", ""cesariama"", ""aborto"") foi registado. No entanto, a classificação do [tipo de parto] como [aborto], exclui a utente do denominador. Caso a gravidez termine em aborto (espontâneo ou provocado), tal deve ser registado no módulo ou programa de saúde materna (ver OBSERVAÇÕES SOBRE SOFTWARE), para que seja detetado pelo SIARS. Embora o aborto possa e deva ser registado no A do SOAP e classificado pela ICPC-2 como [episódio], tal não é detetado pelo SIARS.
D. A classificação do tipo de parto como [cesariana] pode ser efetuado por qualquer médico ou interno de qualquer unidade funcional do ACES."
Observações Sobre Software,"SClínico [perfil médico]:
A. É possível registar [Aborto] ou [Cesariana] na janela [Revisão do puerpério]. Esta funcionalidade está acessível a partir do botão [RP] do [programa de saúde materna]. O [aborto] é selecionado na mesma lista em que é possível escolher o [tipo de parto]."
Período em Análise,"INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FLUTUANTE"".
A principal variável de ""ancoragem"" de cada grávida a este indicador é o facto de o 42º dia de puerpério pertencer ou não ao período em análise do denominador.
- Numerador (variável ""registo de cesariana""): Entre a [data de fim da gravidez] e o último dia do período em análise.
- Denominador (variável ""mulher""): Mês correspondente á [data de fim da gravidez].
- Denominador (variável ""inscrição ativa""): Entre a DUM e a [data de fim da gravidez].
- Denominador (variável ""gravidez""): Duração entre DUM e a [data de fim da gravidez].
- Denominador (variável ""gravidez não classificada como aborto""): Duração entre DUM e a [data de fim da gravidez].
- Denominador (variável ""registo de tipo de parto""): Deve ser registada até à data de referência do indicador.
- Denominador (variável ""42º dia do puerpério""): Duração de 12 meses, terminando na data de referência do indicador."
Fórmula,AA / BB x 100
Unidade de medida,%
Output,Proporção de grávidas
Estado do indicador,Com dados desde Dezembro de 2019
Área | Subárea | Dimensão,Desempenho | Gestão da Saúde | Saúde da Mulher
Intervalo Esperado,"Ano de 2023: [15; 25]
Ano de 2024: [15; 25]
Ano de 2025: [15; 25]"
Intervalo Aceitável,"Ano de 2023: [15; 40]
Ano de 2024: [15; 40]
Ano de 2025: [15; 40]"
Tipo de Indicador,Ganhos em Saúde
Área clínica,Saúde Materna
Inclusão de utentes no indicador,Utentes inscritos durante um mínimo de N meses do acontecimento monitorizado
Prazo para Registos,5 dias
