titulo,texto
id,3
Código,4.18.01
Código SIARS,2013.003.01
Nome abreviado,Taxa de domicílios médicos por 1.000 inscritos
Designação,Taxa de consultas médicas no domicílio por 1.000 inscritos
Objetivo,Permite monitorizar produtividade relacionada com a realização de domicílios médicos.
Descrição do Indicador,"Exprime o número de domicílios médicos realizados por ano por cada 1000 utentes inscritos.
Numerador: Contagem de domicílios médicos realizados por ano.
Denominador: Contagem de utentes inscritos."
Regras de cálculo,"NUMERADOR (AA):
Contagem de contactos em que a expressão [A e B e C] é verdadeira:
A. Contactos realizados aos utentes definidos no denominador, durante o período em análise do numerador.
B. Realizados no domicílio, por qualquer médico ou interno da unidade de saúde.
C. Com registo de SOAP, criado por qualquer médico ou interno da unidade de saúde.
DENOMINADOR (BB):
Contagem de utentes em que a expressão [A] é verdadeira:
A. Com [
inscrição ativa
] na Unidade de Saúde, durante pelo menos um dia do período em análise."
Observações Gerais,"A. Apenas se contabiliza um contacto, por utente, por dia;
B. No denominador, contabilizam-se utentes inscritos em pelo menos um dia do período em análise, pois existe um número significativo de consultas domiciliárias que são realizadas a utentes que acabam por falecer antes do último dia do período em análise, o que provocaria uma quebra significativa de domicílios no numerador (quando comparada com os domicílios efetivamente realizados pelos profissionais no período em análise).
C. As consultas contabilizadas no numerador estão de acordo com as definições de [Consulta médica presencial] com um dos códigos seguintes:
-
C002
| Consulta médica presencial - SClínico
-
C008
| Consulta médica presencial - MedicineOne"
Observações Sobre Software,"SCLÍNICO - PERFIL MÉDICO:
A. São considerados domicílios as consultas que se encontram no painel de domicílios na agenda do médico. Este registo deve ser efetuado aquando da marcação da consulta no SINUS
B. Apenas se contabilizam as consultas que tenham sido efetivadas pelo médico.
MEDICINEONE:
A. Um contacto fica como [domicílio] se o respetivo [Tipo de contacto] foi definido como [domicílio].
B. O SIARS não lê informação que tenha sido registada no módulo de domicílios, a não ser que em simultâneo seja gerado um contacto do tipo [domicílio] e um SOAP.
C. Apenas se contabilizam as consultas que não tenham sido assinalados como [Sem atividade clínica] em [Outras caraterísticas do contacto].
D. Apenas se contabilizam consultas relativamente às quais: a) não tenha sido assinalado que o utente faltou; b) não tenha sido anulada; c) não tenha sido desmarcada."
Período em Análise,"INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FLUTUANTE""
- Numerador: Duração de 12 meses, terminando na data de referência do indicador.
- Denominador: Duração de 12 meses, terminando na data de referência do indicador.
INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FIXO""
- Numerador: Duração de 1 a 12 meses. Tem início a 1 de janeiro do ano em curso e termina na data de referência do indicador.
- Denominador: Duração de 1 a 12 meses. Tem início a 1 de janeiro do ano em curso e termina na data de referência do indicador."
Fórmula,AA / BB x 1.000
Unidade de medida,por 1.000
Output,Taxa de consultas domiciliárias (Méd.)
Estado do indicador,Com dados desde Dezembro de 2012
Área | Subárea | Dimensão,Desempenho | Acesso | Cobertura ou Utilização
Intervalo Esperado,"Ano de 2023: [18; 35]
Ano de 2024: [18; 35]"
Intervalo Aceitável,"Ano de 2023: [12; 40]
Ano de 2024: [10; 45]"
Tipo de Indicador,Processo
Área clínica,Transversal
Inclusão de utentes no indicador,Utentes inscritos em pelo menos um dia do período em análise
Prazo para Registos,5 dias
