titulo,texto
id,362
Código,6.69.02
Código SIARS,2017.362.01
Nome abreviado,Taxa de internamento por ICC (ajust.)
Designação,Taxa de internamento por insuficiência cardíaca congestiva (ajustada para uma população padrão)
Objetivo,"Monitorizar a efetividade dos cuidados prestados pelos CSP a utentes com insuficiência cardíaca congestiva (ICC), no respetivo controlo, usando como medida a ""taxa de internamento hospitalar com diagnóstico principal de insuficiência cardíaca congestiva""."
Descrição do Indicador,"Indicador que exprime a razão entre o número de internamentos hospitalares com diagnóstico principal de ""insuficiência cardíaca congestiva"", por cada 100.000 utentes com [
inscrição ativa
] com 18 ou mais anos.
Numerador da taxa bruta: Contagem de episódios de internamento hospitalar com diagnóstico principal de ""insuficiência cardíaca congestiva"".
Denominador da taxa bruta: Contagem de utentes [
inscritos ativos
] com 18 ou mais anos, ponderados à proporção de tempo de inscrição relativamente ao máximo possível no período em análise.
Os utentes entram para o denominador desde que inscritos pelo menos 1 dia do período em análise, sendo no entanto ponderados pela proporção de meses de inscrição, desde um mínimo de 1/12 (utente inscrito 1 mês) até um máximo de 12/12 (utente inscrito 1 ano).
O algoritmo de ajustamento da taxa bruta de internamento por utente inscrito à população padrão (idade e género) encontra-se descrito
aqui
."
Regras de cálculo,"VARIÁVEL AA
Contagem de internamentos hospitalares referentes a utentes em que a expressão [A e B e C e D e E e F e G e H e I e J] é verdadeira:
A. Referentes a utentes internados com data de alta incluída no período em análise (ver alínea G de OBSERVAÇÕES GERAIS);
B. Internados com duração superior a 24 horas (ver alínea G de OBSERVAÇÕES GERAIS);
C. Não são considerados os utentes transferidos de outros hospitais.
D. Com [
inscrição ativa
] na unidade de observação no mês alta do episódio de internamento (ver alíneas C, D e E de OBSERVAÇÕES GERAIS).
E. Com o género Z.
F. Que na data de alta do episódio hospitalar têm idade, em anos, pertencente ao intervalo [X; Y[.
G. Na data de admissão têm 18 ou mais anos;
H. O utente internado tem diagnóstico principal compatível com ""insuficiência cardíaca congestiva"" (ver alíneas A e H de OBSERVAÇÕES GERAIS).
I. Sem registos de procedimentos cardíacos (ver alíneas B e H de OBSERVAÇÕES GERAIS).
J. Excluem-se episódios de internamento por gravidez, parto e puerpério.
Em que:
X - Valor inteiro representando o limite inferior fechado do intervalo de idades (em anos).
Y - Valor inteiro representando o limite superior aberto do intervalo de idades (em anos).
Z - Representa o género do utente, sendo possíveis ""masculino"" e ""feminino"".
VARIÁVEL BB
Contagem de utentes com inscrição ativa, ponderados ao número de meses de inscrição (ver alínea F de OBSERVAÇÕES GERAIS), com idade [X; Y[ e género Z, em que a condição [A e B e C e D] é verdadeira.
A. Com idades 18 ou mais anos.
B. Com [
inscrição ativa
] na unidade de observação durante pelo mesmo um dia do período em análise.
C. Com género Z.
D. Na data de referência do indicador, têm idade (em anos) pertencente ao intervalo [X; Y[.
Em que:
X - Valor inteiro representando o limite inferior fechado do intervalo de idades (em anos).
Y - Valor inteiro representando o limite superior aberto do intervalo de idades (em anos).
Z - Representa o género do utente, sendo possíveis ""masculino"" e ""feminino"".
Nota: A ponderação é efetuada utente a utente, pela proporção de meses de inscrição ativa relativamente ao número de meses do período em análise (12), sendo a inscrição verificada apenas no último dia de cada mês. Ou seja, p.e., se um utente estiver inscrito numa unidade de saúde 12 meses conta ""1"". Se tiver inscrito 6 meses numa unidade e 6 meses noutra, conta ""0.5"" para cada uma delas (ver alínea E de OBSERVAÇÕES GERAIS).
TAXA BRUTA POR UTENTE INSCRITO (CC)
CC = Somatório(AA) / Somatório(BB)
TAXA AJUSTADA POR UTENTE INSCRITO PADRÃO
O algoritmo de cálculo de uma taxa ou proporção a uma população padrão (por sexo e idade) encontra-se descrito
aqui
, estando previstas 8 fases:
1. CLASSES DE INTERVALOS ETÁRIOS E DE GÉNERO PARA A PADRONIZAÇÃO
Aplica-se o método definido
aqui
, usando os grupos definidos na tabela seguinte, que está adaptada ao intervalo etário em análise neste indicador de [18; +INF[ anos.
Intervalo etário
Género
[18; 
    20[ anos
Masc.
Femin.
[20; 
    25[ anos
Masc.
Femin.
[25; 30[ anos
Masc.
Femin.
...
Intervalos etários
de 5 anos anos
...
Masc.
Femin.
Masc.
Femin.
Masc.
Femin.
[80; 85[ anos
Masc.
Femin.
[85; 90[ anos
Masc.
Femin.
[90; 95[ anos
Masc.
Femin.
[95; 100[ anos
Masc.
Femin.
[100; +INF[ anos
Masc.
Femin.
2. DEFINIÇÃO DA POPULAÇÃO PADRÃO
Aplica-se o método definido
aqui
, mas escolhe-se como população padrão a totalidade dos utentes com [
inscrição ativa
] em Portugal Continental a 31 de dezembro do ano anterior ao da data de referência do indicador, com idades compreendidas no intervalo [18; +INF[ anos.
3. DISTRIBUIÇÃO DA POPULAÇÃO PADRÃO POR IDADE E SEXO
Aplica-se o método definido
aqui
, adaptado aos escalões de idade e género definidos no ponto 1 (CLASSES DE INTERVALOS ETÁRIOS E DE GÉNERO PARA A PADRONIZAÇÃO).
Calcula-se também a [DIMENSÃO DA POPULAÇÃO PADRÃO (DD)], que não é mais do que o somatório das frequências absolutas de utentes em cada um dos grupos etários e de género da referida população padrão referidos (no intervalo [18; +INF[ anos).
4. DISTRIBUIÇÃO DOS UTENTES DA UNIDADE DE OBSERVAÇÃO POR GRUPO ETÁRIO E GÉNERO
Aplica-se o método definido
aqui
, com as regras definidas em cima para a VARIÁVEL BB, isto é, não sobre a distribuição de utentes inscritos na data de referência do indicador, mas sim sobre a distribuição de utentes ponderados ao número de meses de inscrição e apenas para as classes de género e idade definidas no ponto 1 (CLASSES DE INTERVALOS ETÁRIOS E DE GÉNERO PARA A PADRONIZAÇÃO).
5. DISTRIBUIÇÃO DOS INTERNAMENTOS ASSOCIADOS À UNIDADE DE OBSERVAÇÃO POR GRUPO ETÁRIO E GÉNERO
Aplica-se o método definido
aqui
, com as regras definidas em cima para a VARIÁVEL AA, mas apenas para as classes de género e idade definidas no ponto 1 (CLASSES DE INTERVALOS ETÁRIOS E DE GÉNERO PARA A PADRONIZAÇÃO).
6. DETERMINAÇÃO DOS INTERNAMENTOS ESPERADOS
Aplica-se o método definido
aqui
, mas apenas para as classes de género e idade definidas no ponto 1 (CLASSES DE INTERVALOS ETÁRIOS E DE GÉNERO PARA A PADRONIZAÇÃO).
7. TOTAL DE INTERNAMENTOS ESPERADOS
Aplica-se, sem alterações, o método definido
aqui
de forma a calcular os [INTERNAMENTOS ESPERADOS NA POPULAÇÃO PADRÃO (EE)].
8. CÁLCULO DA TAXA AJUSTADA POR UTENTE INSCRITO PADRÃO
Aplica-se, sem alterações, o método definido
aqui
.
[TAXA AJUSTADA POR UTENTE INSCRITO PADRÃO] = [INTERNAMENTOS ESPERADOS NA POPULAÇÃO PADRÃO (EE)] / [DIMENSÃO DA POPULAÇÃO PADRÃO (DD)] x 100.000"
Observações Gerais,"A. Consideram-se os seguintes códigos de diagnóstico ICD-9-CM e ICD-10-CM para ""insuficiência cardíaca congestiva"":
ICD-10-CM:
I0981 - Rheumatic heart failure
I5030 - Unspecified diastolic (congestive) heart failure
I110 - Hypertensive heart disease with heart failure
I5031 - Acute diastolic (congestive) heart failure
I130 - Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease
I5032 - Chronic diastolic (congestive) heart failure
I132 Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease, or end stage renal disease
I5033 - Acute on chronic diastolic (congestive) heart failure
I501 - Left ventricular failure
I5040 - Unspecified combined systolic (congestive) and diastolic (congestive) heart failure
I5020 - Unspecified systolic (congestive) heart failure
I5041 - Acute combined systolic (congestive) and diastolic (congestive) heart failure
I5021 - Acute systolic (congestive) heart failure
I5042 - Chronic combined systolic (congestive) and diastolic (congestive) heart failure
I5022 - Chronic systolic (congestive) heart failure
I5043 - Acute on chronic combined systolic (congestive) and diastolic (congestive) heart failure
I5023 - Acute on chronic systolic (congestive) heart failure
I509 - Heart failure, unspecified
ICD-9-CM:
39891 - Insuficiência cardíaca reumática (congestiva)
40201 - Doença cardíaca hipertensiva maligna com insuficiência cardíaca
40211 - Doença cardíaca hipertensiva benigna com insuficiência cardíaca
40291 - Doença cardíaca hipertensiva não especificada, com insuficiência cardíaca
40401 - Doença hipertensiva cardio-renal, maligna, c/insuf.card c/drc est.I-IV ou n/especificada
40403 - Doença hipertensiva cardio-renal, maligna, c/insuf.card c/drc estadio V ou terminal
40411 - Doença hipertensiva cardio-renal, benigna, c/insuf.card c/drc est.I-IV ou n/especificada
40413 - Doença hipertensiva cardio-renal, benigna, c/insuf.card c/drc estadio V ou terminal
40491 - Doença hipertensiva cardio-renal, n/especif c/insuf.card c/drc est.I-IV ou n/especificada
40493 - Doença hipertensiva cardio-renal, n/especif c/insuf.card c/drc estadio V ou terminal
4280 - Insuficiência cardíaca congestiva, não especificada
4281 - Insuficiência cardíaca esquerda
42820 - Insuficiência cardíaca sistólica não especificada
42821 - Insuficiência cardíaca sistólica aguda
42822 - Insuficiência cardíaca sistólica crónica
42823 - Insuficiência cardíaca sistólica crónica agudizada
42830 - Insuficiência cardíaca diastólica não especificada
42831 - Insuficiência cardíaca diastólica aguda
42832 - Insuficiência cardíaca diastólica crónica
42833 - Insuficiência cardíaca diastólica crónica agudizada
42840 - Insuficiência cardíaca sistólica e diastólica combinada, não especificada
42841 - Insuficiência cardíaca sistólica e diastólica combinada, aguda
42842 - Insuficiência cardíaca sistólica e diastólica combinada, crónica
42843 - Insuficiência cardíaca sistólica e diastólica combinada, crónica agudizada
4289 - Insuficiência cardíaca não especificada
B. Consideram-se os seguintes códigos de procedimento ICD-9-CM e ICD-10-CM para ""procedimento cardíaco"":
ICD-10-CM:
Códigos disponíveis em
https://www.qualityindicators.ahrq.gov/Downloads/Modules/PQI/V60-ICD10/TechSpecs/PQI_Appendix_B.pdf
ICD-9-CM:
0050 - Implant.pacem.ressincróniz.card. s/menção desfibril., sist.total
0051 - Implant.desfibrilador ressincrónização cardíaca, sistema total
0052 - Implant./subst. electr.transv. no sist.venoso coronar.ventr.esq.
0053 - Implant./subst. de gerador impulsos de pacemaker ressincr. card.
0054 - Implant./subst. de gerador impulsos de desfibr.ressincr.cardiaco
0056 - Ins/subst sensor pressão implant c/terminal p/monit.hemod.intracard ou gr. vasos
0057 - Impl/subst disp subcut p/ monitor.hemodin. intracard ou gr.vaso
0066 - Angioplastia coronaria percutanea transluminal [ptca]
1751 - Implant de disposit recarreg modulação contract card sist total
1752 - Implant/subst disp recarreg modulação contract card gerad apenas
1755 - Aterectomia coronaria transluminal
3500 - Valvotomia fechada do coração, válvula não especificada
3501 - Valvotomia fechada do coração, válvula ãortica
3502 - Valvotomia fechada do coração, válvula mitral
3503 - Valvotomia fechada do coração, válvula pulmonar
3504 - Valvotomia fechada do coração, válvula tricuspida
3505 - Substituição endovascular da válvula ãortica
3506 - Substituição trans-apical da válvula ãortica
3507 - Substituição endovascular da válvula pulmonar
3508 - Substituição trans-apical da válvula pulmonar
3509 - Substituição endovascular de válvula cardíaca SOE
3510 - Valvuloplastia a ceu aberto de válvula n/especif s/substituição
3511 - Valvuloplastia a ceu aberto da válvula ãortica sem substituição
3512 - Valvuloplastia a ceu aberto da válvula mitral sem substituição
3513 - Valvuloplastia a ceu aberto da válvula pulmonar sem substituição
3514 - Valvuloplastia a ceu aberto da válvula tricuspida sem substituic
3520 - Substituição aberta e/ou NCOP de válvula cardíaca SOE
3521 - Substituição aberta e/ou NCOP de valv ula ãortica c/enxerto de tecido
3522 - Substituição aberta e/ou NCOP da válvula ãortica
3523 - Substituição aberta e/ou NCOP da válvula mitral c/enxerto de tecido
3524 - Substituição aberta e/ou NCOP da válvula mitral
3525 - Substituição aberta e/ou NCOP da válvula pulmonar c/enxerto de tecido
3526 - Substituição aberta e/ou NCOP da válvula pulmonar
3527 - Substituição aberta e/ou NCOP da válvula tricuspide c/enxerto de tecido
3528 - Substituição aberta e/ou NCOP da válvula tricuspide
3531 - Operações no musculo papilar
3532 - Operações nas cordas tendinosas
3533 - Aneloplastia
3534 - Infundibulectomia
3535 - Operações nas cordas trabeculares do coração
3539 - Operações em estroturas NCOP adjacentes as válvulas cardíacas
3541 - Alargamento de defeito existente no septo auricular tecnica de r
3542 - Criação de defeito septal no coração
3550 - Reparação de defeito septal cardiaco não especificado com protes
3551 - Reparação de defeito do septo auricular com protese tecnica aber
3552 - Reparação de defeito do septo auricular com protese tecnica fech
3553 - Reparação a ceu aberto de defeito do septo ventricular c/protese
3554 - Reparação de defeito de coxim endocardico com protese
3555 - Reparação fechada de defeito do septo ventricular, com protese
3560 - Reparação de defeito septal do coração não especificado com enxe
3561 - Reparação de defeito do septo auricular com enxerto de tecido
3562 - Reparação de defeito do septo ventricular com enxerto de tecido
3563 - Reparação de defeito do coxim endocardico
3570 - Reparação NCOP ou n/espec de defeito septal cardiaco não especif
3571 - Reparação NCOP ou não especificada de defeito do septo auricular
3572 - Reparação NCOP ou não especificada de defeito do septo ventricul
3573 - Reparação NCOP ou não especificada de defeito do coxim endocardi
3581 - Reparação total de tetralogia de fallot
3582 - Reparação total de retorno venoso pulmonar anomalo total
3583 - Reparação total do troncus arteriosus
3584 - Correcção total de transposição dos grandes vasos, NCOP
3591 - Transposição interauricular de retorno venoso baffle
3592 - Criação de canal entre o ventriculo direito e a arteria pulmonar
3593 - Criação de canal entre o ventriculo esquerdo e a ãorta
3594 - Criação de canal entre a auricula e a arteria pulmonar
3595 - Revisão de actos cirurgicos correctivos no coração
3596 - Valvuloplastia percutanea com balão
3597 - Reparação percutanea da válvula mitral com implante
3598 - Intervenções nos septos cardiacos NCOP
3599 - Intervenções nas válvulas cardíacas NCOP
3601 - Angiopl.percut.translum. 1 coron. ou aterect.coron.,s/m/ag.tromb
3602 - Angiopl.percut.translum. 1 coron.,ou aterect.coron.,c/ag.trombol
3603 - Angioplastia de arteria coronaria, por toracotomia
3604 - Infusão de agente trombolitico em arteria coronaria
3605 - Angiopl.percut.translum. var.coron. ou ater.cor.,num acto operat
3606 - Inserção de stent(s) n/diluidores de farmacos em arteria coronar
3607 - Inserção de stent(s) coronario(s) diluidores de farmacos
3609 - Remoção de obstrução de arteria coronaria, NCOP
3610 - Bypass ãortocoronario p/revasc coração, n/especific outro modo
3611 - Bypass (ãorto)coronario de uma arteria coronaria
3612 - Bypass (ãorto)coronario de duas arterias coronarias
3613 - Bypass (ãorto)coronario de tres arterias coronarias
3614 - Bypass (ãorto)coronario de quatro ou mais arterias coronarias
3615 - Bypass simples da arteria mamaria interna a coronaria
3616 - Bypass duplo da arteria mamaria interna a coronaria
3617 - Bypass arterial abdomino-coronario
3619 - Bypass para revascularização do coração NCOP
362 - Revascularização do coração por implante arterial
363 - Revascularizações do coração NCOP
3631 - Revascularização transmiocardica a ceu aberto
3632 - Revascularização transmiocardica NCOP
3633 - Revascularização transmiocardica endoscopia
3634 - Revascularização transmiocardica percutanea
3639 - Revascularização cardíaca NCOP
3691 - Reparação de aneurisma de vaso coronario
3699 - Intervenção cirurgica nos vasos do coração NCOP
3731 - Pericardiectomia
3732 - Excisão de aneurisma do coração
3733 - Excisão/destruição de lesão/tecido NCOP coração, cirurgia aberta
3734 - Excisão/destruição endovascular de lesão/tecido NCOP coração
3735 - Ventriculectomia parcial
3736 - Excisão, destruição e/ou exclusão do apendice da auricula esquerda (laa)
3737 - Excisão ou destruição toracoscopica de lesão/tecido coração NCOP
3741 - Implantação dispositivo protesico suporte card a volta do coraca
375 - Procedimentos de substituição do coração
3751 - Transplantação cardíaca
3752 - Implantação de coração [artificial] biventricular interno total
3753 - Subst/reparação unid.toracica sist substituição (total) coração
3754 - Subst/repar. compon.implant.NCOP sist.substit. (total) coração
3755 - Remoção de sistema biventricular interno de substituição coração
3760 - Implantação/inserção sistema biventricular ext assist ão coração
3761 - Implante de balão de pulsação
3762 - Inserção dispositivo extracorp temp n/implant assist circulatori
3763 - Reparação de sistema de assistência ão coração
3764 - Remoção dispositivo(s) ou sistema(s) ext assistência ão coração
3765 - Implant sist (extracorp) ventriculo unico assistência ão coração
3766 - Inserção de sistema implantável de assistência ão coração
3770 - Inserção inicial de terminal de pacemaker [electrodo], SOE
3771 - Inserção inicial de terminal transvenoso de pacemaker no ventric
3772 - Inserção inicial term.transven.de pacemaker na auricula e ventri
3773 - Inserção inicial terminal transvenoso de pacemaker na auricula
3774 - Inserção ou substituição de terminal de pacemaker no epicardio
3775 - Revisão de terminal de pacemaker [electrodo]
3776 - Substit. terminal transvenoso auricular e/ou ventric. pacemaker
3777 - Remoção de terminais de pacemaker [electrodos], sem substituição
3778 - Inserção de pacemaker temporario transvenoso
3779 - Revisão ou mudanca de sitio da bolsa do pacemaker
3780 - Inserção inicial ou subst.pacemaker, n/espec.como ritmo-reactivo
3781 - Inserc.inicial pacemaker camara simples n/esp.como ritmo-reactiv
3782 - Inserção inicial de pacemaker de camara simples, ritmo-reactivo
3783 - Inserção inicial de pacemaker de camara dupla
3785 - Substit.qualquer tipo pacemaker camara simp,n/esp.c/ritmo-reacti
3786 - Subst. de qualquer tipo pacemaker camara simples, ritmo-reactivo
3787 - Substituição de qualquer tipo de pacemaker com camara dupla
3789 - Revisão ou remoção de pacemaker
3794 - Implantação ou substit.cardioversor/desfibr.autom, sistema total
3795 - Implantação de cardioversor/desfibr. automat.,apenas termin(ais)
3796 - Implantação cardiovers./desfribilador autom.,so gerador impulsos
3797 - Substituição cardioversor/desfribilador autom., so terminal(ais)
3798 - Substituição cardiovers./desfribilador autom.,so gerador impulso
3826 - Inserção sensor pressão implant s/terminal p/monit.hemod.intracard ou gr. vaso
C. Neste indicador, cada episódio de internamento do numerador é relacionado com a unidade funcional onde o utente, no mês da alta, tem [
inscrição ativa
]. O cruzamento, para cada utente, entre os episódios de internamento e a respetiva inscrição nos CSP é feito pelo respetivo número de utente.
D. Cada episódio de internamento hospitalar é associado a uma unidade funcional de Portugal, sem duplicações, pela inscrição do utente no último dia do mês em que ocorre a alta desse internamento, ou caso o utente tenha deixado de estar inscrito por óbito, anulação da inscrição ou qualquer outro tipo de ""inativação de inscrição"", pela inscrição no mês anterior ao da data de alta. Assim, caso no mês alta hospitalar exista uma inscrição ativa nos CSP é essa que conta. Caso não exista nenhuma nesse mês, usa-se a disponível no mês anterior. Se por algum motivo no mês anterior não existir qualquer inscrição ativa, internamento não é contabilizada neste indicador.
E. Nas raras situações em que um utente tenha duas ou mais [
inscrições ativas
] em unidades de observação diferentes no mês em que ocorre a alta (ou no mês anterior), o internamento é associado a todas as inscrições.
F. A ponderação de cada utente ao número de meses de inscrição permite ajustar os resultados do indicador ao tempo de inscrição dos utentes. Por exemplo se uma unidade com 10.000 utentes, tiver 400 utentes que deixam de estar inscritos e outros 400 que se inscrevem e que as saídas e entradas sucedem, utente a utente, no mesmo mês, a dimensão ponderada do denominador da taxa de internamento bruta é 10.000. Se outra unidade, com 17.000 utentes, perder 1.700 utentes (por saída de médico e alteração do compromisso assistencial) em 30 de junho de determinado ano, esses 1700 utentes apenas contarão como 850 no denominador e a dimensão ponderada ao número de meses de inscrição dos 17.000 utentes é de apenas 16.150. Em ambos os casos, os internamentos do numerador são divididos pelo nº médio de utentes ao longo desse período.
G. Apenas se consideram os episódios de internamento válidos para faturação no âmbito dos GDH.
H. As regras de cálculo deste indicador, na componente dos diagnósticos válidos para incluir ou excluir utentes, são baseadas nas especificações publicadas pela ""Agency for Healthcare Research and Quality"" na área dos indicadores de qualidade em prevenção, disponíveis online em
https://www.qualityindicators.ahrq.gov/Modules/PQI_TechSpec_ICD10_v60.aspx
."
Período em Análise,"INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FLUTUANTE""
- Variável AA (""internamento""): Duração de 12 meses, terminando na data de referência do indicador.
- Variável AA (""inscrição ativa""): Avaliada utente a utente no último dia do mês em que ocorre a alta do internamento.
- Variável AA (""idade""): Avaliada na data de referência do indicador.
- VARIÁVEL BB (""inscrição ativa""): Duração de 12 meses, terminando na data de referência do indicador.
- Variável BB (""idade""): Avaliada na data de referência do indicador."
