titulo,texto
id,322
Código,6.66.01
Código SIARS,2016.322.01
Nome abreviado,Taxa internam. por complicações crónicas diabetes
Designação,Taxa de internamento por complicações crónicas da diabetes
Objetivo,"Monitorizar a efetividade dos cuidados prestados pelos CSP a utentes com Diabetes Mellitus, na prevenção de complicações crónicas da doença, usando como medida a ""taxa de internamento hospitalar"" por complicações crónicas da doença. Ver alíneas C, D e E de OBSERVAÇÕES GERAIS."
Descrição do Indicador,"Indicador que exprime a razão entre o número de internamentos hospitalares com diagnóstico principal de ""Diabetes Mellitus com complicações crónicas"", por cada 100.000 residentes com 18 ou mais anos.
Numerador: Contagem episódios de internamento hospitalar com diagnóstico principal de ""Diabetes Mellitus com complicações crónicas"".
Denominador: Contagem de utentes residentes com 18 ou mais anos."
Regras de cálculo,"NUMERADOR (AA):
Contagem de internamentos hospitalares em que a expressão [A e B e C e D e E e F e G] é verdadeira:
A. Referentes a utentes internados com data de alta incluída no período em análise (ver alínea G de OBSERVAÇÕES GERAIS);
B. Internados com duração superior a 24 horas (ver alínea G de OBSERVAÇÕES GERAIS);
C. Não são considerados os utentes transferidos de outros hospitais.
D. Na data de admissão têm 18 ou mais anos;
E. O registo da freguesia de residência no internamento hospitalar pertence à área de abrangência da unidade de observação em análise (ver alíneas C, D e E de OBSERVAÇÕES GERAIS);
F. O utente internado tem diagnóstico principal compatível com ""complicações de Diabetes Mellitus classificadas como crónicas"", designadamente renais, oculares, neurológicas, circulatórias ou ""outras complicações não especificadas"" (ver alínea B de OBSERVAÇÕES GERAIS).
G. Excluem-se episódios de internamento por gravidez, parto e puerpério.
DENOMINADOR (BB):
Contagem de utentes em que a expressão [A e B] é verdadeira:
A. Residentes numa das freguesias de abrangência da unidade de observação (ver alíneas B, C, D, E e F de OBSERVAÇÕES GERAIS).
B. Com 18 ou mais anos."
Observações Gerais,"A. Consideram-se os seguintes códigos de diagnóstico ICD-9-CM e ICD-10-CM para ""complicações de Diabetes Mellitus classificadas como crónicas"":
ICD-10-CM:
E1021 - Type 1 diabetes mellitus with diabetic nephropathy
E1022 - Type 1 diabetes mellitus with diabetic chronic kidney disease
E1029 - Type 1 diabetes mellitus with other diabetic kidney complication
E10311 - Type 1 diabetes mellitus with unspecified diabetic retinopathy with macular edema
E10319 - Type 1 diabetes mellitus with unspecified diabetic retinopathy without macular edema
E10321 - Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema
E10329 - Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema
E10331 - Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema
E10339 - Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema
E10341 - Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema
E10349 - Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema
E10351 - Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema
E10359 - Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema
E1036 - Type 1 diabetes mellitus with diabetic cataract
E1039 - Type 1 diabetes mellitus with other diabetic ophthalmic complication
E1040 - Type 1 diabetes mellitus with diabetic neuropathy, unspecified
E1041 - Type 1 diabetes mellitus with diabetic mononeuropathy
E1042 - Type 1 diabetes mellitus with diabetic polyneuropathy
E1043 - Type 1 diabetes mellitus with diabetic autonomic (poly)neuropathy
E1044 - Type 1 diabetes mellitus with diabetic amyotrophy
E1049 - Type 1 diabetes mellitus with other diabetic neurological complication
E1051 - Type 1 diabetes mellitus with diabetic peripheral angiopathy without gangrene
E1052 - Type 1 diabetes mellitus with diabetic peripheral angiopathy with gangrene
E1059 - Type 1 diabetes mellitus with other circulatory complications
E10610 - Type 1 diabetes mellitus with diabetic neuropathic arthropathy
E10618 - Type 1 diabetes mellitus with other diabetic arthropathy
E10620 - Type 1 diabetes mellitus with diabetic dermatitis
E10621 - Type 1 diabetes mellitus with foot ulcer
E10622 - Type 1 diabetes mellitus with other skin ulcer
E10628 - Type 1 diabetes mellitus with other skin complications
E10630 - Type 1 diabetes mellitus with periodontal disease
E10638 - Type 1 diabetes mellitus with other oral complications
E1069 - Type 1 diabetes mellitus with other specified complication
E108 - Type 1 diabetes mellitus with unspecified complications
E1121 - Type 2 diabetes mellitus with diabetic nephropathy
E1122 - Type 2 diabetes mellitus with diabetic chronic kidney disease
E1129 - Type 2 diabetes mellitus with other diabetic kidney complication
E11311 - Type 2 diabetes mellitus with unspecified diabetic retinopathy with macular edema
E11319 - Type 2 diabetes mellitus with unspecified diabetic retinopathy without macular edema
E11321 - Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema
E11329 - Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema
E11331 - Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema
E11339 - Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema
E11341 - Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema
E11349 - Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema
E11351 - Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema
E11359 - Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema
E1136 - Type 2 diabetes mellitus with diabetic cataract
E1139 - Type 2 diabetes mellitus with other diabetic ophthalmic complication
E1140 - Type 2 diabetes mellitus with diabetic neuropathy, unspecified
E1141 - Type 2 diabetes mellitus with diabetic mononeuropathy
E1142 - Type 2 diabetes mellitus with diabetic polyneuropathy
E1143 - Type 2 diabetes mellitus with diabetic autonomic (poly)neuropathy
E1144 - Type 2 diabetes mellitus with diabetic amyotrophy
E1149 - Type 2 diabetes mellitus with other diabetic neurological complication
E1151 - Type 2 diabetes mellitus with diabetic peripheral angiopathy without gangrene
E1152 - Type 2 diabetes mellitus with diabetic peripheral angiopathy with gangrene
E1159 - Type 2 diabetes mellitus with other circulatory complications
E11610 - Type 2 diabetes mellitus with diabetic neuropathic arthropathy
E11618 - Type 2 diabetes mellitus with other diabetic arthropathy
E11620 - Type 2 diabetes mellitus with diabetic dermatitis
E11621 - Type 2 diabetes mellitus with foot ulcer
E11622 - Type 2 diabetes mellitus with other skin ulcer
E11628 - Type 2 diabetes mellitus with other skin complications
E11630 - Type 2 diabetes mellitus with periodontal disease
E11638 - Type 2 diabetes mellitus with other oral complications
E1169 - Type 2 diabetes mellitus with other specified complication
E118 - Type 2 diabetes mellitus with unspecified complications
ICD-9-CM:
25040 - Diabetes Mellitus c/manif.renais, tipo II ou n/especif., n/espec.como n/control.
25041 - Diabetes Mellitus c/manifest.renais, tipo I [juvenil], n/especif.como n/control.
25042 - Diabetes Mellitus com manifest.renais, tipo II ou n/especificada, não controlada
25043 - Diabetes Mellitus com manifestações renais, tipo I [tipo juvenil], não controlad
25050 - Diabetes Mellitus c/manif.oftalm., tipo II ou n/especif., n/espec.como n/control
25051 - Diabetes Mellitus c/manifest.oftalm., tipo I [juvenil], n/especif.como n/control
25052 - Diabetes Mellitus c/manifest.oftalmicas, tipo II ou n/especif., não controlada
25053 - Diabetes Mellitus c/manifest.oftalmicas, tipo I [tipo juvenil], não controlada
25060 - Diabetes Mellitus c/manif.neurol., tipo II ou n/especif., n/espec.como n/control
25061 - Diabetes Mellitus c/manif.neurologicas, tipo I [juvenil], n/espec.como n/control
25062 - Diabetes Mellitus c/manif.neurologicas, tipo II ou n/especif., não controlada
25063 - Diabetes Mellitus com manifestações neurologicas, tipo I [juvenil], não control.
25070 - Diabetes Mellitus c/alter.circul.perif., tipo II ou n/espec., n/esp.como n/contr
25071 - Diabetes Mellitus c/alter.circul.perif., tipo I [juvenil], n/espec.como n/contr.
25072 - Diabetes Mellitus com alter.circul.perifer. tipo II ou n/especif., não controlad
25073 - Diabetes Mellitus c/alter.circulat.perifericas, tipo I [juvenil], não controlada
25080 - Diabetes Mellitus c/manif.especif.NCOP, tipo II ou n/esp., n/esp. como n/control
25081 - Diabetes Mellitus c/manif.especif.NCOP, tipo I [juvenil], n/especif.como n/contr
25082 - Diabetes Mellitus c/manif.especif.NCOP, tipo II ou n/especif., não controlada
25083 - Diabetes Mellitus c/manifest.especificadas NCOP, tipo I [juvenil], não controlad
25090 - Diabetes Mellitus c/compl.n/especif., tipo II ou n/espec., n/espec. como n/contr
25091 - Diabetes Mellitus c/compl.n/especif., tipo I [juvenil], n/especif.como n/control
B. Trata-se de um indicador de base populacional pois no denominador está a população residente (informação INE, CENSUS, população residente) numa das freguesias abrangidas pela unidade de observação dos CSP em análise e no numerador uma contagem de utentes internados que reportaram residir numa dessas freguesias.
C. As freguesias de abrangência dos ACES encontram-se definidas na legislação que cria os próprios ACES. As freguesias de abrangência das ULS e das ARS são determinadas pelos ACES que as integram.
D. Este indicador é também calculado para as unidades funcionais (UF) que prestam cuidados personalizados (USF e UCSP). Estas UF não possuem uma área de abrangência definida nem em legislação nem, no caso das USF, nos pareceres técnicos de abertura, nem em outra(s) fonte(s) de dados. Na realidade, cada unidade funcional tem utentes inscritos que são residentes maioritariamente na(s) freguesia(s) próxima(s) das respetivas instalações. No entanto, cada UF possui frequentemente uma minoria de utentes residentes em freguesias distantes da respetiva sede. Existem unidades funcionais em que 95% dos utentes residem numa freguesia e os restantes 5% residem em mais 2 ou 3. Outras em que 40% dos utentes residem numa freguesia, outros 50% residem noutras 3 ou 4 e os restantes 10% em 20 freguesias diferentes. Assim sendo, quando o indicador é calculado para UF, quer o numerador, quer o denominador, são estimados usando a seguinte metodologia:
a) Calcula-se, para o mês de referência do indicador, a frequência relativa de distribuição dos utentes inscritos pelas respetivas freguesias de residência;
b) Consequentemente, é possível ter, para cada freguesia de Portugal, a frequência relativa de distribuição de utentes residentes e inscritos no SNS, pelas unidades funcionais de inscrição;
c) Aplica-se a distribuição calculada em b) à informação que é fornecida agregada por freguesias e que se pretende atribuir às UF. Por exemplo, se a freguesia X tiver 25% dos utentes inscritos na UF1 e 75% na UF2, e se a freguesia X tiver 10.000 residentes estimados pelo INE, 2500 serão atribuídos à UF1 e 7500 à UF2. Se outra freguesia Y tiver 80% dos utentes inscritos na UF2 e 20% na UF3, e se a freguesia Y tiver 5000 residentes estimados pelo INE, 4000 serão atribuídos à UF2 e 1000 à UF3. Se a UF2 apenas tiver utentes inscritos e residentes nas freguesias X e Y, a UF2 terá um total de 11500 utentes residentes estimados por esta metodologia (7500 da freguesia X e 4000 da freguesia Y).
Esta metodologia é aplicável não só às estimativas de residentes do INE (denominador) mas também à informação de internamentos cuja fonte é a base de dados de GDH, cujos dados são fornecidos agregados por freguesia.
E. A relação entre o resultado deste indicador para uma unidade funcional e o que a mesma pode ter contribuído para o respetivo resultado, depende dos fatores seguintes:
a) Idade da UF. Os resultados em saúde relacionados com o controlo da Diabetes Mellitus medidos por este indicador não são imediatos.
b) O grau de partilha dos utentes residentes nas principais freguesias da área de abrangência da unidade funcional com UF diferentes da analisada. Numa UF onde 80% dos utentes residam na freguesia A, mas apenas 35% dos utentes dessa freguesia lhe pertençam verá os respetivos resultados deste indicador muito mais influenciados pela atividade da(s) UF onde estão inscritos os restantes 65% de utentes. Pelo contrário, numa UF onde 80% dos utentes residam nas freguesias A, B e C, mas a totalidade dos utentes dessas 3 freguesias lhe pertençam, verá os respetivos resultados deste indicador apenas influenciados pela respetiva atividade.
c) O nível de rigor no registo da freguesia de residência dos utentes internados. As UF com área de abrangência próxima de unidades de hospitalares de referência no tratamento e controlo da(s) patologias monitorizadas, podem ter um aumento do numerador se existirem utentes que para acederem aos cuidados hospitalares falseiam a respetiva morada para uma que possibilite o acesso.
Estas considerações fazem com que os resultados deste indicador sejam usados com cautela para comparar unidades funcionais diferentes do ponto de vista destas variáveis. No entanto, os resultados podem ser usados quer para comparar entre si unidades semelhantes do ponto de vista da partilha de freguesias, da proximidade com hospitais e da respetiva idade. Podem também ser usados com segurança para monitorizar a evolução temporal dos resultados para uma determinada UF.
F. Os residentes são os publicados pelo INE, recolhidos pelo último CENSUS (antes da data de referência do indicador).
G. Apenas se consideram os episódios de internamento válidos para faturação no âmbito dos GDH.
H. As regras de cálculo deste indicador, na componente dos diagnósticos válidos para incluir ou excluir utentes, são baseadas nas especificações publicadas pela ""Agency for Healthcare Research and Quality"" na área dos indicadores de qualidade em prevenção, disponíveis online em
https://www.qualityindicators.ahrq.gov/Modules/PQI_TechSpec_ICD10_v60.aspx
."
Período em Análise,"INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FLUTUANTE""
- Numerador: Duração de 12 meses, terminando na data de referência do indicador.
- Denominador: Coincidente com a data do último CENSUS disponível (igual ou anterior à data de referência do indicador).
INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FIXO""
- Numerador: Duração de 1 a 12 meses. Tem início a 1 de janeiro do ano em curso e termina na data de referência do indicador.
- Denominador: Coincidente com a data do último CENSUS disponível (igual ou anterior à data de referência do indicador)."
