titulo,texto
id,341
Código,7.19.01
Código SIARS,2017.341.01
Nome abreviado,Despesa PVP medic. pres. compart. p/ insc. padrão
Designação,"Despesa média (PVP) de medicamentos prescritos e comparticipados, por utente inscrito padrão"
Objetivo,"Monitorizar a despesa com medicamentos prescritos que são comparticipados, efetuada no contexto de atividade das unidades funcionais dos cuidados de saúde primários. Os resultados do indicador são ajustados para a distribuição por sexo e idade de uma população padrão."
Descrição do Indicador,"Exprime a despesa média anual em medicamentos prescritos que são comparticipados, baseada no PVP, por cada utente ponderado à proporção de  tempo de [
inscrição ativa
] na unidade de observação, relativamente ao período em análise e também com ajustamento a uma população padrão (distribuição por género e idade).
Numerador da despesa média bruta: Somatório do PVP de medicamentos prescritos e comparticipados pelo SNS a utentes com [
inscrição ativa
] na unidade de observação.
Denominador da despesa média bruta: Contagem de utentes com [
inscrição ativa
] na unidade de observação, ponderados à proporção de tempo de inscrição relativamente ao máximo possível no período em análise.
Os utentes entram para o denominador desde que inscritos pelo menos 1 dia do período em análise, sendo no entanto ponderados pela proporção de meses de inscrição, desde um mínimo de 1/12 (utente inscrito 1 mês) até um máximo de 12/12 (utente inscrito 1 ano).
O algoritmo de ajustamento da despesa média por utente à população padrão (idade e género) encontra-se descrito
aqui
."
Regras de cálculo,"VARIÁVEL AA
Trata-se do somatório do [PVP equivalente] dos medicamentos comparticipados pelo SNS (ver alíneas E, G, H e I de OBSERVAÇÕES GERAIS) a utentes com idade [X; Y[ e género Z em que a condição [A e B e C e (D ou E ou F)] é verdadeira:
A. Prescritos durante o período em análise de 12 meses que antecedem a data de referência do indicador, a utentes com [
inscrição ativa
] na unidade de observação no mês da prescrição (ver alíneas A, B e C de OBSERVAÇÕES GERAIS);
B. Prescritos a utentes do género Z.
C. Prescritos a utentes que na data de referência do indicador têm idade em anos pertencente ao intervalo [X; Y[.
D. Se a unidade de observação é uma USF ou uma UCSP: prescritos por qualquer médico ou interno da unidade de saúde numa receita com código identificador dessa unidade de saúde;
E. Se a unidade de observação é um médico: prescritos por qualquer médico ou interno da unidade de saúde a que pertence o médico na data de referência do indicador, numa receita com código identificador dessa unidade de saúde;
F. Se a unidade de observação é um ACES: prescritos por qualquer médico ou interno do ACES numa receita com código identificador de qualquer unidade do ACES;
Em que:
X - Valor inteiro representando o limite inferior fechado do intervalo de idades (em anos).
Y - Valor inteiro representando o limite superior aberto do intervalo de idades (em anos).
Z - Representa o género do utente, sendo possíveis ""masculino"" e ""feminino"".
VARIÁVEL BB
Contagem de utentes com inscrição ativa, ponderados ao número de meses de inscrição, com idade [X; Y[ e género Z, em que a condição [A e B e C] é verdadeira.
A. Com [
inscrição ativa
] na unidade de observação durante pelo mesmo um dia do período em análise.
B. Têm género Z.
C. Na data de referência do indicador, têm idade (em anos) pertencente ao intervalo [X; Y[.
Em que:
X - Valor inteiro representando o limite inferior fechado do intervalo de idades (em anos).
Y - Valor inteiro representando o limite superior aberto do intervalo de idades (em anos).
Z - Representa o género do utente, sendo possíveis ""masculino"" e ""feminino"".
Nota: A ponderação é efetuada utente a utente, pela proporção de meses de inscrição ativa relativamente ao número de meses do período em análise (12), sendo a inscrição verificada apenas no último dia de cada mês. Ou seja, p.e., se um utente estiver inscrito numa unidade de saúde 12 meses conta ""1"". Se tiver inscrito 6 meses numa unidade e 6 meses noutra, conta ""0.5"" para cada uma delas.
DESPESA MÉDIA BRUTA POR UTENTE INSCRITO (CC)
CC = Somatório(AA) / Somatório(BB)
DESPESA MÉDIA AJUSTADA POR UTENTE INSCRITO PADRÃO
O algoritmo de cálculo de uma taxa ou proporção a uma população padrão (por sexo e idade) encontra-se descrito
aqui
, estando previstas 8 fases:
1. CLASSES DE INTERVALOS ETÁRIOS E DE GÉNERO PARA A PADRONIZAÇÃO
Aplica-se, sem alterações, o método definido
aqui
, isto é 44 grupos de utentes por unidade de observação e também para a população padrão.
2. DEFINIÇÃO DA POPULAÇÃO PADRÃO
Aplica-se, sem alterações, o método definido
aqui
, ou seja, escolhe-se sempre como população padrão a totalidade dos utentes com [
inscrição ativa
] em Portugal Continental a 31 de dezembro do ano anterior ao da data de referência do indicador.
3. DISTRIBUIÇÃO DA POPULAÇÃO PADRÃO POR IDADE E SEXO
Aplica-se, sem alterações, o método definido
aqui
.
Calcula-se também a [DIMENSÃO DA POPULAÇÃO PADRÃO (DD)], que não é mais do que o somatório das frequências absolutas de utentes em cada um dos grupos etários e de género da referida população padrão.
4. DISTRIBUIÇÃO DOS UTENTES DA UNIDADE DE OBSERVAÇÃO POR GRUPO ETÁRIO E GÉNERO
Aplica-se o método definido
aqui
, com as regras definidas em cima para a VARIÁVEL BB, isto é, não sobre a distribuição de utentes inscritos na data de referência do indicador, mas sim sobre a distribuição de utentes ponderados ao número de meses de inscrição.
5. DISTRIBUIÇÃO DA DESPESA PVP EQUIVALENTE DA UNIDADE DE OBSERVAÇÃO POR GRUPO ETÁRIO E GÉNERO
Aplica-se o método definido
aqui
, com as regras definidas em cima para a VARIÁVEL AA.
6. DETERMINAÇÃO DA DESPESA PVP EQUIVALENTE ESPERADA
Aplica-se, sem alterações, o método definido
aqui
.
7. TOTAL DA DESPESA PVP EQUIVALENTE ESPERADA
Aplica-se, sem alterações, o método definido
aqui
de forma a calcular o [DESPESA PVP EQUIVALENTE ESPERADA NA POPULAÇÃO PADRÃO (EE)].
8. CÁLCULO DA DESPESA MÉDIA AJUSTADA POR UTENTE INSCRITO PADRÃO
Aplica-se, sem alterações, o método definido
aqui
.
[DESPESA MÉDIA AJUSTADA POR UTENTE INSCRITO PADRÃO] = [DESPESA PVP EQUIVALENTE ESPERADA NA POPULAÇÃO PADRÃO (EE)] / [DIMENSÃO DA POPULAÇÃO PADRÃO (DD)]"
Observações Gerais,"A. Neste indicador, a despesa em medicamentos dos utentes é atribuída à unidade funcional onde o utente, no mês da prescrição, tem [
inscrição ativa
]. O cruzamento, para cada utente, entre as prescrições e a respetiva inscrição nos CSP é feito pelo respetivo número de utente.
B. A despesa com a prescrição de medicamentos que ocorre num ano é distribuída pelas unidades funcionais de Portugal, sem duplicações, pela inscrição do utente no último dia do mês em que ocorre a prescrição, ou caso o utente tenha deixado de estar inscrito por óbito, anulação da inscrição ou qualquer outro tipo de ""inativação de inscrição"", pela inscrição no mês anterior ao da prescrição. Assim, caso no mês da prescrição existe uma inscrição ativa nos CSP é essa que conta. Caso não exista nenhuma nesse mês, usa-se a disponível no mês anterior. Se por algum motivo no mês anterior não existir qualquer inscrição ativa, essa despesa não é contabilizada neste indicador.
C. Nas raras situações em que um utente tenha duas ou mais [
inscrições ativas
] em unidades de observação diferentes, a despesa desse mês é contabilizada em todas.
D. A ponderação de cada utente ao número de meses de inscrição permite ajustar os resultados do indicador ao tempo de inscrição dos utentes. Por exemplo se uma unidade com 10.000 utentes, tiver 400 utentes que deixam de estar inscritos e outros 400 que se inscrevem e que as saídas e entradas sucedem, utente a utente, no mesmo mês, a dimensão ponderada do denominador da despesa média bruta é 10.000. Se outra unidade, com 17.000 utentes, perder 1.700 utentes (por saída de médico e alteração do compromisso assistencial) em 30 de junho de determinado ano, esses 1700 utentes apenas contarão como 850 no denominador e a dimensão ponderada ao número de meses de inscrição dos 17.000 utentes é de apenas 16.150. Em ambos os casos, a prescrição de 12 meses (numerador) é dividida pelo nº médio de utentes ao longo desse período.
E. PVP Equivalente:
Com a prescrição por DCI, o médico dá liberdade ao utente e à farmácia para, caso exista mais do que uma marca comercial do DCI prescrito no mercado, tomarem uma decisão sobre o medicamento que é efetivamente dispensado, bem como a despesa associada.
Assim, neste indicador cria-se o conceito da métrica do [PVP equivalente], com as regras seguintes:
i) Caso a prescrição seja por DCI:
1. Contabiliza-se o PVP do ""3º medicamento mais barato"" de entre os que possuem o mesmo CNPEM que o medicamento prescrito.
2. Para a determinação do ""3º medicamento mais barato"" excluem-se os que têm PVP igual a zero.
3. A determinação do 3º mais barato por CNPEM é feita a partir dos dados de faturação de medicamentos recolhidos a partir do CCF e referentes a um mês tão próximo quanto possível da data de referência do indicador.
4. Se um CNPEM tiver menos do que 3 preços distintos, escolhe-se o mais elevado (o 2º mais barato ou o preço único de faturação).
ii) Caso a prescrição
não
seja por DCI, contabiliza o preço do medicamento efetivamente prescrito, independentemente de:
1. Ser um genérico de marca;
2. Ser um medicamento de marca ""original"" (não genérico), pertencente a um grupo farmacológico
com
genéricos no mercado português;
3. Ser um medicamento de marca ""original"" (não genérico), pertencente a um grupo farmacológico
sem
genéricos no mercado português;
F. A data que importa para verificar se determinado medicamento está ou não dentro do ""período em análise"" e assim decidir incluir ou não o respetivo [PVP equivalente] no somatório do numerador do indicador é a [data de prescrição].
G. São contabilizados no numerador as despesas relacionadas com medicamentos comparticipados, independentemente de serem ou não dispensados nas farmácias (p.e. por recusa do utente em fazer a compra).
H. Não são contabilizados no numerador as despesas relacionadas com:
- Medicamentos ""não comparticipados"";
- Medicamentos prescritos e pertencentes a receitas anuladas até 30 dias após a data de prescrição, desde que essa data seja anterior aquela em que o SIARS faz a recolha mensal da informação;
- Medicamentos prescritos em receitas manuscritas (p.e. por falência do sistema eletrónico de prescrição).
- Medicamentos prescritos na área de ""outros medicamentos"" dos software de prescrição. Esta área apenas deve ser usada para prescrever medicamentos não existentes na tabela de medicamentos do Infarmed.
- ""Outros produtos"" como tiras de glicémia, agulhas e produtos dietéticos.
I. Os medicamentos ""não comparticipados"" são definidos a partir da informação contida na base de dados de medicamentos do Infarmed para o mês em que é efetuada a prescrição. São considerados ""não comparticipados"":
a) os medicamentos ou ""outros produtos"" disponíveis nas bases de dados de prescrição sem CNPEM (e sem preço atribuído);
b) os que pertencem a um CNPEM em que a totalidade (100%) dos medicamentos lá incluídos são ""não comparticipados"".
J. A fonte de dados para a informação do numerador é a BDNP, bastando que um medicamento seja prescrito, para ser contabilizado (não se valida se é ou não dispensado em farmácia)."
Período em Análise,"INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FLUTUANTE""
- Variável AA (""despesa com medicamento""): Duração de 12 meses, terminando na data de referência do indicador.
- Variável AA (""inscrição ativa""): Avaliada utente a utente no último dia do mês em que ocorre a prescrição.
- Variável AA (""idade""): Avaliada na data de referência do indicador.
- VARIÁVEL BB (""inscrição ativa""): Duração de 12 meses, terminando na data de referência do indicador.
- Variável BB (""idade""): Avaliada na data de referência do indicador."
