titulo,texto
ID,442
Código,6.33.03
Código SIARS,2022.442.01
Nome abreviado,Índice acompanham. adequado S. Inf. 1A - V2
Designação,Índice de acompanhamento adequado em Saúde Infantil no 1º ano de vida - V2
Objetivo,"1 - Monitorizar o programa de Saúde Infantil.
2 - Determinação de um dos componentes necessários para pagar mensalmente a médicos das USF modelo B por ""atividades específicas"", nos termos do artigo 29º do
Decreto-Lei 298/2007
(na sua redação atual) e para o pagamento mensal de 100%, 50% ou 0% dos ""incentivos financeiros"" a enfermeiros e secretários clínicos das USF modelo B, nos termos do artigo 38º do
Decreto-Lei 298/2007
(na sua redação atual), dos artigos 3º e 12º da
Portaria 212/2017
bem como do respetivo anexo nº 6. Nestes termos, os valores calculados para o numerador deste indicador são também usados nos seguintes indicadores:
•
446
- Número de unidades de contratualização relacionadas atividades específicas - Médicos - V2.
•
447
- Número de unidades de contratualização relacionadas atividades específicas - Enfermeiros - V2.
•
448
- Número de unidades de contratualização relacionadas atividades específicas - Secretários Clínicos - V2.
NOTA IMPORTANTE
:
As regras de cálculo inseridas neste indicador, foram desenvolvidas em 2021 no âmbito de um grupo de trabalho contituído por elementos da ACSS, do Gabinete da Sra. Ministra da Saúde que tutelava a pasta (Grupo de Apoio às Políticas da Saúde - Cuidados de Saúde Primários - GAPS-CSP) e da DGS. Estas regras não se encontram formalmente aprovadas para determinação das atividades específicas (médicos) nem de incentivos financeiros a enfermeiros e secretários clínicos. O indicador que se mantém válido para esse efeito pode ser encontrado
aqui
."
Descrição do Indicador,"Índice com resultados possíveis numa escala entre 0 e 1, exprimindo o grau de acompanhamento na área de saúde infantil, 1º ano de vida (de acordo com as normas da Direção-Geral da Saúde).
Numerador: Somatório do ""score de acompanhamento"" na área da saúde infantil determinado para criança com 1 ano de vida inscrita na unidade funcional. O ""score de acompanhamento"" pode variar entre 0 e 1 de acordo com o número e qualidade dos procedimentos realizados e com a ponderação definida para cada procedimento.
Denominador: Contagem de crianças com 1 ano de vida."
Regras de cálculo,"NUMERADOR (SI1_T)
:
Somatório do ""score de acompanhamento em saúde infantil 1º ano - utente"" determinado para cada criança com 1 ano, inscrita na unidade funcional (UF) em análise.
O ""score de acompanhamento em saúde infantil 1º ano - utente"" pode variar entre 0 e 1 de acordo com o número e qualidade dos procedimentos realizados e com a ponderação definida para cada critério.
O ""score de acompanhamento em saúde infantil 1º ano - utente"" é calculado apenas para os utentes incluídos no denominador e para as que cumprem a totalidade dos critérios ""obrigatórios"" abaixo referidos (coluna Obrig. (S/N) igual a ""S""), efetuando a soma das ponderações dos critérios ""não obrigatórios"" (coluna Obrig. (S/N) igual a ""N"") a seguir discriminadas que tenham sido cumpridos.
Cód
Nome do Critério
Condições do Critério
Obrig. (S/N)
Ponder.
Validade
C
Vigilância na UF (consultas)
Pelo menos 5 consultas médicas ou de enfermagem de vigilância de saúde infantil (presenciais ou não presenciais), realizadas na unidade funcional, durante o 1º ano de vida ([1, 330[ dias).
Ver alíneas A, B, C e D de OBSERVAÇÕES GERAIS.
S
0
Sempre
D
PNV cumprido no 1º ano de vida
Com o PNV totalmente cumprido às zero horas do dia em que completam 1 ano de vida.
Ver alíneas H, I, J, K e L de OBSERVAÇÕES GERAIS.
S
0
Sempre
E
Primeira consulta médica
A valorização deste critério é de 100% quando existe uma consulta médica de vigilância (presencial) nos primeiros 28 dias de vida.
É valorizado com 0% se não existirem consultas médicas de vigilância presenciais antes dos 28 dias de vida.
Ver alíneas A e B de OBSERVAÇÕES GERAIS.
N
0,10
Sempre
F
Regularidade da vigilância – quantidade de consultas de vigilância
A valorização deste critério varia entre 0 e 100% por cada utente, para consultas médicas ou de enfermagem de vigilância, presenciais ou não presenciais, com as regras seguintes:
A.	Cada consulta médica de vigilância presencial – 15%
B.	Cada consulta médica de vigilância não presencial – 5%
C.	Cada consulta de enfermagem de vigilância presencial – 7,5%
D.	Cada consulta de enfermagem de vigilância não presencial – 2,5%
E.	Quando uma consulta médica de vigilância presencial ocorre no mesmo dia que uma consulta de enfermagem de vigilância presencial – 2,5% (adicionados à regra A e C).
São contabilizadas consultas do 1º mês, 2º mês, 4º mês, 6º mês e 9º mês ([25, 330[ dias).
Se a soma de valorizações das consultas que decorrem das regras A a E for superior a 100%, essa soma é corrigida para 100%.
Ver alíneas A, B, C e D de OBSERVAÇÕES GERAIS.
N
0,35
Sempre
G
Acessibilidade para a doença aguda (prescrição AINE’s, analgésicos ou antibióticos na UF de inscrição)
Acessibilidade à unidade funcional na doença aguda.
A proporção de receitas de AINE’s, analgésicos e antibióticos prescritos durante o 1º ano de vida na unidade funcional de inscrição do utente é medida através da fórmula seguinte:
[Prescrição na UF (%)] = 100 x [Nº receitas de AINE’s, analgésicos ou antibióticos contabilizadas no CCM durante o 1º ano de vida e prescritos na UF de inscrição do utente] / [Nº receitas de AINE’s, analgésicos ou antibióticos contabilizadas no CCM durante o 1º ano de vida]
A valorização deste critério depende da % de receitas de AINE’s, analgésicos e antibióticos prescritos durante o 1º ano de vida na unidade funcional de inscrição do utente, nos termos seguintes:
Prescrição na UF (%)
Valorização do critério (%)
[50; 100]%
100
[25; 50[%
Entre 0 e 100
[Valorização do critério] =
100 x ([Prescrição na UF] - 25) / 25
[0; 25[%
0
Sem receitas destes fármacos ao longo do 1º ano de vida
100
Ver alíneas O e P de OBSERVAÇÕES GERAIS.
N
0,20
Sempre
H
Registos de Sheridan
Registos de Sheridan.
A valorização deste critério depende do nº de registos parametrizados de avaliação do desenvolvimento psicomotor (Sheridan) até aos 11 meses de vida ([1, 330[ dias):
Nº de Registos
Valorização do critério (%)
2 ou mais
100
1
50
0
0
Ver alíneas E, F e G de OBSERVAÇÕES GERAIS.
N
0,20
Sempre
I
Episódios de Urgência
Episódios de urgência na rede de urgência nacional
A valorização deste critério depende do nº de episódios de urgência, registados em dias diferentes, ocorridos ao longo do 2º semestre de vida ([183; 365] dias), que não tenham sido referenciados pelo centro de saúde e que também não tenham ocasionado internamento hospitalar, nos termos seguintes:
Nº de Episódios
Valorização do critério (%)
3 ou mais
0
2
33
1
66
0
100
Ver alínea E de OBSERVAÇÕES GERAIS.
N
0,10
Sempre
J
Ter médico de família
Ter médico de família na unidade funcional durante pelo menos 9 meses do período compreendido entre o nascimento e os 330 dias de vida.
N
0,03
Sempre
K
Ter enfermeiro de família
Ter enfermeiro de família na unidade funcional durante pelo menos 9 meses do período compreendido entre o nascimento e os 330 dias de vida.
N
0,02
Sempre
DENOMINADOR (BB)
:
Contagem dos utentes em que a expressão [A e B] é verdadeira:
A. Crianças que completam 1 ano de idade durante os 12 meses que antecedem a data de referência do indicador.
B. [
Inscrição ativa
] na unidade de saúde durante pelo menos 9 meses do período compreendido entre o nascimento e os 330º dia de vida da criança."
Observações Gerais,"A
. Para se contabilizar uma [Consulta Médica de Vigilância] em saúde infantil, é necessário que os registos sejam compatíveis com um dos seguintes conceitos de [consulta]:
-
C003
| Consulta médica de vigilância - SClínico
-
C009
| Consulta médica de vigilância - MedicineOne
Nota: Nas normas
C003
e
C009
, o código ICPC-2 que pode ser usado para classificar a atividade de vigilância em saúde infantil em associação à consulta realizada é o A98.
B
. Apenas se contabiliza uma consulta médica, por utente, por dia.
C
. Para se considerar uma [Consulta de Enfermagem de Vigilância] em saúde infantil, é necessário que os registos sejam compatíveis com um dos seguintes conceitos de [consulta]:
-
C006.1
| Consulta de enfermagem de vigilância em saúde infantil e juvenil - [SClínico (Perfil Enfermagem)]
-
C012
| Consulta de enfermagem de vigilância - MedicineOne
Nota 1: Os códigos CIPE associados a [diagnóstico de enfermagem] e [intervenção de enfermagem] não são específicos de nenhum programa. Estas 2 condições destinam-se a garantir que apenas se contabiliza uma consulta associada a um programa de saúde como de ""vigilância"", caso tenha ocorrido um novo registo de [diagnóstico de enfermagem] (qualquer que ele seja) ou pelo menos uma [intervenção de enfermagem] (qualquer que ela seja).
Nota 2: Na norma
C012
, o código ICPC-2 que pode ser usado para classificar a atividade de vigilância em saúde infantil em associação à consulta realizada é o A98.
D
. Apenas se contabiliza uma consulta de enfermagem, por utente, por dia.
E
. Para efeitos de datação das consultas e outros procedimentos em relação ao nascimento, considera-se que o dia do nascimento é o 1º dia de vida (D1), mesmo que o nascimento tenha ocorrido já no fim do dia.
F
. Os testes de desenvolvimento de Sheridan podem ser registados por qualquer médico, interno ou enfermeiro da unidade de saúde.
G
. Para que sejam contabilizados, os testes de desenvolvimento de Sheridan devem ser registados no máximo até 5 dias depois de uma consulta médica de vigilância ou de enfermagem de vigilância, tal como especificadas respetivamente na alínea A e na alínea C de OBSERVAÇÕES GERAIS.
H
. São contabilizadas as vacinas registadas no e-Vacinas.
I
. São incluídos no numerador, as crianças que à data de referência do indicador, tenham registos de inoculações de vacinas que permitam afirmar que às zero horas do dia em que completam 1 ano de idade, tinham o PNV totalmente cumprido pelo [esquema cronológico recomendado] ou pelo [esquema cronológico de recurso] adaptado à idade. Assim, as datas de inoculação devem ser anteriores à data do 1º aniversário de cada criança, mas as datas de registo podem ir até à data de referência do indicador.
J
. Aceita-se a realização de [registo completo] ou de [registo simplificado]. No [registo completo], todas as inoculações de cada tipo de vacina devem estar registadas. No [registo simplificado], apenas é necessário que a última dose da vacina esteja registada, com especificação da data de inoculação e do nº de ordem da inoculação. Aceita-se que umas vacinas estejam com [registo completo] e outras com [registo simplificado]
K
. Quando uma criança tem serologia positiva para uma doença prevenível por uma das vacinas do PNV, é possível registar no e-Vacinas o estado de [Imunizado], associado a essa vacina. Da mesma forma, se uma criança tiver contraindicação para a administração de uma vacina, é possível registar que a mesma se encontra [contraindicada]. As vacinas relativamente às quais é colocado o atributo [Imunizado] ou o atributo [Contraindicado] são classificadas como cumpridas. Não são incluídos no numerador os utentes que recusam uma ou mais inoculações de vacina.
L
. Uma criança cumpre o critério da vacinação no 1º ano de vida se a condição [(AA ou MM) e (BB ou CC) e (DD ou EE) e (FF ou GG) e (HH ou II) e (JJ ou KK ou LL) e (MM ou NN ou OO)] for verdadeira:
AA. Pelo menos 1 inoculação e registo de BCG ou um registo de cicatriz de BCG ou um registo de prova tuberculínica (inoculação ou realização até data do 2º aniversário). Ver vacinas equivalentes com código
[BCG]
.
MM. data de referência do indicador igual ou superior a maio de 2015, inicialmente por rotura de stock nacional da BCG e posteriormente por a vacina ter deixado de ser obrigatória no PNV.
BB. Inoculação da 3ª dose (ou superior) de [vacina contra hepatite B] até à data do 1º aniversário, com registo até à data de referência do indicador (ver vacinas equivalentes com código
[HEPATITE_B]
).
CC. Registo de [vacina contra hepatite B] com estado [Imunizado] ou [Contraindicado], até à data de referência do indicador (ver vacinas equivalentes com código
[HEPATITE_B]
).
DD. Inoculação da 2ª dose (ou superior) de [vacina contra Infeção por Haemofilus Influenzae b] até à data do 1º aniversário, com registo até à data de referência do indicador (ver vacinas equivalentes com código
[HAEM_INFL_B]
).
EE. Registo de [vacina contra Infeção por Haemofilus Influenzae b] com estado de [Imunizado] ou [Contraindicado], até à data de referência do indicador (ver vacinas equivalentes com código
[HAEM_INFL_B]
).
FF. Inoculação da 3ª dose (ou superior) de [vacina contra a difteria, tétano e tosse convulsa] até à data do 1º aniversário, com registo até à data de referência do indicador (ver vacinas equivalentes com códigos
[DIFTERIA], [TETANO] e [TOSSE_CONV]
).
GG. Registo de [vacina contra a difteria, tétano e tosse convulsa] com estado de [Imunizado] ou [Contraindicado], até à data de referência do indicador (ver vacinas equivalentes com códigos
[DIFTERIA], [TETANO] e [TOSSE_CONV]
).
HH. Inoculação da 3ª dose (ou superior) de [vacina contra a poliomielite] até à data do 1º aniversário, com registo até à data de referência do indicador (ver vacinas equivalentes com código
[POLIOMIELITE]
).
II. Registo de [vacina contra a poliomielite] com estado [Imunizado] ou [Contraindicado], até à data de referência do indicador (ver vacinas equivalentes com código
[POLIOMIELITE]
).
JJ. Nascido antes de 1 de janeiro de 2015.
KK. Inoculação da 2ª dose (ou superior) de [vacina contra infeção por Pneumococcus] até à data do 1º aniversário, com registo até à data de referência do indicador (ver vacinas equivalentes com código
[PNEUMOCOCUS]
).
LL. Registo de [vacina contra infeção por Pneumococcus] com estado [Imunizado] ou [Contraindicado], até à data de referência do indicador (ver vacinas equivalentes com código
[PNEUMOCOCUS]
).
MM.
Válido para indicadores com data de referência igual ou superior a janeiro de 2024:
: Nascido antes de 1 de janeiro de 2020.
NN.
Válido para indicadores com data de referência igual ou superior a janeiro de 2024:
: Inoculação da 2ª dose (ou superior) de [Vacina contra doença invasiva por Neisseria meningitidis do grupo B] até à data do 1º aniversário, com registo até à data de referência do indicador (ver vacinas equivalentes com código
[NEISS_MEN_B]
).
OO.
Válido para indicadores com data de referência igual ou superior a janeiro de 2024:
: Registo de [Vacina contra doença invasiva por Neisseria meningitidis do grupo B] com estado [Imunizado] ou [Contraindicado], até à data de referência do indicador (ver vacinas equivalentes com código
[NEISS_MEN_B]
).
M
. O intervalo de tempo [1, 330[ dias, definido no numerador, destina-se a detetar as 6 consultas de vigilância em saúde infantil previstas pela Direção-Geral da Saúde para o 1º ano de vida:
- 1ª consulta da vida;
- Consulta do 1º mês;
- Consulta dos 2 meses;
- Consulta dos 4 meses;
- Consulta dos 6 meses;
- Consulta dos 9 meses.
N
. Os medicamentos pertencentes às classes ATC referidos neste indicador podem ser consultados em
https://www.infarmed.pt/web/infarmed/servicos-on-line/pesquisa-do-medicamento
.
O
. Os fármacos usados para a variável ""AINE’s, analgésicos ou antibióticos"" são os que pertencem às seguintes classes da classificação ATC, dispensados em farmácia de oficina:
- M01A - Produtos anti-inflamatórios e antirreumáticos não-esteroides.
- M01BA	- Fármacos anti-inflamatórios e antirreumáticos em combinação com corticosteroides.
- J01 - Antibacterianos para uso sistémico.
- N02 - Analgésicos.
- A03D - Antiespasmódicos em combinação com analgésicos.
P
. Os ""AINE’s, analgésicos ou antibióticos"" são fármacos preferencialmente usados em contexto de doença aguda."
Período em Análise,"INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FLUTUANTE""
- A principal variável de ""ancoragem"" de cada criança a este indicador é o facto completar 1 ano de vida durante o período de 12 meses que antecedem a data de referência do indicador.
- Para cada criança incluída no denominador, o período em análise para deteção de consultas ou procedimentos inicia-se com o nascimento e termina ao 330º dia de vida.
- Denominador (variável ""idade""): na data de referência do indicador, cada criança tem [1, 2[ anos de idade."
