titulo,texto
id,271
Código,6.34.02
Código SIARS,2013.271.01
Nome abreviado,Índice de acompanhamento adequado utentes DM
Designação,Índice de acompanhamento adequado em utentes com Diabetes Mellitus
Objetivo,Monitorizar o programa de diabetes.
Descrição do Indicador,"Índice com resultados possíveis numa escala entre 0 e 1, exprimindo o grau de acompanhamento dos utentes com aiabetes mellitus, de acordo com as normas da DGS.
Numerador: Somatório do ""score de acompanhamento"" determinado para cada utente com Diabetes Mellitus inscrito. O ""score de acompanhamento"" de cada utente com Diabetes Mellitus inscrito pode variar entre 0 e 1 de acordo com o número e qualidade dos procedimentos realizados e com a ponderação definida para cada procedimento.
Denominador: Contagem de utentes inscritos com Diabetes Mellitus."
Regras de cálculo,"NUMERADOR (AA):
Somatório do ""score de acompanhamento"" determinado para cada diabético inscrito. O ""score de acompanhamento"" de cada diabético inscrito pode variar entre 0 e 1 de acordo com o número e qualidade dos procedimentos realizados e com a ponderação definida para cada procedimento.
O ""score de acompanhamento"" é calculado apenas para os utentes incluídos no denominador, somando, para cada utente, as ponderações das regras a seguir discriminadas que sejam verdadeiras.
Regra
Descrição de Regra
Ponder.
Validade
B
Ter pelo menos 2 consultas médicas de vigilância da diabetes, realizadas nos últimos 12 meses, uma em cada semestre (ver alíneas A e B de OBSERVAÇÕES GERAIS e comentários de PERÍODO EM ANÁLISE).
0,10
Desde JAN-2019
M
Ter pelo menos 2 consultas de enfermagem de vigilância da diabetes, realizadas nos últimos 12 meses, uma em cada semestre (ver alínea 
            J de OBSERVAÇÕES GERAIS e comentários de PERÍODO EM ANÁLISE).
0,10
Desde JAN-2019
C
A condição [C1 e C2] é verdadeira:
C1. Com pelo menos uma pressão arterial registada no último semestre (ver alíneas C, D, E e I de OBSERVAÇÕES GERAIS e comentários de PERÍODO EM ANÁLISE).
C2. Com pelo menos uma pressão arterial registada no penúltimo semestre (ver alíneas C, D, E e I de OBSERVAÇÕES GERAIS e comentários de PERÍODO EM ANÁLISE).
0,12
Sempre
E
Que tenham pelo menos um registo parametrizado do IMC e do peso, medidos nos últimos 12 meses (ver alíneas J, K, L, M e R de OBSERVAÇÕES GERAIS).
0,06
Sempre
F
Que tenham pelo menos um registo parametrizado de estatura, realizado após os 20 anos de idade do utente, ou nos 12 meses que antecedem a data de referência do indicador (ver alíneas J, K, L e M de OBSERVAÇÕES GERAIS).
0,03
Sempre
G
A condição [G1 e G2 e G3] é verdadeira:
G1. Com pelo menos um registo de HbA1c no último semestre (ver alíneas F, G, H e I de OBSERVAÇÕES GERAIS e comentários de PERÍODO EM ANÁLISE).
G2. Com pelo menos um registo de HbA1c no penúltimo semestre (ver alíneas F, G, H e I de OBSERVAÇÕES GERAIS e comentários de PERÍODO EM ANÁLISE).
G3. O último resultado registado de HbA1c é igual ou inferior a 8.0% (ver alíneas F, G, H e N de OBSERVAÇÕES GERAIS).
0,32
Sempre
J
Ter pelo menos um resultado de microalbuminúria (ou análise equivalente), realizada nos últimos 12 meses (ver alínea O de OBSERVAÇÕES GERAIS).
0,06
Sempre
K
Ter pelo menos um resultado de colesterol total, colesterol HDL e triglicéridos, realizados nos últimos 24 meses (ver alínea P de OBSERVAÇÕES GERAIS).
0,06
Sempre
L
Existe pelo menos um registo de exame dos pés, realizado nos últimos 12 meses (ver alínea Q de OBSERVAÇÕES GERAIS).
0,15
Sempre
B
Ter pelo menos 2 consultas médicas de vigilância da diabetes, realizadas nos últimos 12 meses, uma em cada semestre (ver alíneas A e B de OBSERVAÇÕES GERAIS e comentários de PERÍODO EM ANÁLISE).
0,20
Até DEZ-2018
DENOMINADOR (BB):
Contagem de utentes em que a expressão [A e B] é verdadeira:
A. Com [
inscrição ativa
] na unidade de saúde na data de referência do indicador.
B. O diagnóstico de diabetes (rubricas da ICPC-2 T89 ou T90) encontra-se na lista de problemas, com o estado de ""ativo"", durante pelo menos os 190 dias que antecedem a data de referência do indicador (metodologia período em análise flutuante) ou pelo menos desde 7 dias antes do inicio de cada semestre (período em análise fixo). Ver alínea I de OBSERVAÇÕES GERAIS."
Observações Gerais,"A. Para se contabilizar uma [Consulta Médica de Vigilância] em diabetes, é necessário que os registos sejam compatíveis com um dos seguintes conceitos de [consulta]:
-
C003
| Consulta médica de vigilância - SClínico
-
C009
| Consulta médica de vigilância - MedicineOne
Nota: Nas normas
C003
e
C009
, os códigos ICPC-2 específicos de diabetes, que podem ser usados para a classificar como ""problema de saúde da consulta"" são o T89 ou o T90.
B. Apenas se contabiliza uma consulta médica por utente por dia;
C. São contabilizados no numerador os registos de pressão arterial realizados por qualquer médico, interno ou enfermeiro da unidade de saúde.
D. Só se contabilizam registos de pressão arterial em que tanto a pressão sistólica como a diastólica tenham sido avaliadas e registadas na mesma data.
E. Não se contabilizam registos de pressão arterial realizados em texto livre no SOAP;
F. O código da tabela de MCDT, válido para registar HbA1c é o A531.2. Quando esta análise for efetuada na unidade de saúde (utilizando doseadores próprios) a mesma pode ser registada em campo(s) específicos criados pelas aplicações de registo clínico para o efeito. O registo é válido se for realizado por qualquer médico, interno ou enfermeiro da unidade de saúde.
G. Apenas se contabilizam HbA1c com resultado registado.
H. A data que deve ser usada para verificar se a HbA1c está ou não dentro do período em análise é a ""data de realização"". O resultado deve ser preenchido, no máximo até 30 dias após o fim do período em análise.
I. Pela metodologia de cálculo [período em análise flutuante], os utentes com diabetes diagnosticados de novo só são incluídos no denominador 190 dias (6 meses e 7 dias) após o registo do diagnóstico, por forma a que existam 7 dias para a realização da primeira HbA1c ainda naquele que será o 1º semestre do indicador calculado a 31 de Dezembro. Pela metodologia [período em análise fixo], determina-se que quando a data de referência do indicador pertence ao 1º semestre, o diagnóstico de diabetes deve ser anterior a 25 de dezembro do ano precedente e que quando a data de referência do indicador pertence ao 2º semestre, o diagnóstico de diabetes deve ser anterior a 24 de junho do ano em curso.
J. Quando a unidade de observação é o médico ou a unidade de saúde, são contabilizados no numerador os utentes com registos de peso realizados por qualquer médico, interno ou enfermeiro da unidade de saúde. Quando a unidade de observação é o ACES, são contabilizados no numerador os utentes com registos de peso realizados por qualquer médico, interno ou enfermeiro de qualquer unidade de saúde.
K. Os registos de estatura podem ter sido registados por qualquer médico, interno ou enfermeiro de qualquer unidade de saúde (independentemente da unidade de observação do indicador).
L. Os registos de IMC, peso e estatura podem ser realizados nos módulos ou programas de hipertensão, diabetes, planeamento familiar e saúde materna. Podem também ser registados noutros módulos das aplicações destinadas a registar parâmetros do exame objetivo, tal como especificado em OBSERVAÇÕES SOBRE SOFTWARE. Não são contabilizados registos de texto livre no O do SOAP.
M. Não é obrigatório que o peso e altura sejam registados no mesmo dia. O peso deve ser registado durante os 12 meses que antecedem a data de referência do indicador. A estatura deve estar registada pelo menos uma vez com data de medição posterior aos 20 anos de idade, ou, caso o utente tenha menos de 21 anos, deve existir um registo nos 12 meses que antecedem a data de referência do indicador.
N. Se em determinada data existir um resultado de HbA1c que cumpra a condição H do numerador (resultado de HbA1c no último semestre) e também a condição J (igual ou inferior a 8.0%) e posteriormente a essa data e ainda antes da data de referência do indicador, existir uma requisição de HbA1c ainda sem resultado, tal não invalida que se contabilize o utente no numerador. No entanto, se até 30 dias após a data de referência do indicador, o resultado dessa HbA1c for registado e for superior a 8.0%, esse utente já não pode ser incluído no numerador.
O. Os códigos da tabela de MCDT, válidos para registar microalbuminúria (ou análise equivalente) são os seguintes: A560.6 (microalbuminúria), A1318.2 (Albumina de baixa concentração) e A596.7 (proteinúria). O código da microalbuminúria A560.6 permite requisitar a [microalbuminúria de 24 horas], a [microalbuminúria de 12 horas] e a [microalbuminúria em amostra de urina]. Quando esta análise for efetuada na unidade de saúde (utilizando p.e. o Micralteste) a mesma pode ser registada em campo(s) específicos criados pelas aplicações de registo clínico para o efeito. Apenas se contabilizam microalbuminúrias ou as proteinúrias com resultado registado. A data que deve ser usada para verificar se a microalbuminúria está ou não dentro do período em análise é a ""data de realização"". O resultado deve ser preenchido, no máximo até 30 dias após o fim do período em análise. O registo é válido se for realizado por qualquer médico, interno ou enfermeiro da unidade de saúde.
P. Os códigos da tabela de MCDT, válidos para o colesterol total, para o colesterol HDL e para os triglicéridos são respetivamente o A1029.9, o A412.0 e o A620.3. A data que deve ser usada para verificar se estas análises estão ou não dentro do período em análise é a ""data de realização"". O resultado deve ser preenchido, no máximo, até 30 dias após a data de referência do indicador. As análises podem ser requisitadas em documentos diferentes. A data de realização das 3 análises pode ser diferente.
Q. O [exame de pés] pode ser registado por qualquer médico, interno ou enfermeiro da unidade de saúde.
R. Não é obrigatório que os profissionais registem manualmente o valor do IMC. Basta que existam registos do peso e da estatura conforme descrito nas REGRAS DE CÁLCULO. Os sistemas de informação calculam de forma automática o IMC."
Observações Sobre Software,"SCLÍNICO - PERFIL DE ENFERMAGEM:
A. O IMC, o peso e a estatura podem ser registados neste sistema.
B. A pressão arterial pode ser registada neste sistema.
C. O exame de enfermagem dos pés é documentado através da intervenção de enfermagem ""Monitorizar o risco de úlcera do pé diabético"" (SCLÍNICO - PERFIL DE ENFERMAGEM (sem normalização)) ou da intervenção ""Avaliar risco de úlcera diabética"" (9003994) - SClínico V2.0 com normalização.
SCLÍNICO - PERFIL MÉDICO:
A. O IMC, o peso e a estatura podem ser registados na ficha individual e nos programas de hipertensão, diabetes, saúde materna e planeamento familiar.
B. A pressão arterial pode ser registada na ficha individual e nos programas de hipertensão, diabetes, saúde materna e planeamento familiar.
C. A microalbuminúria pode ser registada no módulo de MCDT e em campos específicos existentes na ficha de hipertensão e na ficha de diabetes.
MEDICINEONE:
A. O diagnóstico de diabetes pode estar inserido quer na [lista de problemas] quer na [lista de outros problemas]. O diagnóstico necessita estar classificado como ""ativo"" e não ter sido classificado como ""inválido"".
B. A HbA1c pode ser registada nos seguintes locais do MedicineOne:
- Módulo de análises - Análise ""Hemoglobina glicada""
- Módulo Diabetes - Campo ""Hemoglobina glicada""
C. A HbA1c podem ser registados quer no módulo de análises quer no módulo de MCDT. O SIARS apenas contabiliza os registados no módulo de análises.
D. A pressão arterial pode ser registada nos seguintes locais do MedicineOne (campos de PA sistólica e PA diastólica):
- Biometrias;
- Módulo de hipertensão;
- Módulo de diabetes;
- Módulo de saúde materna;
- Módulo de planeamento familiar;
E. A proteinúria, o colesterol total, o colesterol HDL, os triglicéridos e a HbA1c podem ser registados quer no módulo de análises quer no módulo de MCDT. O SIARS contabiliza-os quando registados em qualquer deles.
F. A microalbuminúria pode ser requisitada e registada quer através do módulo de análises quer através do módulo de MCDT. O SIARS contabiliza-os quando registados em qualquer deles.
G. A microalbuminúria pode também ser registada nos campos criados para o efeito quer no módulo de hipertensão, quer no módulo de diabetes.
H. O IMC, o peso e a estatura podem ser registados nas biometrias e nos módulos de hipertensão, diabetes, saúde materna e planeamento familiar.
I. Os registos de exame dos pés devem ser realizados no módulo de diabetes, usando um dos campos seguintes: a) rastreio do pé; b) exames dos pés.
J. Para se considerar uma [Consulta de Enfermagem de Vigilância] em diabetes, é necessária a existência de registos compatíveis com um dos seguintes conceitos de [consulta]:
-
C006.5
| Consulta de enfermagem de vigilância em diabetes - [SClínico (Perfil Enfermagem)]
-
C012
| Consulta de enfermagem de vigilância - MedicineOne
Nota 1: Os códigos CIPE associados a [diagnóstico de enfermagem] e [intervenção de enfermagem] não são específicos de nenhum programa. Estas 2 condições destinam-se a garantir que apenas se contabiliza uma consulta associada a um programa de saúde como de ""vigilância"", caso tenha ocorrido um novo registo de [diagnóstico de enfermagem] (qualquer que ele seja) ou pelo menos uma [intervenção de enfermagem] (qualquer que ela seja).
Nota 2: Na norma
C012
, os códigos ICPC-2 específicos de diabetes, que podem ser usados para a classificar como ""problema de saúde da consulta"" são o T89 ou o T90."
