titulo,texto
id,289
Código,6.53.01
Código SIARS,2013.289.01
Nome abreviado,Proporção utentes c/ ganhos controlo dor - UCC
Designação,Proporção de utentes com ganhos expressos no controlo da intensidade da dor
Objetivo,Avaliar os ganhos expressos no controlo da intensidade da dor nos utentes com consulta de enfermagem realizada por enfermeiros da UCC
Descrição do Indicador,"Exprime a proporção de utentes com diagnóstico de enfermagem relacionados com o foco ""dor"" com modificação positiva do mesmo.
Numerador: Contagem de utentes com pelo menos uma consulta de enfermagem na UCC,com diagnóstico de enfermagem relacionado com o foco ""dor"" com modificação positiva do mesmo.
Denominador: Contagem de utentes com pelo menos uma consulta de enfermagem na UCC, com pelo menos um diagnóstico de enfermagem relacionados com o foco ""dor""."
Regras de cálculo,"NUMERADOR (AA):
Contagem de utentes, em que a expressão [A e B e C] é verdadeira:
A. Todas as condições definidas no denominador.
B. Com pelo menos 2 diagnósticos de enfermagem relacionados com o foco ""dor"" documentados durante o período em análise.
C. O último diagnóstico de enfermagem relacionado com o foco ""dor"" documentado no período em análise tem um nível de dor inferior ao valor máximo documentado para esse doente durante o período em análise (ver alíneas B e D de OBSERVAÇÕES GERAIS).
DENOMINADOR (BB):
Válido para indicadores com data de referência igual ou superior a janeiro de 2020.
Contagem de utentes em que a expressão [A e B e C] é verdadeira:
A. Com [
inscrição ativa
] numa unidade de saúde do ACES a que pertence a UCC (durante pelo menos um dia do período em análise).
B. Com pelo menos uma consulta de enfermagem na UCC (ver alínea A de OBSERVAÇÕES GERAIS).
C. Com pelo menos um diagnóstico de enfermagem relacionados com o foco ""dor"" e status ""presente"", documentado durante o período em análise (ver alínea B de OBSERVAÇÕES GERAIS).
DENOMINADOR (BB):
Válido para indicadores com data de referência igual ou inferior a dezembro de 2019.
Contagem de utentes em que a expressão [A e B e C] é verdadeira:
A. Com [
inscrição ativa
] numa unidade de saúde do ACES a que pertence a UCC (válida à data de referência do indicador).
B. Com pelo menos uma consulta de enfermagem na UCC (ver alínea A de OBSERVAÇÕES GERAIS).
C. Com pelo menos um diagnóstico de enfermagem relacionados com o foco ""dor"" e status ""presente"", documentado durante o período em análise (ver alínea B de OBSERVAÇÕES GERAIS)."
Observações Gerais,"A. As consultas contabilizadas no numerador são do tipo [Consulta presencial] de um dos tipos seguintes:
-
C005
| Consulta de enfermagem com a presença do utente (direta) – SClínico.
B. As escalas de dor contemplam a documentação de vários grupos de status diagnósticos. Os grupos de status diagnósticos elegíveis para o numerador são:
1. Sem dor ou dor ausente;
2. Dor presente em grau reduzido;
3. Dor presente em grau moderado;
4. Dor presente em grau elevado;
5. Dor presente em grau muito elevado.
Os grupos de status diagnósticos elegíveis para o denominador são:
2. Dor presente em grau reduzido;
3. Dor presente em grau moderado;
4. Dor presente em grau elevado;
5. Dor presente em grau muito elevado.
C. Indicador apenas calculado para UCC com SCLÍNICO, independentemente de corresponder ou não a uma versão com normalização nacional da parametrização de enfermagem/CIPE. Não calculado para UCC com MedicineOne. Nos ACES que tenham UCC a usar diversos tipos de software, o resultado deste indicador para o ACES apenas comporta dados das respetivas UCC a usar SClínico. O GestCare nunca é fonte de dados para este indicador.
D. A monitorização dos resultados é efetuada no utente num determinado período temporal, independentemente no número de consultas na UCC ou do número de episódios de integração/internamento nas ECCI. Esta observação continuada sobre o utente durante um determinado período de tempo apenas tem em conta o resultado da primeira e última avaliação do problema no utente."
Observações Sobre Software,"SCLÍNICO - PERFIL DE ENFERMAGEM (sem normalização):
A. Os grupos de status necessários à obtenção de dados para este indicador são os seguintes: Dor ausente; Dor presente em grau reduzido; Dor presente em grau moderado; Dor presente em grau elevado; Dor presente em grau muito elevado. Os gestores locais da parametrização devem garantir que esta parametrização não sofre alterações.
SClínico com normalização:
A. O SClínico com normalização encontra-se parametrizado com os seguintes status: Sem dor (8003349); Dor presente em grau reduzido (8003345); Dor presente em grau moderado (8003346); Dor presente em grau elevado (8003347); Dor presente em grau muito elevado (8003348)."
Período em Análise,"INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FLUTUANTE""
- Numerador: Duração de 12 meses, terminando na data de referência do indicador.
Denominador: Duração de 12 meses, terminando na data de referência do indicador.
INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FIXO""
- Numerador: Duração de 1 a 12 meses, iniciando a 1 de janeiro do ano N e terminando na data de referência do indicador.
- Denominador: Duração de 1 a 12 meses. Tem início a 1 de janeiro do ano N e termina na data de referência do indicador."
Fórmula,AA / BB x 100
Unidade de medida,%
Output,Proporção de utentes
Estado do indicador,Com dados desde Janeiro de 2015
Área | Subárea | Dimensão,Desempenho | Gestão da Doença | ECCI
Intervalo Esperado,"Ano de 2023: [80; 100]
Ano de 2024: [82; 100]"
Intervalo Aceitável,"Ano de 2023: [60; 100]
Ano de 2024: [60; 100]"
Tipo de Indicador,Processo
Área clínica,Transversal
Inclusão de utentes no indicador,Utentes utilizadores durante o período em análise
Prazo para Registos,5 dias
