titulo,texto
id,132
Código,5.02.02
Código SIARS,5.2
Nome abreviado,"Percent. mulheres [25; 64[ A, c/ colpoc. atuali."
Designação,"Percentagem de mulheres entre os 25 e 64 anos, com colpocitologia atualizada"
Objetivo,"Monitorizar o programa de rastreio oncológico - parâmetro ""rastreio e deteção precoce do cancro do colo do útero""."
Descrição do Indicador,"Indicador que exprime a proporção entre as mulheres que realizaram colpocitologia nos últimos três anos e as mulheres com idades compreendidas no intervalo [25, 65[ anos.
Numerador: Contagem de mulheres que realizaram colpocitologia nos últimos três anos.
Denominador: Contagem de mulheres com idades compreendidas no intervalo [25, 65[ anos."
Regras de cálculo,"NUMERADOR (AA):
Contagem de utentes em que a expressão [A e (B ou C)] é verdadeira:
A. Todas as condições enunciadas para o denominador.
B. Pelo menos um resultado de colpocitologia
em lâmina
nos últimos 3 anos (ver alíneas A, C e D de OBSERVAÇÕES GERAIS).
C. Pelo menos um resultado de colpocitologia
em meio líquido
nos últimos 5 anos (ver alíneas B, C e D de OBSERVAÇÕES GERAIS).
DENOMINADOR (BB):
Contagem de utentes em que a expressão [A e B e C] é verdadeira:
A. Ser mulher.
B. Ter idade compreendida no intervalo [25; 65[ anos.
C. Com inscrição ativa na Unidade de Saúde durante pelo menos um dia do período em análise."
Observações Gerais,"A. O código da tabela de MCDT convencionados válido para registar ""colpocitologias em lâmina"" é o seguinte:
- [Exame citológico cervico-vaginal], código 008.6, área B. Código da tabela de preços do SNS: 30510.
B. O código da tabela de MCDT convencionados válido para registar ""colpocitologias em meio líquido"" é o seguinte:
- [Exame citológico cervico-vaginal com processamento automatizado em camada fina], código 012.4, área B. Código da tabela de preços do SNS: 30650.
C. Para que uma colpocitologia seja contabilizada deve ter um resultado.
D. A data que deve ser usada para verificar se o exame está ou não dentro do período em análise é a ""data de realização"". O resultado deve ser preenchido, no máximo até 30 dias após o fim do período em análise.
E. A idade deve ser medida em relação a 31 de dezembro do ano em curso, quando o cálculo é do tipo ""período em análise fixo""."
Observações Sobre Software,"SCLÍNICO - PERFIL MÉDICO:
A. Os resultados da ""colpocitologia em lâmina"" devem ser registados no módulo de MCDT.
B. O exame B012.4 (colpocitologia em meio líquido) não pode ser prescrito, pois não é comparticipado. Apenas o seu resultado pode ser registado. O registo é efetuado no módulo de MCDT. O código deste exame na tabela de preços do SNS é o 30650.
C. O exame [Pesquisa de DNA por PCR, cada PCR] também deve ser registado no módulo de MCDT.
D. Os resultados dos exames de rastreio podem ser consultados (mas não registados) nos módulos de ""planeamento familiar"" e ""rastreio oncológico"".
MEDICINEONE:
A. Para que sejam contabilizados neste indicador, as colpocitologias podem ser registadas quer no módulo de MCDT quer no módulo de Rastreio Oncológico.
B. O resultado da colpocitologia pode ser registado quer em formato de texto, quer em formato parametrizado, quer em formato multimédia.
C. O exame B012.4 (colpocitologia em meio líquido) não pode ser prescrito, pois não é comparticipado. Apenas o seu resultado pode ser registado."
Período em Análise,"INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FIXO""
- Numerador (variável ""Colpocitologia em lâmina""): Duração de 25 a 36 meses. Tem início a 1 de janeiro do ano N-2 e termina na data de referência do indicador.
- Numerador (variável ""Colpocitologia em meio líquido""): Duração de 49 a 60 meses. Tem início a 1 de janeiro do ano N-4 e termina na data de referência do indicador.
- Denominador: Duração de 1 a 12 meses. Tem início a 1 de janeiro do ano em curso e termina na data de referência do indicador."
Fórmula,AA / BB x 100
Unidade de medida,%
Output,Proporção de mulheres
Estado do indicador,Descontinuado em Dezembro de 2016
Área | Subárea | Dimensão,---
Intervalo Esperado,---
Intervalo Aceitável,---
Tipo de Indicador,Processo
Área clínica,Rastreio Oncológico
Inclusão de utentes no indicador,Utentes inscritos em pelo menos um dia do período em análise
Prazo para Registos,30 dias
