titulo,texto
ID,038
Código,5.04.01
Código SIARS,2013.038.01
Nome abreviado,Proporção DM c/ 1 HbA1c por semestre
Designação,"Proporção de utentes com diabetes, com pelo menos 2 HbA1c no último ano, desde que abranjam os 2 semestres"
Objetivo,"Monitorizar o programa de diabetes. Parâmetro ""registo de resultado de HbA1c""."
Descrição do Indicador,"Indicador que exprime a proporção de utentes com diabetes, com pelo menos 2 HbA1c no último ano, desde que abranjam os 2 semestres.
Numerador: Contagem de utentes inscritos com diabetes com pelo menos 2 HbA1c no último ano, desde que abranjam os 2 semestres.
Denominador: Contagem de utentes inscritos com diabetes."
Regras de cálculo,"NUMERADOR (AA):
Contagem de utentes em que a expressão [A e B e C] é verdadeira:
A. Todas as condições enunciadas para o denominador.
B. Com pelo menos um registo de HbA1c no último semestre (ver alíneas A, B, C e D de OBSERVAÇÕES GERAIS e comentários de PERÍODO EM ANÁLISE).
C. Com pelo menos um registo de HbA1c no penúltimo semestre (ver alíneas A, B, C e D de OBSERVAÇÕES GERAIS e comentários de PERÍODO EM ANÁLISE).
DENOMINADOR (BB):
Contagem de utentes em que a expressão [A e B] é verdadeira:
A. Com [
inscrição ativa
] na unidade de saúde na data de referência do indicador.
B. O diagnóstico médico de diabetes (rubricas da ICPC-2 T89 ou T90) encontra-se na lista de problemas, com o estado de ""ativo"", durante pelo menos os 190 dias que antecedem a data de referência do indicador (metodologia período em análise flutuante) ou pelo menos desde 7 dias antes do inicio de cada semestre (período em análise fixo). Ver alíneas D e E de OBSERVAÇÕES GERAIS."
Observações Gerais,"A. O código da tabela de MCDT, válido para registar HbA1c é o A531.2. Quando esta análise for efetuada na unidade de saúde (utilizando doseadores próprios) a mesma pode ser registada em campo(s) específicos criados pelas aplicações de registo clínico para o efeito. O registo é válido se for realizado por qualquer médico, interno ou enfermeiro da unidade de saúde.
B. Apenas se contabilizam HbA1c com resultado registado.
C. A data que deve ser usada para verificar se a HbA1c está ou não dentro do período em análise é a ""data de realização"". O resultado deve ser preenchido, no máximo até 30 dias após o fim do período em análise. Quer isto dizer que para o indicador com data de referência de 31 de Dezembro, a HbA1c do segundo semestre deve ser realizada no laboratório entre 1 de Julho e 31 de Dezembro, a data de realização registada no sistema de informação deve estar compreendida nesse intervalo, e o registo do resultado deve ocorrer, no máximo, até 31 de Janeiro do ano seguinte.
D. Pela metodologia de cálculo [período em análise flutuante], os utentes com diabetes diagnosticados de novo só são incluídos no denominador 190 dias (6 meses e 7 dias) após o registo do diagnóstico, por forma a que existam 7 dias para a realização da primeira HbA1c ainda naquele que será o 1º semestre do indicador calculado a 31 de Dezembro. Pela metodologia [período em análise fixo], determina-se que quando a data de referência do indicador pertence ao 1º semestre, o diagnóstico de diabetes deve ser anterior a 25 de dezembro do ano precedente e que quando a data de referência do indicador pertence ao 2º semestre, o diagnóstico de diabetes deve ser anterior a 24 de junho do ano em curso.
E. A data que conta para determinar os ""6 meses"" é a [data de registo] do problema de saúde e não a [data de início] do problema de saúde. Assim, caso um médico saiba em determinado dia que um doente tem diabetes desde há vários meses, pode assinalar essa data na lista de problemas pois o utente só entrará para o denominador deste indicador 6 meses após o registo."
Observações Sobre Software,"MEDICINEONE:
A. O diagnóstico de diabetes pode estar inserido quer na [lista de problemas] quer na [lista de outros problemas]. O diagnóstico necessita estar classificado como ""ativo"" e não ter sido classificado como ""inválido"".
B. A HbA1c pode ser registada nos seguintes locais do MedicineOne:
- Módulo de análises - Análise ""Hemoglobina glicada""
- Módulo Diabetes - Campo ""Hemoglobina glicada""
C. A HbA1c podem ser registada quer no módulo de análises quer no módulo de MCDT. O SIARS apenas contabiliza os registados no módulo de análises."
Período em Análise,"INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FLUTUANTE""
- Numerador: Duração de 12 meses, terminando na data de referência do indicador. O último semestre corresponde aos 6 meses que antecedem a data de referência do indicador. O penúltimo semestre corresponde aos 6 meses anteriores. Por exemplo se a data de referência do indicador for 30-04-2012, o 1º semestre fica compreendido entre 01-05-2011 e 31-10-2011 e o 2º semestre entre 01-11-2011 e 30-04-2012.
- Denominador (variável ""inscrição ativa na unidade de saúde""): Coincidente com a data de referência do indicador.
- Denominador (variável ""Diabetes na lista de problemas""): Duração de 190 dias, terminando na data de referência do indicador.
INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FIXO""
Os resultados do indicador calculado pelo método PERÍODO EM ANÁLISE FIXO crescem progressivamente entre 31 de janeiro e 30 de junho e novamente entre 31 de julho e 31 de dezembro. Está construído para acumular resultados a partir de 1 de janeiro e a partir de 1 de julho. Os resultados de determinado mês são comparáveis com os resultados calculados 6 meses antes.
Quando a data de referência do indicador pertence aos meses entre janeiro e junho, entram para o denominador os utentes com diabetes com diagnóstico anterior a 25 de Dezembro e para o numerador os que têm uma HbA1c entre 1 de Julho e 31 de dezembro do ano anterior e outra entre 1 de Janeiro do ano em curso e a data de referência do indicador.
Quando a data de referência do indicador pertence aos meses julho e dezembro entram para o denominador os utentes com diabetes com diagnóstico anterior a 24 de junho e para o numerador os que têm uma HbA1c entre 1 de janeiro e 30 de junho do ano em curso e outra entre 1 de julho do ano em curso e a data de referência do indicador.
- Numerador: Duração de 7 a 12 meses. Termina na data de referência do indicador. Quando a data de referência do indicador pertence ao primeiro semestre do ano civil, o 1º semestre do [período em análise] fica compreendido entre 1 de julho e 31 de dezembro do ano precedente e o segundo semestre entre 1 de janeiro e 30 de junho do ano em curso. Quando a data de referência do indicador pertence ao segundo semestre do ano civil, o 1º semestre do [período em análise] fica compreendido entre 1 de janeiro e 30 de junho (do ano em curso) e o segundo semestre entre 1 de julho e 31 de dezembro (do ano em curso).
- Denominador (variável ""inscrição ativa na unidade de saúde""): Coincidente com a data de referência do indicador.
- Denominador (variável ""Diabetes na lista de problemas""): Duração de 1 mês e 7 dias a 6 meses e 7 dias, terminando na data de referência do indicador. Se a data de referência do indicador pertence ao 1º semestre, o período em análise inicia-se a 25 de dezembro do ano precedente e o diagnóstico de diabetes deve estar registado como ""ativo"" na lista de problemas pelo menos desde essa data até à data de referência do indicador. Se a data de referência do indicador pertence ao 2º semestre, o período em análise inicia-se a 24 de junho do ano corrente e o diagnóstico de diabetes deve estar registado como ""ativo"" na lista de problemas pelo menos desde essa data até à data de referência do indicador.
INDICADORES COMPLMENTARES
- Para analisar, entre janeiro e junho de cada ano, os diabéticos que têm e que não têm uma HbA1c nesse período (independentemente de terem ou não registo de HbA1c no último semestre do ano anterior), deve ser usado o indicador 2013.088.01 FX (Proporção DM c/ registo HbA1c 6 meses)."
Fórmula,AA / BB x 100
Unidade de medida,%
Output,Proporção de utentes com Diabetes Mellitus
Estado do indicador,Com dados desde Dezembro de 2012
Área | Subárea | Dimensão,Desempenho | Gestão da Doença | Diabetes Mellitus
Intervalo Aceitável,"Ano de 2022: [77; 100]
Ano de 2023: [77; 100]
Ano de 2024: [77; 100]"
Intervalo Esperado,"Ano de 2022: [50; 100]
Ano de 2023: [50; 100]
Ano de 2024: [50; 100]"
Tipo de Indicador,Processo
Área clínica,Diabetes Mellitus
Inclusão de utentes no indicador,Utentes inscritos durante um mínimo de N meses do período em análise
Prazo para Registos,30 dias
