titulo,texto
ID,21
Código,5.16
Código SIARS,2013.021.01
Nome abreviado,"Proporção hipertensos, c/ prescrição de tiazidas"
Designação,"Proporção de utentes com hipertensão arterial, com prescrição de anti-hipertensores do tipo tiazídico"
Objetivo,"Monitorizar a prescrição dos utentes com hipertensão arterial e a adequação dessa prescrição às normas publicadas na área da hipertensão, parâmetro ""prescrição de diurético do tipo tiazídico""."
Descrição do Indicador,"Indicador que exprime a proporção de utentes com hipertensão arterial, com pelo menos uma prescrição de diurético do tipo tiazídico nos últimos 12 meses.
Numerador: Contagem de utentes inscritos com hipertensão arterial, com pelo menos uma prescrição de diurético do tipo tiazídico nos últimos 12 meses.
Denominador: Contagem de utentes inscritos com hipertensão arterial."
Regras de cálculo,"NUMERADOR (AA):
Contagem de utentes em que a expressão [A e B e C] é verdadeira:
A. Todas as condições enunciadas para o denominador.
B. Na data de referência do indicador, existe pelo menos um diurético do tipo tiazídico registado na terapêutica crónica (ver alíneas A, B, C, D e E de OBSERVAÇÕES GERAIS).
C. Existe pelo menos um diurético do tipo tiazídico prescrito nos 12 meses que antecedem a data de referência do indicador (ver alíneas A, B, C, D e E de OBSERVAÇÕES GERAIS).
DENOMINADOR (BB):
Contagem de utentes em que a expressão [A e B] é verdadeira:
A. Com [
inscrição ativa
] na unidade de saúde na data de referência do indicador.
B. Na data de referência do indicador, o diagnóstico de hipertensão (rubricas da ICPC-2 K86 ou K87) encontra-se na lista de problemas, com o estado de ""ativo""."
Observações Gerais,"A. São contabilizados todas as prescrições e registos na terapêutica crónica de medicamentos diuréticos pertencentes ao grupo 3.4.1.1 da classificação farmacoterapêutica de medicamentos (CFT).
B. Contabilizam-se medicamentos diuréticos tiazídicos isolados ou em associação.
C. Não se contabilizam no numerador utentes a quem tenham sido prescritos diuréticos no ano anterior se não coexistirem diuréticos registados na terapêutica crónica.
D. Não se contabilizam no numerador utentes que à data de referência do indicador tenham diuréticos registados na terapêutica crónica, se nenhum diurético tiver sido prescrito no último ano.
E. Os medicamentos pertencentes à classe CFT acima referida podem ser consultados em
https://www.infarmed.pt/web/infarmed/servicos-on-line/pesquisa-do-medicamento
."
Observações Sobre Software,"MEDICINEONE:
A. O diagnóstico de hipertensão pode estar inserido quer na [lista de problemas] quer na [lista de outros problemas]. O diagnóstico necessita estar classificado como ""ativo"" e não ter sido classificado como ""inválido"".
B. Os medicamentos registados na terapêutica crónica têm uma [data de fim], que é tida em consideração pelo SIARS para determinar se o medicamento se encontra ou não ativo na data de referência do indicador.
SCLÍNICO - PERFIL MÉDICO:
A. Os medicamentos registados na terapêutica crónica têm uma [data de fim], que é tida em consideração pelo SIARS para determinar se o medicamento se encontra ou não ativo na data de referência do indicador."
Período em Análise,"INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FLUTUANTE""
- Numerador (variável ""registo de medicamento na terapêutica crónica""): Coincidente com a data de referência do indicador.
- Numerador (variável ""prescrição de medicamento""): Duração de 12 meses, terminando na data de referência do indicador.
- Denominador: Coincidente com a data de referência do indicador.
INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FIXO""
- Numerador (variável ""registo de medicamento na terapêutica crónica""): Coincidente com a data de referência do indicador.
- Numerador (variável ""prescrição de medicamento""): Duração de 1 a 12 meses. Tem início a 1 de janeiro do ano em curso e termina na data de referência do indicador.
- Denominador: Coincidente com a data de referência do indicador."
Fórmula,AA / BB x 100
Unidade de medida,%
Output,Proporção de utentes com hipertensão arterial
Estado do indicador,Com dados desde Dezembro de 2012
Área | Subárea | Dimensão,---
Intervalo Aceitável,---
Intervalo Esperado,---
Tipo de Indicador,Processo
Área clínica,Hipertensão Arterial
Inclusão de utentes no indicador,Utentes inscritos à data de referência do indicador
Prazo para Registos,5 dias
