titulo,texto
ID,105
Código,8.05.02
Código SIARS,2013.105.01
Nome abreviado,Número UCs s. infantil 1º ano (ativ. específ.)
Designação,Número de unidades de contratualização relacionadas com vigilância de crianças no 1º ano de vida (atividades específicas)
Objetivo,"Monitorizar o programa de saúde infantil (1º ano de vida) e cálculo do número de UCs a pagar mensalmente aos médicos das USF modelo B por ""atividades específicas""."
Descrição do Indicador,"Score que exprime o número de unidades de contratualização relacionadas com vigilância adequada de crianças durante o seu 1º ano de vida (atividades específicas).
Numerador: Produto entre o [número de crianças com acompanhamento adequado em saúde infantil durante o 1º ano de vida] e o [fator de ponderação 7].
Denominador: Contagem de médicos da unidade."
Regras de cálculo,"CRIANÇAS COM ACOMPANHAMENTO ADEQUADO EM SAÚDE INFANTIL NO 1º ANO DE VIDA (AA):
Contagem de utentes em que a expressão [A e B e C e D e E e F e G e H] é verdadeira:
A. Crianças que completam 1 ano de idade durante os 12 meses que antecedem a data de referência do indicador (quando o indicador é calculado pelo método ""período em análise flutuante"") ou durante o ano civil em curso (quando o indicador é calculado pelo método ""período em análise fixo"");
B. Ter pelo menos 6 consultas médicas de vigilância (contacto direto) até aos 11 meses de vida ([1, 330[ dias). Ver alíneas A, B, C e N de OBSERVAÇÕES GERAIS.
C. Com pelo menos 1 consulta médica de vigilância (contacto direto), nos primeiros 28 dias de vida (ver alíneas A e C de OBSERVAÇÕES GERAIS).
D. Com realização de diagnóstico precoce (TSHPKU), nos primeiros 6 dias de vida e registo até às às zero horas do dia em que completam 1 ano de vida (ver alíneas C e D de OBSERVAÇÕES GERAIS).
E. Ter pelo menos 2 registos parametrizados de avaliação do desenvolvimento psicomotor (Sheridan) até aos 11 meses de vida ([1, 330[ dias). Ver alíneas C, F e G de OBSERVAÇÕES GERAIS.
F. Com o PNV totalmente cumprido às zero horas do dia em que completam 1 ano (ver alíneas I, J, K, L e M de OBSERVAÇÕES GERAIS).
G. Com [
inscrição ativa
] na unidade de saúde durante pelo menos um dia do período compreendido entre o [1; 330[ dias de vida.
H.
(Válido para indicadores com data de referência igual ou superior a janeiro de 2017)
- Ter pelo menos 6 consultas de enfermagem de vigilância (contacto direto) até aos 11 meses de vida ([1, 330[ dias). Ver alíneas C, H e N de OBSERVAÇÕES GERAIS.
CONTAGEM DE MÉDICOS (BB):
A. Número de médicos de família que constituem a equipa, na data de referência do indicador (ver alínea E de OBSERVAÇÕES GERAIS)."
Observações Gerais,"A. Para se contabilizar uma [Consulta Médica de Vigilância] em saúde infantil, é necessário que os registos sejam compatíveis com um dos seguintes conceitos de [consulta]:
-
C003
| Consulta médica de vigilância - SClínico
-
C009
| Consulta médica de vigilância - MedicineOne
Nota: Nas normas
C003
e
C009
, o código ICPC-2 que pode ser usado para classificar a atividade de vigilância em saúde infantil em associação à consulta realizada é o A98.
B. Apenas se contabiliza uma consulta médica, por utente, por dia.
C. Para efeitos de datação das consultas e outros procedimentos em relação ao nascimento, considera-se que o dia do nascimento é o 1º dia de vida (D1), mesmo que o nascimento tenha ocorrido já no fim do dia.
D. Contabilizam-se registos de TSHPKU (ou teste de Guthrie) desde que a respetiva data de realização ocorra até ao 7º dia de vida da criança, e desde que o registo ocorra até às zero horas do dia em que completam 1 ano de vida. Os registos podem ser feitos por qualquer médico, interno ou enfermeiro da unidade de saúde. Aceitam-se registos até ao D7 porque os sistemas fonte não registam a hora de nascimento da criança, nem a hora de realização do teste. Desta forma garante-se que os utentes incluídos no numerador, realizam o exame até, em média, 144 horas (6 dias completos) após a hora de nascimento.
E. O número de médicos a contabilizar quando a unidade de observação é uma USF é o que se encontra no documento de candidatura ou no último documento oficial publicado onde se especifique o nº de lugares no quadro para a equipa médica. Se um médico se encontra a meio tempo, conta meia unidade para esta variável. Se uma unidade de saúde possui um ou vários médicos com ausências de longa duração, esses médicos são contabilizados. Quando a unidade de observação é uma UCSP, o número de médicos é o que constar do respetivo mapa de pessoal. Quando a unidade de observação é o próprio médico, a variável assume o valor 1 ou 0,5 respetivamente para médicos a tempo inteiro ou a meio tempo. Quando a unidade de observação é o ACES, a variável é igual ao somatório dos médicos das respetivas USF e UCSP (contabilizadas de acordo com as regras acima discriminadas).
F. Os testes de desenvolvimento de Sheridan podem ser registados por qualquer médico, interno ou enfermeiro da unidade de saúde.
G. Para que sejam contabilizados, os testes de desenvolvimento de Sheridan devem ser registados no máximo até 5 dias depois de uma consulta médica de vigilância ou de enfermagem de vigilância, tal como especificadas respetivamente na alínea A e na alínea H de OBSERVAÇÕES GERAIS.
H. Para se considerar uma [Consulta de Enfermagem de Vigilância] em saúde infantil, é necessário que os registos sejam compatíveis com um dos seguintes conceitos de [consulta]:
-
C006
| Consulta de enfermagem de vigilância - SClínico
-
C012
| Consulta de enfermagem de vigilância - MedicineOne
Nota 1: Nas normas
C006
,
C012
e
C018
, os códigos CIPE-B2 que podem ser usados para codificar [diagnósticos de enfermagem] ou [intervenções de enfermagem] são os que se especificam em
[Diagnósticos e intervenções de enfermagem codificados pela CIPE] > [E001 | Vigilância em saúde infantil e juvenil]
Nota 2: Na norma
C012
, o código ICPC-2 que pode ser usado para classificar a atividade de vigilância em saúde infantil em associação à consulta realizada é o A98.
I. As vacinas foram registadas no SINUS até 2016. Ao longo do ano de 2017, foi feita uma migração progressiva da informação e da possibilidade de registo para o Registo de Saúde Eletrónico de Vacinas (RSE Vacinas). O SIARS lê a informação histórica do SINUS e a atual do RSE Vacinas. Contabilizam-se todas as vacinas registadas, independentemente do titular do registo pertencer ou não à unidade de saúde.
J. São incluídos no numerador, as crianças que à data de referência do indicador, tenham registos de inoculações de vacinas que permitam afirmar que às zero horas do dia em que completam 1 ano de idade, tinham o PNV totalmente cumprido pelo [esquema cronológico recomendado] ou pelo [esquema cronológico de recurso] adaptado à idade. Assim, as datas de inoculação devem ser anteriores à data do 1º aniversário de cada criança, mas as datas de registo podem ir até à data de referência do indicador.
K. Aceita-se a realização de [registo completo] ou de [registo simplificado]. No [registo completo], todas as inoculações de cada tipo de vacina devem estar registadas. No [registo simplificado], apenas é necessário que a última dose da vacina esteja registada, com especificação da data de inoculação e do nº de ordem da inoculação. Aceita-se que umas vacinas estejam com [registo completo] e outras com [registo simplificado]
L. Quando uma criança tem serologia positiva para uma doença prevenível por uma das vacinas do PNV, é possível registar no SINUS/RSE Vacinas o estado de [Imunizado], associado a essa vacina. Da mesma forma, se uma criança tiver contraindicação para a administração de uma vacina, é possível registar que a mesma se encontra [contraindicada]. As vacinas relativamente às quais é colocado o atributo [Imunizado] ou o atributo [Contraindicado] são classificadas como cumpridas. Não são incluídos no numerador os utentes que recusam uma ou mais inoculações de vacina.
M. Uma criança é incluída no numerador se a condição [(AA ou MM) e (BB ou CC) e (DD ou EE) e (FF ou GG) e (HH ou II) e (JJ ou KK ou LL)] for verdadeira:
AA. Pelo menos 1 inoculação e registo de BCG ou um registo de cicatriz de BCG ou um registo de prova tuberculínica (inoculação ou realização até data do 2º aniversário). Ver vacinas equivalentes com código
[BCG]
MM. data de referência do indicador igual ou superior a maio de 2015, inicialmente por rotura de stock nacional da BCG e posteriormente por a vacina ter deixado de ser obrigatória no PNV.
BB. Inoculação da 3ª dose (ou superior) de [vacina contra hepatite B] até à data do 1º aniversário, com registo até à data de referência do indicador (ver vacinas equivalentes com código
[HEPATITE_B]
).
CC. Registo de [vacina contra hepatite B] com estado [Imunizado] ou [Contraindicado], até à data de referência do indicador (ver vacinas equivalentes com código
[HEPATITE_B]
).
DD. Inoculação da 2ª dose (ou superior) de [vacina contra Infeção por Haemofilus Influenzae b] até à data do 1º aniversário, com registo até à data de referência do indicador (ver vacinas equivalentes com código
[HAEM_INFL_B]
).
EE. Registo de [vacina contra Infeção por Haemofilus Influenzae b] com estado de [Imunizado] ou [Contraindicado], até à data de referência do indicador (ver vacinas equivalentes com código
[HAEM_INFL_B]
).
FF. Inoculação da 3ª dose (ou superior) de [vacina contra a difteria, tétano e tosse convulsa] até à data do 1º aniversário, com registo até à data de referência do indicador (ver vacinas equivalentes com códigos
[DIFTERIA], [TETANO] e [TOSSE_CONV]
).
GG. Registo de [vacina contra a difteria, tétano e tosse convulsa] com estado de [Imunizado] ou [Contraindicado], até à data de referência do indicador (ver vacinas equivalentes com códigos
[DIFTERIA], [TETANO] e [TOSSE_CONV]
).
HH. Inoculação da 3ª dose (ou superior) de [vacina contra a poliomielite] até à data do 1º aniversário, com registo até à data de referência do indicador (ver vacinas equivalentes com código
[POLIOMIELITE]
).
II. Registo de [vacina contra a poliomielite] com estado [Imunizado] ou [Contraindicado], até à data de referência do indicador (ver vacinas equivalentes com código
[POLIOMIELITE]
).
JJ. Nascido antes de 1 de janeiro de 2015.
KK. Inoculação da 2ª dose (ou superior) de [vacina contra infeção por Pneumococcus] até à data do 1º aniversário, com registo até à data de referência do indicador (ver vacinas equivalentes com código
[PNEUMOCOCUS]
).
LL. Registo de [vacina contra infeção por Pneumococcus] com estado [Imunizado] ou [Contraindicado], até à data de referência do indicador (ver vacinas equivalentes com código
[PNEUMOCOCUS]
).
N. O intervalo de tempo [1, 330[ dias, definido no numerador, destina-se a detetar as 6 consultas de vigilância em saúde infantil previstas pela DGS para o 1º ano de vida:
- 1ª consulta da vida;
- Consulta do 1º mês;
- Consulta dos 2 meses;
- Consulta dos 4 meses;
- Consulta dos 6 meses;
- Consulta dos 9 meses."
Observações Sobre Software,"SCLÍNICO - PERFIL DE ENFERMAGEM:
A. Registo de TSHPKU deve ser feito na [avaliação inicial], em [saúde infantil] > [desenvolvimento infantil] > [diagnóstico precoce].
B. São desde sempre lidos pelos SIARS os itens da [avaliação inicial] com código ""TREDIAP""
SCLÍNICO - PERFIL MÉDICO:
A. Não existe campo de registo de TSHPKU.
MEDICINEONE:
A. O registo de TSHPKU deve ser feito no módulo de saúde infantil, tabulador [pré/neo-natal]."
