titulo,texto
id,368
Código,3.35.01
Código SIARS,2017.368.01
Nome abreviado,Proporção de crianças e jovens com interv. da UCC
Designação,Proporção de crianças e jovens com intervenção da UCC
Objetivo,"Monitorizar a utilização dos serviços da UCC por parte das crianças e jovens da área de influência da UCC, designadamente dos serviços disponibilizados nas respetivas carteiras básicas de serviços, orientados para o rastreio ou resposta individual a problemas de saúde."
Descrição do Indicador,"Exprime a proporção de crianças e jovens que utilizaram os serviços da UCC.
Numerador: Contagem de crianças e jovens com intervenção da UCC.
Denominador: Contagem de crianças e jovens."
Regras de cálculo,"NUMERADOR (AA):
Contagem de utentes em que a expressão [A e B] é verdadeira:
A. Utentes incluídos no denominador.
B. Utentes que tiveram pelo menos uma consulta de enfermagem (presencial ou não presencial) ou consulta médica (presencial ou não presencial) ou consulta de ""outro profissional"" (presencial ou não presencial), realizada na UCC (ver alínea A de OBSERVAÇÕES GERAIS).
DENOMINADOR (BB):
Contagem de utentes em que a expressão [A e B e C] é verdadeira:
A. Idade compreendida no intervalo [0-18[ anos;
B. Com [
inscrição ativa
] à data de referência do indicador, numa unidade de saúde do ACES a que pertence a UCC (ver alínea B de OBSERVAÇÕES GERAIS).
C. Com residência numa das freguesias de abrangência da UCC (caso a freguesia seja exclusivamente abrangida pela UCC em análise) ou inscrito num dos códigos RNU de USF ou UCSP associado à UCC (caso a freguesia de residência do utente não seja exclusivamente abrangida pela UCC em análise). Ver alíneas C e D de OBSERVAÇÕES GERAIS."
Observações Gerais,"A. As consultas contabilizadas no numerador são do tipo [Consulta presencial] de um dos tipos seguintes, desde que realizadas por um profissional que tenha efetuado login no SClínico na UCC em análise:
-
C001
| Consulta médica não presencial - [SClínico - Perfil Médico].
-
C002
| Consulta médica presencial - [SClínico - Perfil Médico].
-
C004
| Consulta de enfermagem sem a presença do utente (indireta) -[SClínico (Perfil Enfermagem)].
-
C005
| Consulta de enfermagem com a presença do utente (direta) -[SClínico (Perfil Enfermagem)].
-
C019
| Consulta não presencial de ""outro profissional"" - [SClínico - Perfil ""outro profissional""].
-
C020
| Consulta presencial de ""outro profissional"" - [SClínico - Perfil ""outro profissional""].
B. Não existem utentes inscritos nas UCC. São considerados os utentes que tenham [inscrições ativas] SINUS tipo ""1"" e tipo ""2"" (respetivamente ""primeira inscrição"" e ""transferido de uma inscrição primária"") numa das unidades funcionais do ACES a que pertence a UCC. Excluem-se utentes que nos locais de inscrição pertencentes ao ACES, apenas possuam inscrições ""esporádicos"".
C. Apenas são considerados no denominador os utentes inscritos num dos locais pertencentes ao ACES a que pertence a UCC e residentes numa das freguesias da área de abrangência exclusiva da UCC. Esta parametrização de freguesias de abrangência das UCC é comunicada, definida e atualizada anualmente, em sede de carta de compromisso. Quando um utente reside numa freguesia que seja partilhada por mais do que uma UCC, é contabilizado para o denominador se instiver inscrito num dos códigos RNU de USF ou UCSP (ou unidades afins) relacionados com a UCC em análise. Nas raras situações em que um utente resida numa freguesia partilhada por mais do que uma UCC e esteja inscrito numa unidade funcional não associada com nenhuma das UCC que partilham a referida freguesia, não é contabilizado neste indicador.
D. A existência de freguesias partilhadas entre UCC diferentes decorreu da reorganização administrativa de limites territoriais das freguesias ocorrida em 2013.
Esta questão também influencia os resultados do indicador calculado para ACES que partilham freguesias: ACES de Gaia ou ACES Espinho/Gaia para utentes residentes na ""União das freguesias de Mafamude e Vilar do Paraíso"". Também neste caso a associação dos utentes residentes nesta freguesia partilhada é feita ao ACES que tenha a inscrição do utente. Caso o utente esteja inscrito noutro ACES não é incluído no denominador deste indicador, quando calculado ao nível do ACES.
E. Tendo em consideração que o denominador deste indicador inclui todas as crianças na área de abrangência da UCC e que o numerador inclui as que tenham tido pelo menos uma consulta presencial (por qualquer profissional de saúde), realizada na UCC, os intervalos esperados e de variação aceitável devem ter valores ajustados à proporção de crianças, que em média, necessitam dos cuidados disponibilizados na carteira básica de serviços das UCC (intervalos necessariamente mais baixos do que os que se proporiam para USF/UCSP)."
Observações Sobre Software,"Indicador apenas calculado para UCC com SClínico. Não calculado para UCC com MedicineOne. Nos ACES que tenham UCC a usar diversos tipos de software, o resultado deste indicador para o ACES apenas comporta dados das respetivas UCC a usar SClínico. O GestCare nunca é fonte de dados para este indicador."
Período em Análise,"INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FLUTUANTE""
- Numerador (variável ""consultas""): Duração de 12 meses, terminando na data de referência do indicador.
- Denominador (variável ""inscrição ativa""): Coincidente com a data de referência do indicador.
- Denominador (variável ""freguesia de residência""): Coincidente com a data de referência do indicador.
- Denominador (variável ""idade""): na data de referência do indicador, tem menos de 18 anos."
Fórmula,AA / BB x 100
Unidade de medida,%
Output,Proporção de crianças e jovens
Estado do indicador,Com dados desde Janeiro de 2017
Área | Subárea | Dimensão,Desempenho | Acesso | Cobertura ou Utilização
Intervalo Esperado,"Ano de 2023: [45; 100]
Ano de 2024: [50; 100]"
Intervalo Aceitável,"Ano de 2023: [15; 100]
Ano de 2024: [20; 100]"
Tipo de Indicador,Estrutura
Área clínica,Transversal
Inclusão de utentes no indicador,Utentes inscritos à data de referência do indicador
Prazo para Registos,5 dias
