titulo,texto
ID,116
Código,4.22
Código SIARS,4.22
Nome abreviado,Nº médio cons. enfermagem saúde materna
Designação,Número médio de consultas de enfermagem em saúde materna
Objetivo,Acompanhamento do Programa de Saúde Materna.
Descrição do Indicador,"Indicador que exprime o número médio de consultas de enfermagem em saúde materna realizadas à grávidas (associadas ao programa de saúde materna).
Numerador: Contagem de consultas de enfermagem de saúde materna.
Denominador: Contagem de grávidas vigiadas."
Regras de cálculo,"NUMERADOR (AA):
Contagem de consultas de enfermagem em que a expressão [A e B e C] é verdadeira:
A. Contactos realizados às utentes definidas no denominador.
B. Realizados entre a [data da última menstruação] e a de data de referência do indicador.
C. Consulta de vigilância de saúde materna.
DENOMINADOR (BB):
Contagem dos utentes em que a expressão [A e B e C e D e E] é verdadeira:
A. Sexo feminino.
B. Inscrição ativa na unidade de saúde, durante pelo menos um dia do período em análise.
C. Ter pelo menos um destes diagnósticos sinalizado como ativo na sua lista de problemas (classificação ICPC-2 W78, W79 e W84).
D. Ter compromisso de vigilância em Saúde Materna no período em análise.
E. Ter registo de data de parto no período em análise."
Observações Gerais,"A. Indicador com 2 problemas:
1. O fato de a data de parto ser a data usada para as incluir ou não no denominador (ter data de parto durante o ano civil em curso), faz com que as grávidas com parto em dezembro possam ter consultas de puerpério em janeiro que não são contabilizadas.
2. O fato de as consultas serem contabilizadas entre a DUM e a data de referência do indicador, faz com que possam ser contabilizadas consultas de revisão de puerpério realizadas 2 ou 3 meses depois da data de parto."
Período em Análise,"INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FIXO""
- Denominador: Duração de 1 a 12 meses. Tem início a 1 de janeiro do ano em curso e termina na data de referência do indicador.
- A principal variável de ""ancoragem"" de cada mulher a este indicador é o facto de ter data de parto durante o ano civil em curso.
- Para cada mulher incluída no denominador, o período em análise para deteção de consultas inicia-se com a data da última menstruação e termina na data de referência do indicador."
Fórmula,AA / BB
Unidade de medida,CONS/UTE
Output,Número médio de consultas
Estado do indicador,Com dados desde Dezembro de 2009
Área | Subárea | Dimensão,---
Intervalo Aceitável,---
Intervalo Esperado,---
Tipo de Indicador,Processo
Área clínica,Saúde Materna
Inclusão de utentes no indicador,Utentes inscritos em pelo menos um dia do período em análise
Prazo para Registos,30 dias
