titulo,texto
ID,39
Código,6.05.01
Código SIARS,2013.039.01
Nome abreviado,"Proporção DM c/ última HbA1c <= 8,0%"
Designação,"Proporção de utentes com diabetes, com o último registo de HbA1c igual ou inferior a 8,0%"
Objetivo,"Monitorizar o programa de diabetes. Parâmetro ""resultado da HbA1c""."
Descrição do Indicador,"Indicador que exprime a proporção de utentes com diabetes com último resultado de HbA1c igual ou inferior a 8,0%.
Numerador: Contagem de utentes inscritos com diabetes com último resultado de HbA1c igual ou inferior a 8,0%.
Denominador: Contagem de utentes inscritos com diabetes."
Regras de cálculo,"NUMERADOR (AA):
Contagem de utentes em que a expressão [A e B e C] é verdadeira:
A. Todas as condições enunciadas para o denominador.
B. Com pelo menos um registo de HbA1c no último semestre (ver alíneas A, B, C, e D de OBSERVAÇÕES GERAIS).
C. O último resultado registado de HbA1c é igual ou inferior a 8.0% (ver alíneas A, B, C e D de OBSERVAÇÕES GERAIS).
DENOMINADOR (BB):
Contagem de utentes em que a expressão [A e B] é verdadeira:
A. Com [
inscrição ativa
] na unidade de saúde na data de referência do indicador.
B. Na data de referência do indicador, o diagnóstico de diabetes (rubricas da ICPC-2 T89 ou T90) encontra-se na lista de problemas, com o estado de ""ativo""."
Observações Gerais,"A. O código da tabela de MCDT, válido para registar HbA1c é o A531.2. Quando esta análise for efetuada na unidade de saúde (utilizando doseadores próprios) a mesma pode ser registada em campo(s) específicos criados pelas aplicações de registo clínico para o efeito. O registo é válido se for realizado por qualquer médico, interno ou enfermeiro da unidade de saúde.
B. Apenas se contabilizam HbA1c com resultado registado.
C. A data que deve ser usada para verificar se a HbA1c está ou não dentro do período em análise é a ""data de realização"". O resultado deve ser preenchido, no máximo até 30 dias após o fim do período em análise.
D. Se em determinada data existir um resultado de HbA1c que cumpra a condição B do numerador (último semestre) e também a condição C (igual ou inferior a 8.0%) e posteriormente a essa data e ainda antes da data de referência do indicador, existir uma requisição de HbA1c ainda sem resultado, tal não invalida que se contabilize o utente no numerador. No entanto, se até 30 dias após a data de referência do indicador, o resultado dessa HbA1c for registado e for superior a 8.0%, esse utente já não pode ser incluído no numerador."
Observações Sobre Software,"MEDICINEONE:
A. O diagnóstico de diabetes pode estar inserido quer na [lista de problemas] quer na [lista de outros problemas]. O diagnóstico necessita estar classificado como ""ativo"" e não ter sido classificado como ""inválido"".
B. A HbA1c pode ser registada nos seguintes locais do MedicineOne:
- Módulo de análises - Análise ""Hemoglobina glicada""
- Módulo Diabetes - Campo ""Hemoglobina glicada""
C. A HbA1c podem ser registados quer no módulo de análises quer no módulo de MCDT. O SIARS apenas contabiliza os registados no módulo de análises."
Período em Análise,"INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FLUTUANTE""
- Numerador: Duração de 6 meses, terminando na data de referência do indicador.
- Denominador: Coincidente com a data de referência do indicador.
INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FIXO""
- Numerador: Duração de 1 a 6 meses, terminando na data de referência do indicador. Quando a data de referência do indicador se situa nos primeiros 6 meses do ano, o período em análise inicia-se a 1 de janeiro do ano em curso. Quando a data de referência do indicador se situa nos últimos 6 meses do ano, o período em análise inicia-se a 1 de julho do ano em curso.
- Denominador: Coincidente com a data de referência do indicador."
Fórmula,AA / BB x 100
Unidade de medida,%
Output,Proporção de utentes com Diabetes Mellitus
Estado do indicador,Com dados desde Dezembro de 2012
Área | Subárea | Dimensão,Desempenho | Gestão da Doença | Diabetes Mellitus
Intervalo Aceitável,"Ano de 2022: [70; 100]
Ano de 2023: [70; 100]
Ano de 2024: [70; 100]"
Intervalo Esperado,"Ano de 2022: [55; 100]
Ano de 2023: [55; 100]
Ano de 2024: [50; 100]"
Tipo de Indicador,Resultado
Área clínica,Diabetes Mellitus
Inclusão de utentes no indicador,Utentes inscritos à data de referência do indicador
Prazo para Registos,30 dias
