titulo,texto
id,441
Código,6.33.03
Código SIARS,2022.441.01
Nome abreviado,Índice acompanham. adequado Saúde Materna - V2
Designação,Índice de acompanhamento adequado em Saúde Materna - V2
Objetivo,"1 - Monitorizar o programa de Saúde Materna.
2 - Determinação de um dos componentes necessários para pagar mensalmente a médicos das USF modelo B por ""atividades específicas"", nos termos do artigo 29º do
Decreto-Lei 298/2007
(na sua redação atual) e para o pagamento mensal de 100%, 50% ou 0% dos ""incentivos financeiros"" a enfermeiros e secretários clínicos das USF modelo B, nos termos do artigo 38º do
Decreto-Lei 298/2007
(na sua redação atual), dos artigos 3º e 12º da
Portaria 212/2017
bem como do respetivo anexo nº 6. Nestes termos, os valores calculados para o numerador deste indicador são também usados nos seguintes indicadores:
•
446
- Número de unidades de contratualização relacionadas atividades específicas - Médicos - V2.
•
447
- Número de unidades de contratualização relacionadas atividades específicas - Enfermeiros - V2.
•
448
- Número de unidades de contratualização relacionadas atividades específicas - Secretários Clínicos - V2.
NOTA IMPORTANTE
:
As regras de cálculo inseridas neste indicador, foram desenvolvidas em 2021 no âmbito de um grupo de trabalho contituído por elementos da ACSS, do Gabinete da Sra. Ministra da Saúde que tutelava a pasta (Grupo de Apoio às Políticas da Saúde - Cuidados de Saúde Primários - GAPS-CSP) e da DGS. Estas regras não se encontram formalmente aprovadas para determinação das atividades específicas (médicos) nem de incentivos financeiros a enfermeiros e secretários clínicos. O indicador que se mantém válido para esse efeito pode ser encontrado
aqui
."
Descrição do Indicador,"Índice com resultados possíveis numa escala entre 0 e 1, exprimindo o grau de acompanhamento na área de saúde materna (de acordo com as normas da Direção-Geral da Saúde).
Numerador: Somatório do ""score de acompanhamento"" determinado para cada puérpera inscrita na unidade funcional. O ""score de acompanhamento"" pode variar entre 0 e 1 de acordo com o número e qualidade dos procedimentos realizados e com a ponderação definida para cada procedimento.
Denominador: Contagem de puérperas."
Regras de cálculo,"NUMERADOR (SMAT_T)
:
Somatório do ""score de acompanhamento em saúde materna - utente"" determinado para cada grávida/puérpera, inscrita na unidade funcional (UF) em análise.
O ""score de acompanhamento em saúde materna - utente"" pode variar entre 0 e 1 de acordo com o número e qualidade dos procedimentos realizados e com a ponderação definida para cada critério.
O ""score de acompanhamento em saúde materna - utente"" é calculado apenas para as utentes incluídas no denominador e para as que cumprem a totalidade dos critérios ""obrigatórios"" abaixo referidos (coluna Obrig. (S/N) igual a ""S""), efetuando a soma das ponderações dos critérios ""não obrigatórios"" (coluna Obrig. (S/N) igual a ""N"") a seguir discriminadas que tenham sido cumpridos.
Cód
Nome do Critério
Condições do Critério
Obrig. (S/N)
Ponder.
Validade
G
Data de parto registada
Data de parto deve estar registada no módulo ou programa de saúde materna.
S
0
Sempre
H
Vigilância da gravidez na UF (prescrição de ácido fólico)
Pelo menos 40% das DDD de ácido fólico, prescritas 
        e dispensadas no período compreendido entre 3 meses antes do início da gravidez e o final do 1º trimestre de gravidez ([-90; +98] dias), são-no na unidade funcional de inscrição da utente.
Fórmula de cálculo:
[Prescrição na UF (%)] = 100 x [Nº DDD de ácido fólico contabilizadas no CCM e prescritas na UF de inscrição do utente] / [Nº DDD de ácido fólico contabilizadas no CCM]
Notas:
1. Mulheres sem qualquer prescrição cumprem o critério.
2. Mulheres cuja inscrição na UF em análise ocorre após o início da gravidez também cumprem o critério, independentemente do resultado de [Prescrição na UF (%)].
3. Ver alínea Q de OBSERVAÇÕES GERAIS.
S
0
Sempre
I
Vigilância da gravidez na UF (consultas)
Pelo menos 5 consultas médicas ou de enfermagem de vigilância de gravidez (presenciais ou não presenciais), realizadas na unidade funcional, durante a gravidez ou puerpério.
Ver alíneas A, B, C, D e E de OBSERVAÇÕES GERAIS.
S
0
Sempre
J
Registo pressão arterial no puerpério nas mulheres com HTA gestacional
Nas mulheres com HTA gestacional, ter registo de pressão arterial efetuado durante o puerpério (até ao 42º dia após o final da gravidez).
Cumprem este critério as grávidas/puérperas em que a condição [J1 ou J2] é verdadeira.
J1.Pelo menos um registo de pressão arterial efetuado durante o puerpério (até ao 42º dia após o final da gravidez).
J2. Não existe qualquer registo dos diagnósticos ""hipertensão arterial"" (Código ICPC-2 K86) nem ""hipertensão arterial com complicações"" (Código ICPC-2 K87), na lista de problemas da utente, durante a gravidez, no estado ""ativo"".
Ver alíneas R, S e T de OBSERVAÇÕES GERAIS.
S
0
Sempre
K
Registo PTGO no puerpério nas mulheres com diabetes gestacional
Nas mulheres com diabetes gestacional, ter registo de resultado de Prova de Tolerância à Glicose Oral (PTGO) efetuado até à 8ª semana de puerpério (64º dia após fim de gravidez).
Cumprem este critério as grávidas/puérperas em que a condição [K1 ou K2] é verdadeira.
K1.Pelo menos um registo de resultado de PTGO efetuado até ao 64º dia após o final da gravidez.
K2. Não existe qualquer registo do diagnóstico ""diabetes gestacional"" (Código ICPC-2 W85), na lista de problemas da utente, durante a gravidez, no estado ""ativo"".
Ver alínea U de OBSERVAÇÕES GERAIS.
S
0
Sempre
L
Acessibilidade para a doença aguda (prescrição AINE’s, analgésicos ou antibióticos na UF de inscrição)
Acessibilidade à unidade funcional na doença aguda.
A proporção de receitas de AINE’s, analgésicos e antibióticos prescritos durante o período de duração da gravidez ou puerpério na unidade funcional de inscrição do utente é medida através da fórmula seguinte:
[Prescrição na UF (%)] = 100 x [Nº receitas de AINE’s, analgésicos ou antibióticos contabilizadas no CCM durante a gravidez e puerpério e prescritos na UF de inscrição do utente] / [Nº receitas de AINE’s, analgésicos ou antibióticos contabilizadas no CCM durante a gravidez e puerpério]
A valorização deste critério depende da % de receitas de AINE’s, analgésicos e antibióticos prescritos durante a gravidez e puerpério na unidade funcional de inscrição do utente, nos termos seguintes:
Prescrição na UF (%)
Valorização do critério (%)
[60; 100]%
100
[30; 60[%
Entre 0 e 100
[Valorização do critério] =
100 x ([Prescrição na UF] - 30) / 30
[0; 30[%
0
Sem receitas destes fármacos ao longo da gravidez e puerpério
100
Ver alíneas V e X de OBSERVAÇÕES GERAIS.
N
0,05
Sempre
M
Vigilância na UF (prescrição de ácido fólico)
A valorização deste critério depende da proporção de DDD de ácido fólico prescrito na unidade funcional de inscrição da utente (dispensadas em farmácia de oficina e contabilizadas no CCM), ao longo do período de tempo compreendido entre 3 meses antes do início da gravidez e o final do 1º trimestre de 
        gravidez ([-90; +90] dias).
Fórmula de cálculo:
[Prescrição na UF (%)] = 100 x [Nº DDD de ácido fólico contabilizadas no CCM e prescritas na UF de inscrição do utente] / [Nº DDD de ácido fólico contabilizadas no CCM].
Em termos concretos, a valorização é efetuada nos termos seguintes:
Prescrição na UF (%)
Valorização do critério (%)
[75; 100]%
100
[40; 75[%
Entre 0 e 100
[Valorização do critério] =
100 x ([Prescrição na UF] - 40) / 35
[0; 40[%
0
Sem receitas destes fármacos ao longo da gravidez e puerpério
100
Ver alínea Q de OBSERVAÇÕES GERAIS.
N
0,10
Sempre
N
Consulta médica de revisão do puerpério
Ter pelo menos uma consulta médica de revisão do puerpério (presencial) realizada por qualquer médico ou interno da unidade de saúde, até ao 42º dia após a data de parto (ver alínea B de OBSERVAÇÕES GERAIS).
N
0,10
Sempre
O
Consulta de enfermagem de revisão do puerpério
Ter pelo menos uma consulta de enfermagem de revisão do puerpério (presencial), até ao 42º dia após a data de parto (ver alínea D de OBSERVAÇÕES GERAIS).
N
0,05
Sempre
P
Primeira consulta médica de gravidez
A valorização deste critério é de 100% quando existe uma consulta médica de vigilância de gravidez (presencial) no 1º trimestre de gravidez ([1; 90] dias).
É de 33% se a única consulta médica de vigilância no 1º trimestre de gravidez for não presencial.
É valorizado com 0% se não existirem consultas médicas de vigilância no 1º trimestre.
Ver alíneas A e G de OBSERVAÇÕES GERAIS.
N
0,10
Sempre
Q
Regularidade da vigilância – quantidade de consultas de vigilância
A valorização deste critério varia entre 0 e 100% por cada utente, para consultas médicas ou de enfermagem de vigilância, presenciais ou não presenciais, com as regras seguintes:
A.	Cada consulta médica de vigilância presencial – 15%
B.	Cada consulta médica de vigilância não presencial – 10%
C.	Cada consulta de enfermagem de vigilância presencial – 7,5%
D.	Cada consulta de enfermagem de vigilância não presencial – 3,75%
E.	Quando uma consulta médica de vigilância presencial ocorre no mesmo dia que uma consulta de enfermagem de vigilância presencial – 2,5% (adicionados à regra A e C).
São contabilizadas consultas entre a data de início da gravidez e o 42º dia após a data de parto
Se a soma de valorizações das consultas que decorrem das regras A a E for superior a 100%, essa soma é corrigida para 100%.
Ver alíneas A, B, C, D, E, G, I e J de OBSERVAÇÕES GERAIS.
N
0,20
Sempre
R
Ecografia obstétrica 1º trimestre
Ter pelo menos um registo de resultado de ecografia obstétrica do 1º trimestre, com data de realização entre as [11; 14[ semanas.
Ver alíneas G e L de OBSERVAÇÕES GERAIS
N
0,10
Sempre
S
Ecografia obstétrica morfológica do 2º trimestre
Ter pelo menos um registo de resultado de ecografia obstétrica morfológica, com data de realização entre as [19; 23[ semanas.
Ver alíneas G, M, N e O de OBSERVAÇÕES GERAIS
N
0,20
Sempre
T
Registo de método contracetivo no puertério
Ter registo de método contracetivo registado entre a data de parto e as 6 semanas após o parto (42º dia puerpério), realizado por qualquer médico interno ou enfermeiro da unidade de saúde.
O critério também é cumprido se existe registo da recusa em fazer contraceção (ou equivalente), durante o puerpério.
N
0,05
Sempre
U
Ter médico de família
Ter médico de família na unidade funcional durante pelo menos 7 meses da gravidez ou puerpério.
N
0,03
Sempre
V
Ter enfermeiro de família
Ter enfermeiro de família na unidade funcional durante pelo menos 7 meses da gravidez ou puerpério.
N
0,02
Sempre
DENOMINADOR (BB)
:
Contagem de utentes em que a expressão [A e B e C e D e E e F] é verdadeira:
A. Ser mulher;
B. [
Inscrição ativa
] na unidade de saúde durante pelo menos 7 meses da gravidez ou puerpério, ou seja no período compreendido entre a [data de início da gravidez] e o 42º dia a contar da [data de fim da gravidez] (ver alíneas G, I  e J de OBSERVAÇÕES GERAIS).
C. Registo do diagnóstico médico de gravidez (códigos da ICPC-2 W78, W79, W84 ou W85) na lista de problemas, no estado [ativo] durante pelo menos um dia do período compreendido entre a [Data início da gravidez] e o [42º dia de puerpério] (ver alíneas G, H, I e J de OBSERVAÇÕES GERAIS);
D. Gravidez registada no módulo ou no programa de saúde materna;
E. Gravidez não classificada como aborto (ver alínea F de OBSERVAÇÕES GERAIS);
F. O 64º dia de puerpério (8 semanas), contabilizado a partir da [data de fim da gravidez], pertence aos 12 meses que antecedem a data de referência do indicador (ver alíneas G, I e J de OBSERVAÇÕES GERAIS e comentários sobre PERÍODO EM ANÁLISE)."
Observações Gerais,"A
. Para se considerar uma [Consulta Médica de Vigilância] em saúde materna, é necessário que os registos sejam compatíveis com um dos seguintes conceitos de [consulta]:
-
C003
| Consulta médica de vigilância - SClínico
-
C009
| Consulta médica de vigilância - MedicineOne
Nota: Nas normas
C003
e
C009
, os códigos ICPC-2 específicos de gravidez, que podem ser usados para a classificar como ""problema de saúde da consulta"" são W78, W79, W84.
B
. Para se contabilizar uma [Consulta Médica] de revisão do puerpério, é necessário que os registos sejam compatíveis com um dos seguintes conceitos de [consulta] e que sejam realizados durante o puerpério (entre a [data de fim da gravidez] e o 42º dia seguinte a essa data):
-
C003
| Consulta médica de vigilância - SClínico
-
C009
| Consulta médica de vigilância - MedicineOne
Nota: Nas normas
C003
e
C009
, não existem códigos ICPC-2 específicos de ""revisão do puerpério"". A identificação deste tipo de consulta faz-se assinalando [revisão do puerpério] nos registos de consulta efetuados nos módulos ou programas de saúde materna.
C
. Para se considerar uma [Consulta de Enfermagem de Vigilância] em saúde materna, é necessária a existência de registos compatíveis com um dos seguintes conceitos de [consulta] que sejam realizados entre a DUM e a [data de fim da gravidez]:
-
C006.2
| Consulta de enfermagem de vigilância em saúde materna - [SClínico (Perfil Enfermagem)]
-
C012
| Consulta de enfermagem de vigilância - MedicineOne
Nota 1: Os códigos CIPE associados a [diagnóstico de enfermagem] e [intervenção de enfermagem] não são específicos de nenhum programa. Estas 2 condições destinam-se a garantir que apenas se contabiliza uma consulta associada a um programa de saúde como de ""vigilância"", caso tenha ocorrido um novo registo de [diagnóstico de enfermagem] (qualquer que ele seja) ou pelo menos uma [intervenção de enfermagem] (qualquer que ela seja).
Nota 2: Na norma
C012
, os códigos ICPC-2 específicos de gravidez, que podem ser usados para a classificar como ""problema de saúde da consulta"" são W78, W79, W84.
D
. Para se considerar uma [Consulta de Enfermagem de Vigilância] de apoio à Revisão do Puerpério, é necessária a existência de registos compatíveis com um dos seguintes conceitos de [consulta] que sejam realizados durante o puerpério (entre a [data de fim da gravidez] e o 42º dia seguinte a essa data):
-
C006.3
| Consulta de enfermagem de vigilância em puerpério - [SClínico (Perfil Enfermagem)]
-
C012
| Consulta de enfermagem de vigilância - MedicineOne
Nota 1: Os códigos CIPE associados a [diagnóstico de enfermagem] e [intervenção de enfermagem] não são específicos de nenhum programa. Estas 2 condições destinam-se a garantir que apenas se contabiliza uma consulta associada a um programa de saúde como de ""vigilância"", caso tenha ocorrido um novo registo de [diagnóstico de enfermagem] (qualquer que ele seja) ou pelo menos uma [intervenção de enfermagem] (qualquer que ela seja).
Nota 2: Nas normas
C012
e C18 é possível a criação de um registo no módulo ou programa de saúde materna onde se assinala [revisão do puerpério].
E
. Contabiliza-se no máximo uma consulta médica de revisão do puerpério por grávida e no máximo uma consulta de enfermagem de revisão do puerpério por grávida.
F
. A classificação do registo de gravidez como [aborto], exclui a utente do denominador. Caso a gravidez termine em aborto (espontâneo ou provocado), tal deve ser registado no módulo ou programa de saúde materna (ver OBSERVAÇÕES SOBRE SOFTWARE), para que seja detetado pelo SIARS. Embora o aborto possa e deva ser registado no A do SOAP e classificado pela ICPC-2 como [episódio], tal não é detetado pelo SIARS.
G
. Neste indicador, a datação da gravidez faz-se a partir da [data prevista de parto corrigida] (DPPC) registada no módulo ou programa de saúde materna, caso o registo da mesma ocorra, pela datação de gravidez que essa data determina, entre o D1 e o D75. Caso a DPPC não esteja registada ou seja registada após o D75 (pela datação da DPPC), a datação faz-se a partir da data da última menstruação (DUM), registada no módulo ou programa de saúde materna. Na contagem de [dias de gravidez] que é efetuada neste indicador, a série que sustenta essa contagem inicia-se no 1º dia de gravidez (D1), não existindo dia ""zero"". Na prática clínica de seguimento de grávidas utiliza-se uma escala de datação de gravidez que junta ""semanas"" e ""dias de gravidez"" (p.e. 13S+0D, 13S +1D, 13S +2D, 13S +3D, 13S +4D, 13S +5D, 13S +6D, 14S +0D, ...), que pode ser reduzida a uma escala ordinal com início em ""zero"". Essa redução da escala de datação de gravidez que junta ""semanas"" e ""dias de gravidez"" para uma escala ordinal com início em ""zero"", a ser feita, origina um desvio de uma unidade relativamente à escala que é usada neste indicador (p.e. o dia 24 de uma datação que começa no ""zero"" corresponde ao 25º dia de gravidez usado neste indicador). No entanto, garante-se que todas as escalas fazem uma datação correta da gravidez e que são traduzíveis, umas nas outras sem erros.
H
. O registo de gravidez na lista de problemas, usando a ICPC-2, realizado por médico ou interno da unidade de saúde, deve ser feito para que a sua duração, definida pelos campos [Data inicio] e [Data fim] seja coincidente em pelo menos um dia com a duração da gravidez respetiva no módulo ou programa de saúde materna, devendo verificar-se as 2 condições seguintes:
a) a [Data inicio] do diagnóstico de gravidez na lista de problemas deve ser anterior à [data de fim da gravidez] (ver definição mais à frente em OBSERVAÇÕES GERAIS).
b) a [Data fim] do diagnóstico de gravidez ou não está definida ou é posterior à DUM da gravidez registada no programa de saúde materna.
I
. A [data de fim da gravidez] corresponde ao 1º dia do puerpério e é determinada da seguinte forma:
a) se a [data de parto] estiver registada, a [data de fim da gravidez] é igual à [data de parto].
b) se a [data de parto] não estiver registada e a [data prevista de parto corrigida] estiver registada e se a [data de referência do indicador] for superior à [data prevista de parto corrigida] em 8 semanas (56 dias), a [data de fim da gravidez] é igual à [data prevista de parto corrigida].
c) se a [data de parto] não estiver registada e a [data prevista de parto corrigida] não estiver registada e se a [data de referência do indicador] for superior à [data da última menstruação] em 48 semanas (336 dias), a [data de fim da gravidez] é igual à soma da [data da última menstruação] com [39 semanas e 6 dias] (280 dias) .
J
. Para efeitos de contabilização do puerpério, considera-se que a [data de fim da gravidez], tal como definida na alínea anterior, é o 1º dia de puerpério (P1).
L
. O códigos da tabela de MCDT válido para [ecografia obstétrica do 1º trimestre] é o M490.1 (tabela de convencionados), que corresponde ao 17190 na tabela de preços do SNS. A data que deve ser usada para verificar se este exame está ou não dentro das [11; 14[ semanas ([78; 98] dias) é a ""data de realização"". O resultado deve ser preenchido, no máximo, até 30 dias após a data de referência do indicador.
M
. O códigos da tabela de MCDT válido para [ecografia obstétrica morfológica] é M291.7	(tabela de convencionados), que corresponde ao 17195 na tabela de preços do SNS. A data que deve ser usada para verificar se este exame está ou não dentro das [18; 24[ semanas ([127; 168] dias) é a ""data de realização"". O resultado deve ser preenchido, no máximo, até 30 dias após a data de referência do indicador.
N
. Para a condição [ecografia morfológica] do numerador, a datação da gravidez faz-se por regra a partir da [data prevista de parto corrigida] registada no módulo ou programa de saúde materna. Caso a [data prevista de parto corrigida] não esteja registada, a datação faz-se a partir da data da última menstruação (DUM), registada no módulo ou programa de saúde materna.
O
. De acordo norma de orientação clínica da DGS 23/2011 (revista em 21-05-2013) sobre ""Exames ecográficos na gravidez de baixo risco"":
a) Existe indicação para a realização de ecografia obstétrica, realizada entre as 20 e as 22 semanas (Nível de evidência A, Grau de recomendação I).
b) A ecografia do segundo trimestre permite confirmar alguns dados da ecografia do primeiro trimestre, mas destina-se, sobretudo, à identificação de malformações fetais. São de especial relevância as malformações incompatíveis com a vida ou associadas a elevada morbilidade pós-natal, anomalias com potencial para tratamento intrauterino ou que exigem tratamento ou investigação pós-natal.
c) Existe evidência científica de aumento da qualidade do exame e de diminuição da probabilidade de ter que ser repetido, que quando realizado entre as 20 e as 22 semanas, em comparação com a realização às ""18 semanas"".
Por outro lado:
a) Existe o limite legal das 24 semanas (no máximo até ao 168º dia de gestação) para a realização de interrupção de gravidez motivada por anomalias fetais graves.
b) Existem contextos territoriais em que é particularmente difícil que todas as grávidas realizem a ecografia do 2º trimestre entre as 20 e as 22 semanas.
c) O indicador tem uma função de monitorização do desempenho das equipas no cumprimento da norma da DGS, existindo restrições externas às equipas, que limitam a sua capacidade para cumprir, com todo o rigor, os limites temporais definidos.
Assim sendo, opta-se por:
Alargar o intervalo para a realização da ecografia do 2º trimestre, medido pelo indicador, para entre as 19 e as 22 semanas e seis dias.
P
. Os medicamentos pertencentes às classes ATC referidos neste indicador podem ser consultados em
https://www.infarmed.pt/web/infarmed/servicos-on-line/pesquisa-do-medicamento
.
Q
. Os fármacos usados para a variável ""prescrição de ácido fólico"" são os que pertencem às seguintes classes da classificação ATC, dispensados em farmácia de oficina:
- B03BB01 - Ácido fólico
R
. São contabilizados os registos de pressão arterial realizados por qualquer médico, interno ou enfermeiro da unidade de saúde.
S
. Só se contabilizam registos de pressão arterial em que tanto a pressão sistólica como a diastólica tenham sido avaliadas e registadas na mesma data.
T
. Não se contabilizam registos de pressão arterial realizados em texto livre no SOAP.
U
. O código da tabela de MCDT convencionados válido para registar a Prova de Tolerância à Glicose Oral (PTGO) é o seguinte:
- PTGO com 75g de glicose: Código A1048.5 e descritivo ""Prova tolerância à glucose, cada doseamento"". Código da tabela de preços do SNS: 22085.
V
. Os fármacos usados para a variável ""AINE’s, analgésicos ou antibióticos"" são os que pertencem às seguintes classes da classificação ATC, dispensados em farmácia de oficina:
- M01A - Produtos anti-inflamatórios e antirreumáticos não-esteroides.
- M01BA	- Fármacos anti-inflamatórios e antirreumáticos em combinação com corticosteroides.
- J01 - Antibacterianos para uso sistémico.
- N02 - Analgésicos.
- A03D - Antiespasmódicos em combinação com analgésicos.
X
. Os ""AINE’s, analgésicos ou antibióticos"" são fármacos preferencialmente usados em contexto de doença aguda."
Observações Sobre Software,"SClínico:
A. As ecografias obstétricas podem ser registadas quer no módulo de MCDT quer no programa de saúde materna.
B. É possível registar [Aborto] na janela [Revisão do puerpério]. Esta funcionalidade está acessível a partir do botão [RP] do [programa de saúde materna]. O [aborto] é selecionado na mesma lista em que é possível escolher o [tipo de parto].
C. No SClínico existem poucos registos de gravidez de lista de problemas, porque esta aplicação apenas faz o registo automático dos códigos ICPC-2 de gravidez no sistema de episódios (não os transpondo para a lista de problemas). Assim, nesta aplicação de registo clínico, a alínea H de OBSERVAÇÕES GERAIS deve ter a seguinte leitura: D. O registo de gravidez na lista de problemas ou no sistema de episódios, usando a ICPC-2, realizado por médico ou interno da unidade de saúde, deve ser feito para que a sua duração seja coincidente em pelo menos um dia com a duração do registo no módulo ou programa de saúde materna, devendo ser verdadeira a condição [AA ou (BB e CC)]:
AA. Existe pelo menos um registo de um dos códigos ICPC-2 relacionados com gravidez, no sistema de episódios, entre a DUM e a [data de fim] da gravidez registada no programa de saúde materna (ver como se determina a [data de fim da gravidez] nas OBSERVAÇÕES GERAIS).
BB. a [Data inicio] do diagnóstico de gravidez na lista de problemas deve ser anterior à [data de fim] da gravidez registada no programa de saúde materna.
CC. a [Data fim] do diagnóstico de gravidez na lista de problemas ou não está definida ou é posterior à DUM da gravidez registada no programa de saúde materna.
MEDICINEONE:
A. O diagnóstico de gravidez pode estar inserido quer na [lista de problemas] quer na [lista de outros problemas]. O diagnóstico não necessita estar classificado como ""ativo"", mas não pode ter sido classificado como ""inválido"".
B. Para que sejam contabilizados neste indicador, as [ecografias obstétricas] podem ser registadas quer no módulo de MCDT quer no módulo de saúde materna.
C. O resultado das [ecografias obstétricas] podem ser registados quer em formato de texto, quer em formato parametrizado, quer em formato multimédia.
D. O [aborto] pode ser registado no módulo de saúde materna (por baixo da zona de registo da [data da última menstruação] e da [data de parto]).
E. A datação da gravidez no 1º trimestre não entra em linha de conta com a DPPC, pois neste software não existe regista da data de registo da DPPC."
