titulo,texto
ID,399
Código,7.25.01
Código SIARS,2018.399.01
Nome abreviado,Prop. fumad. c/ tentat. absti. após int. breve 1A
Designação,"Proporção de utentes fumadores e idade igual ou superior a 15 anos, que após intervenção breve no último ano fizeram pelo menos uma tentativa para parar de fumar"
Objetivo,"Monitorizar a efetividade (utente deixa de fumar) e a eficiência (nº de vezes que o utente deixa de fumar por cada intervenção breve realizada) dos serviços de saúde dos cuidados de saúde primários na promoção da cessação tabágica.
Apoiar processos de governação clínica que possam conduzir à diminuição do consumo de tabaco nos utentes inscritos nas unidades funcionais.
Promover a realização de intervenções breves relacionadas com tabagismo."
Descrição do Indicador,"Indicador que exprime a proporção de utentes fumadores e idade igual ou superior a 15 anos, que após [intervenção breve] fizeram pelo menos uma tentativa para parar de fumar no último ano.
Numerador: Contagem de utentes fumadores e idade igual ou superior a 15 anos, que após [intervenção breve] relacionada com tabagismo, fizeram pelo menos uma tentativa para parar de fumar no último ano.
Denominador: Contagem de utentes fumadores com idade igual ou superior a 15 anos com pelo menos uma [intervenção breve] relacionada com tabagismo."
Regras de cálculo,"NUMERADOR (AA):
Contagem de utentes em que a expressão [A e (B ou C)] é verdadeira:
A. Todas as condições enunciadas para o denominador.
B. Existe pelo menos um registo de ""abstinência"" no separador [Acompanhar] (ver alínea F de OBSERVAÇÕES GERAIS).
C. Existe pelo menos um registo de ""recaída"" e respetiva ""data de recaída"" no separador [Acompanhar] (ver alínea G de OBSERVAÇÕES GERAIS).
DENOMINADOR (BB):
Contagem de utentes em que a expressão [A e B e C] é verdadeira:
A. Com [
inscrição ativa
] na unidade de saúde na data de referência do indicador.
B. Ter idade igual ou superior a 15 anos (ver alínea H de OBSERVAÇÕES GERAIS).
C. Existe pelo menos uma [intervenção breve] relacionada com tabagismo, realizada por qualquer médico, interno ou enfermeiro da unidade de saúde, cujo registo de resposta à questão ""Pretende fazer uma tentativa nos próximos 30 dias?"" no separador ""Avaliar"" foi efetuado entre os meses N-13 e N-2 (ver alíneas A, B, C, D e E de OBSERVAÇÕES GERAIS)."
Observações Gerais,"A. O registo de intervenções breves e muito breves relacionadas com o tabagismo faz-se em módulo próprio, disponível para médicos e enfermeiros, existente no SClínico.
B. Existe registo de uma [intervenção breve] ou de uma [intervenção muito breve] quando o profissional de saúde executa registos durante o perído em enálise, que cumprem as condições de pelo menos um dos 7 ""algoritmos"" especificados na tabela seguinte:
COD
COD_A
Dia D
Acompanhar
Descritivo
Condição
Tipo Intervenção
INT01
--
Não
Não
Utente refere 
        já se encontrar em abstinência tabágica e o profissional de saúde regista isso em campo próprio do sistema de informação..
(Válido para indicadores com data de referência igual ou superior a janeiro 2023)
A condição [A ou B] é 
        verdadeira:
A. O profissional registou ""não"" na questão ""Fuma atualmente?"";
B. O campo ""nº de cigarros dia"" ficou preenchido com 0 (zero).
n.a.
INT02
AA
Não
Não
Utente refere 
        ""não"" pretender parar de fumar e o profissional de saúde faz uma abordagem através da metodologia dos AA: [Abordar], [Aconselhar].
A condição [A e B e C e D] é 
        verdadeira:
A. O utente é fumador.
B. O profissional preencheu os todos os registos do separador [Abordar] referidos na nota 1
(critério válido para indicadores com data de referência até dezembro 2022)
.
B. O profissional preencheu pelo menos 1 dos registos do separador [Abordar] referidos na nota 1
(critério válido para indicadores com data de referência igual ou superior a janeiro 2023)
.
C. O utente responde ""não"" à questão ""Quer fazer uma tentativa para deixar de 
        fumar?"", registada no separador [Aconselhar].
D. O registo referido na alínea C foi efetuado durante o período em análise.
Notas
1. Os registos avaliados no separador [Abordar] são os seguintes:
a) Resposta à questão ""Fuma atualmente"";
b) Resposta à questão ""Alguma vez fumou"";
c) Preenchimento do campo ""ano de início do consumo"" ou ""nº de anos de consumo"";
d) Preenchimento do campo ""nº de cigarros dia"";
2. A [carga tabágica] em unidades-maço-ano (UMA), deve ser calculada de forma 
        automática.
Muito breve
INT03
AR
Não
Não
Utente refere pretender parar de fumar e o profissional 
        ""referência"" o utente para uma intervenção intensiva no ACES ou em ambiente 
        hospitalar. É efetuada uma abordagem do tipo AR: [Abordar], [Referenciar].
A condição [A e B e C e D e (E ou F ou G ou H)] é verdadeira:
A. O utente é fumador.
B. O profissional preencheu os todos os registos do separador [Abordar] referidos na nota 1 em INT01
(critério válido para indicadores com data de referência até dezembro 2022)
.
B. O profissional preencheu pelo menos 1 dos registos do separador [Abordar] referidos na nota 1 em INT01
(critério válido para indicadores com data de referência igual ou superior a janeiro 2023)
.
C. O utente responde ""sim"" à questão ""Quer fazer uma tentativa para deixar de 
        fumar?"", registada no separador [Aconselhar].
D. O registo referido na alínea C foi efetuado durante o período em análise.
E. Existe pelo menos um registo de referenciação para [consulta intensiva de 
        tabagismo] no ACES, realizado durante o período em análise.
F. Existe pelo menos um registo de referenciação para consulta de hospitalar em 
        que o diagnóstico principal codificado é tabagismo (código ICPC-2 P17), 
        realizado durante o período em análise.
G. Não existe registo no separador [Avaliar], ou seja, não existe resposta à questão 
		""Pretende fazer uma tentativa nos próximos 30 dias?""
H. Não existe registo no separador [Apoiar].
Muito breve
INT04
AAAAA
Sim
Sim
Utente tem a intenção de parar de fumar nos 30 dias seguintes e 
        o profissional de saúde faz uma abordagem através da metodologia dos 5 A: 
        [Abordar], [Aconselhar], [Avaliar], [Apoiar] e [Acompanhar]
A condição [A e 
        B e C e D e E e F e G] é verdadeira:
A. O utente é fumador.
B. O profissional preencheu os todos os registos do separador [Abordar] referidos na nota 1 em INT01
(critério válido para indicadores com data de referência até dezembro 2022)
.
B. O profissional preencheu pelo menos 1 dos registos do separador [Abordar] referidos na nota 1 em INT01
(critério válido para indicadores com data de referência igual ou superior a janeiro 2023)
.
C. O utente responde ""sim"" à questão ""Quer fazer uma tentativa para deixar de 
        fumar?"", registada no separador [Aconselhar].
D. O utente responde ""sim"" à questão ""Pretende fazer uma tentativa nos próximos 
        30 dias?"", registada no separador [Avaliar].
E. Existe registo de ""dia D"" no separador [apoiar] e a data de criação desse 
        registo ocorreu no período em análise
F. Existe registo de resposta à questão [abstinência (sim/não)], do separador 
        [acompanhar] realizado até 7 dias depois da data definida como ""dia D""
(critério válido para indicadores com data de referência até dezembro 2022)
.
F. Existe registo de resposta à questão [abstinência (sim/não)], do separador 
        [acompanhar] realizado até 40 dias depois da data definida como ""dia D""
((critério válido para indicadores com data de referência igual ou superior a janeiro 2023).
.
G. O registo referido na alínea F foi efetuado durante o período em análise.
Breve
INT05
AAAA0
Sim
Não
Utente tem a intenção de parar de fumar nos 30 dias seguintes e 
        o profissional de saúde faz uma abordagem através da metodologia dos 4 A: 
        [Abordar], [Aconselhar], [Avaliar] e [Apoiar]
A condição [A e B e C e D e 
        E e F] é verdadeira:
A. O utente é fumador.
B. O profissional preencheu os todos os registos do separador [Abordar] referidos na nota 1 em INT01
(critério válido para indicadores com data de referência até dezembro 2022)
.
B. O profissional preencheu pelo menos 1 dos registos do separador [Abordar] referidos na nota 1 em INT01
(critério válido para indicadores com data de referência igual ou superior a janeiro 2023)
.
C. O utente responde ""sim"" à questão ""Quer fazer uma tentativa para deixar de 
        fumar?"", registada no separador [Aconselhar].
D. O utente responde ""sim"" à questão ""Pretende fazer uma tentativa nos próximos 
        30 dias?"", registada no separador [Avaliar].
E. Existe registo de ""dia D"" no separador [apoiar] e a data de criação desse 
        registo ocorreu no período em análise
F. Não existe registo de resposta à questão [abstinência (sim/não)], do 
        separador [acompanhar] realizado até 7 dias depois da data definida como 
        ""dia D"" e registado durante o período em análise
(critério válido para indicadores com data de referência até dezembro 2022)
. Ver nota 1.
F. Não existe registo de resposta à questão [abstinência (sim/não)], do 
        separador [acompanhar] realizado até 40 dias depois da data definida como 
        ""dia D"" e registado durante o período em análise
(critério válido para indicadores com data de referência igual ou superior a janeiro 2023)
. Ver nota 1.
Notas:
1. A ausência de registos no separador ""Acompanhar"", pode resultar do facto do 
        utente ter faltado à consulta agendada para fazer o acompanhamento após o ""dia 
        D"", se ter tornado incontactável, ou simplesmente porque o dia D é demasiado 
        próximo do fim do período em análise para que esse acompanhamento possa ainda 
        ser registado para ser lido no indicador.
Breve
INT06
AAAA5R
Não
Não
Utente tem a intenção de parar de fumar mas responde que ""não"" o 
        pretende fazer nos 30 dias seguintes. O profissional de saúde faz uma abordagem  
        motivacional guiada pela metodologia dos 5R: [Relevância], [Riscos], 
        [Recompensas], [Resistências] e [Repetição].
Efetuaou também os regstos relacionados com [Abordar], [Aconselhar], [Avaliar] e [Apoiar].
A condição [A e B e C e D e 
        E e F] é verdadeira:
A. O utente é fumador.
B. O profissional preencheu os todos os registos do separador [Abordar] referidos na nota 1 em INT01
(critério válido para indicadores com data de referência até dezembro 2022)
.
B. O profissional preencheu pelo menos 1 dos registos do separador [Abordar] referidos na nota 1 em INT01
(critério válido para indicadores com data de referência igual ou superior a janeiro 2023)
.
C. O utente responde ""sim"" à questão ""Quer fazer uma tentativa para deixar de 
        fumar?"", registada no separador [Aconselhar].
D. O utente responde ""não"" à questão ""Pretende fazer uma tentativa nos próximos 
        30 dias?"", registada no separador [Avaliar].
E. Existe registo de realização de uma abordagem motivacional guiada pela 
        metodologia dos 5R: [Relevância], [Riscos], [Recompensas], [Resistências] e 
        [Repetição], assinalando pelo menos uma das 5 ""
checkboxes
"" associadas no separador [Apoiar].
F. O registo referido na alínea E foi efetuado durante o período em análise.
Breve
INT07
AAAA1M
Não
Não
Utente tem a intenção de parar de fumar mas responde que 
            ""talvez"" o pretenda fazer nos 30 dias seguintes. O profissional de saúde faz uma 
            abordagem motivacional orientada para a resposta.
Efetuaou também os regstos relacionados com [Abordar], [Aconselhar], [Avaliar] e [Apoiar].
A condição [A e B e C e D e 
            E e F] é verdadeira:
A. O utente é fumador.
B. O profissional preencheu os todos os registos do separador [Abordar] referidos na nota 1 em INT01
(critério válido para indicadores com data de referência até dezembro 2022)
.
B. O profissional preencheu pelo menos 1 dos registos do separador [Abordar] referidos na nota 1 em INT01
(critério válido para indicadores com data de referência igual ou superior a janeiro 2023)
.
C. O utente responde ""sim"" à questão ""Quer fazer uma tentativa para deixar de 
            fumar?"", registada no separador [Aconselhar].
D. O utente responde ""talvez"" à questão ""Pretende fazer uma tentativa nos 
            próximos 30 dias?"", registada no separador [Avaliar].
E. Existe registo de realização de uma abordagem motivacional assinalando a 
            checkbox respetiva no separador [Apoiar].
F. O registo referido na alínea E foi efetuado durante o período em análise.
Breve
C. Não são incluídos no denominador utentes com [intervenção muito breve].
D. O período em análise do denominador tem uma duração de 12 meses mas não termina na data de referência do indicador. Termina 2 meses antes e também se inicia 14 meses antes. Esta operação é executada com o objetivo de garantir a existência de 2 meses após a [intervenção breve] para uma primeira consulta de acompanhamento e registo da ""tentativa de abstinência"" no processo clínico.
Assim, se o indicador tiver como data de referência a 31 de dezembro de 2017, entram para o denominador os utentes com [intervenção breve] e registo da resposta à questão ""Pretende fazer uma tentativa nos próximos 30 dias?"", registada no separador [Avaliar], entre o dia 1 de novembro de 2016 e 31 de outubro de 2017.
E. Se um utente tiver mais do que uma [intervenção breve] registada no período em análise, compreendido entre o mês N-13 e o mês N-2 (mês N é o mês de referência do indicador), é apenas contabilizado 1 vez no denominador.
F. O registo de ""abstinência"", para ser válido para a alínea B do numerador deve cumprir as condições seguintes:
1. A data do seu registo ser posterior em pelo menos 7 dias à primeira data de registo da resposta à questão ""Pretende fazer uma tentativa nos próximos 30 dias?"", registada no separador [Avaliar]. A intenção desta restrição é a de evitar a contabilização de registos de ""abstinência"" sem prévio registo de [intervenção breve].
2. O seu registo ter ocorrido no máximo até à data de referência do indicador.
G. O registo de ""recaída"", para ser válido para a alínea C do numerador deve cumprir as condições seguintes:
1. A data do seu registo estar compreendida entre a data de registo da resposta à questão ""Pretende fazer uma tentativa nos próximos 30 dias?"", registada no separador [Avaliar] e a [data de referência do indicador].
2. A ""data de recaída"" estar compreendida entre a data de registo da resposta à questão ""Pretende fazer uma tentativa nos próximos 30 dias?"", registada no separador [Avaliar] e a [data de referência do indicador].
H. A idade deve ser medida em relação à data de referência do indicador."
Observações Sobre Software,"SClínico:
A. Os hábitos tabágicos podem ser registados na [ficha individual] e nos diversos módulos de programas de saúde ([diabetes], [hipertensão], [planeamento familiar], [saúde materna] e [tabagismo]).
Podem ser usados os seguintes campos:
1. Campo ""Tabaco"" no grupo ""Hábitos"", que tem os seguintes itens para escolha: Sim; Não; Sem preenchimento. No módulo de ""tabagismo"" o campo correspondente tem o descritivo ""Fuma atualmente?"". O SCLÍNICO regista as datas em que os profissionais de saúde procedem a alterações a este campo.
2. Campo ""Tabaco"" no grupo ""Consultas"". Campo usado para registar o nº de [cigarros por dia] que o doente consome na data em que é feito o registo.
3. Campo ""Carga tabágica"" no grupo ""Consultas"". Campo usado para registar o nº unidades-maço-ano (UMA) calculadas na data em que é feito o registo.
SCLÍNICO - PERFIL DE ENFERMAGEM:
A. O registo normalizado da informação de hábitos tabágicos é efetuado através da intervenção de enfermagem ""Monitorizar uso de tabaco"" (9001128). A intervenção de enfermagem está associada ao foco de atenção ""Uso de tabaco"" e encontra-se disponível no painel atividades diagnóstico e/ou no mapa de cuidados (caso já tenha sido incluída no plano de cuidados em consulta anterior). A intervenção referida permite registar o nº unidades-maço-ano (UMA) calculadas na data em que é feito o registo.
MEDICINEONE:
A. Os hábitos tabágicos são registados no módulo de hábitos. O registo de utente ""sem hábitos tabágicos"" faz-se colocando um 0 (zero) no campo da quantidade."
Período em Análise,"INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FLUTUANTE""
- Numerador (variável ""registo de abstinência""): Duração máxima 14 meses, terminando na data de referência do indicador;
- Numerador (variável ""registo de recaída""): Duração máxima 14 meses, terminando na data de referência do indicador;
- Denominador (variável ""inscrição ativa""): Coincidente com a data de referência do indicador;
- Denominador (variável ""idade""): Medida na data de referência do indicador;
- Denominador (variável ""registo intervenção breve""): Duração de 12 meses, compreendidos entre os meses N-13 e N-2, sendo N o mês de referência do indicador."
Fórmula,AA / BB x 100
Unidade de medida,%
Output,Proporção de utentes
Estado do indicador,Com dados desde Março de 2018
Área | Subárea | Dimensão,---
Intervalo Aceitável,"Ano de 2022: [20; 100]
Ano de 2023: [20; 100]
Ano de 2024: [20; 100]"
Intervalo Esperado,"Ano de 2022: [10; 100]
Ano de 2023: [10; 100]
Ano de 2024: [10; 100]"
Tipo de Indicador,Ganhos em Saúde
Área clínica,Transversal
Inclusão de utentes no indicador,Utentes inscritos à data de referência do indicador
Prazo para Registos,5 dias
