titulo,texto
ID,210
Código,2.12.13
Código SIARS,MORB.210.01
Nome abreviado,"Proporção de utentes com ""DPOC"""
Designação,"Proporção de utentes com o diagnóstico de ""doença pulmonar obstrutiva crónica"""
Objetivo,"Caraterizar a população inscrita. Parâmetro ""prevalência de doença pulmonar obstrutiva crónica"""
Descrição do Indicador,"Indicador que exprime a proporção de utentes com ""DPOC"" identificados na população inscrita.
Numerador: Contagem de utentes inscritos que têm o diagnóstico de ""DPOC"" registado na lista de problemas.
Denominador: Contagem de utentes inscritos."
Regras de cálculo,"NUMERADOR (AA):
Contagem de utentes em que a expressão [A e B] é verdadeira:
A. Todas as condições enunciadas para o denominador.
B. O diagnóstico de ""DPOC"" (rubrica ICPC R95) encontra-se na lista de problemas, com o estado de ""ativo"", à data de referência do indicador (ver alíneas A, B, C e D de OBSERVAÇÕES GERAIS).
DENOMINADOR (BB):
Contagem de utentes em que a expressão [A] é verdadeira:
A. Com [
inscrição ativa
] na data de referência do indicador (ver alínea E de OBSERVAÇÕES GERAIS)."
Observações Gerais,"A. Contabilizam-se as rubricas definidas nas regras de cálculo, bem como eventuais subrubricas existentes.
B. Critérios de R95 (ICPC-2): Evidências objectivas de obstrução das vias respiratórias, não aliviada ou apenas parcialmente aliviada pelos broncodilatores.
C. O R95 inclui (ICPC-2): Enfisema; obstrução crónica das vias respiratórias, do pulmão, doença pulmonar; limitação crónica das vias respiratórias.
D. O R95 exclui (ICPC-2): Bronquite crónica R79, asma R96, bronquiectásias R99, fibrose quística T99.
E. Inclui apenas as inscrições SINUS tipo ""1"" e tipo ""2"" (respetivamente ""primeira inscrição"" e ""transferido de uma inscrição primária""). Exclui ""esporádicos"", ""não frequentadores"" e outras formas de inscrição."
Observações Sobre Software,"MEDICINEONE:
A. O diagnóstico pode estar inserido quer na [lista de problemas] quer na [lista de outros problemas].
B. O diagnóstico necessita estar classificado como ""ativo"" e não ter sido classificado como ""inválido"""
Período em Análise,"INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FLUTUANTE""
- Numerador (variável ""diagnóstico na lista de problemas""): A duração do período em análise é de 1 dia, que coincide com a data de referência do indicador.
- Denominador (variável ""inscrição ativa""): A duração do período em análise é de 1 dia, que coincide com a data de referência do indicador."
Fórmula,AA / BB x 100
Unidade de medida,%
Output,Prevalência
Estado do indicador,Com dados desde Dezembro de 2009
Área | Subárea | Dimensão,---
Intervalo Aceitável,---
Intervalo Esperado,---
Tipo de Indicador,Estrutura
Área clínica,Respiratório
Inclusão de utentes no indicador,Utentes inscritos à data de referência do indicador
Prazo para Registos,5 dias
