titulo,texto
id,315
Código,6.56.01
Código SIARS,2015.315.01
Nome abreviado,Proporção DM com C-LDL < 100 mg/dl
Designação,"Proporção de utentes com diabetes com resultado de colesterol-LDL inferior a 100 mg/dl, nos últimos 12 meses"
Objetivo,"Monitorizar o cumprimento da norma da DGS nº 066/2011 sobre ""Prescrição de Exames Laboratoriais para Avaliação de Dislipidémias no Adulto"", em particular nos doentes com Diabetes Mellitus."
Descrição do Indicador,"Indicador que exprime a proporção de utentes com diabetes, com último resultado de C-LDL inferior a 100 mg/dl.
Numerador: Contagem de utentes com diabetes e último resultado de C-LDL inferior a 100 mg/dl.
Denominador: Contagem de utentes inscritos com diabetes."
Regras de cálculo,"NUMERADOR (AA):
Contagem de utentes em que a expressão [A e B] é verdadeira:
A. Todas as condições enunciadas para o denominador.
B. O último registo de C-LDL, registado nos 12 meses que antecedem a data de referência do indicador, é inferior a 100 mg/dl (ver alíneas A, B, C e D de OBSERVAÇÕES GERAIS).
DENOMINADOR (BB):
Contagem de utentes em que a expressão [A e B] é verdadeira:
A. Com [
inscrição ativa
] na unidade de saúde na data de referência do indicador.
B. Na data de referência do indicador, o diagnóstico de diabetes (rubricas da ICPC-2 T89 ou T90) encontra-se na lista de problemas, com o estado de ""ativo""."
Observações Gerais,"A. O código da tabela de MCDT, válido para registar o colesterol-LDL é o A542.8. Quando esta análise for efetuada na unidade de saúde (utilizando doseadores próprios) a mesma pode ser registada em campo(s) específicos criados pelas aplicações de registo clínico para o efeito. O registo é válido se for realizado por qualquer médico, interno ou enfermeiro da unidade de saúde.
B. Apenas se contabilizam C-LDL com resultado registado.
C. A data que deve ser usada para verificar se a C-LDL está ou não dentro do período em análise é a ""data de realização"". O resultado deve ser preenchido, no máximo até 30 dias após o fim do período em análise.
D. Se em determinada data existir um resultado de C-LDL que cumpra a condição C (ser a última e inferior a 100 mg/dl) e posteriormente a essa data e ainda antes da data de referência do indicador, existir uma requisição de C-LDL ainda sem resultado, tal não invalida que se contabilize o utente no numerador. No entanto, se até 30 dias após a data de referência do indicador, o resultado dessa C-LDL for registado e for superior a 100 mg/dl, esse utente já não pode ser incluído no numerador.
E. O resultado do LDL é frequentemente calculado nas próprias unidades de saúde, sem que previamente tenha sido emitida uma requisição, através da fórmula seguinte:
C-LDL = [colesterol total] - [colesterol HDL] - [triglicéridos] / 5"
Observações Sobre Software,"SClínico:
A. O C-LDL pode ser registado no módulo de análises.
MEDICINEONE
A. O diagnóstico de diabetes pode estar inserido quer na [lista de problemas] quer na [lista de outros problemas]. O diagnóstico necessita estar classificado como ""ativo"" e não ter sido classificado como ""inválido"".
B. A C-LDL pode ser registado quer no módulo de análise quer no módulo de MCDT. O SIARS apenas contabiliza os registados no módulo de análises."
Período em Análise,"INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FLUTUANTE""
- Numerador (variável ""resultado de C-LDL""): Duração de 12 meses, terminando na data de referência do indicador.
- Denominador (variável ""inscrição ativa""): Coincidente com a data de referência do indicador.
- Denominador (variável ""diagnóstico de diabetes""): Coincidente com a data de referência do indicador."
Fórmula,AA / BB x 100
Unidade de medida,%
Output,Proporção de utentes
Estado do indicador,Com dados desde Dezembro de 2015
Área | Subárea | Dimensão,Desempenho | Gestão da Doença | Diabetes Mellitus
Intervalo Aceitável,"Ano de 2022: [48; 100]
Ano de 2023: [48; 100]
Ano de 2024: [48; 100]"
Intervalo Esperado,"Ano de 2022: [33; 100]
Ano de 2023: [33; 100]
Ano de 2024: [33; 100]"
Tipo de Indicador,Resultado
Área clínica,Diabetes Mellitus
Inclusão de utentes no indicador,Utentes inscritos à data de referência do indicador
Prazo para Registos,30 dias
