titulo,texto
id,165
Código,7.09.02
Código SIARS,8.13
Nome abreviado,Percent. consumo medic. genér. (em valor financ.)
Designação,Percentagem consumo de medicamentos genéricos em valor financeiro no consumo total de medicamentos
Objetivo,"Monitorizar programa de prescrição de fármacos. Parâmetro ""proporção de faturação em genéricos"""
Descrição do Indicador,"Indicador que exprime a proporção da despesa com medicamentos genéricos (PVP) face à despesa total com medicamentos (PVP), no mercado SNS em ambulatório.
Numerador: Despesa com genéricos.
Denominador: Despesa total."
Regras de cálculo,"NUMERADOR (AA):
Despesa com medicamentos genéricos (valor faturado em PVP) aceites para faturação, durante o período em análise, prescritos a utentes do SNS (exclui subsistemas) inscritos na unidade de observação.
DENOMINADOR (BB):
Despesa com medicamentos (valor faturado em PVP) aceites para faturação, durante o período em análise, prescritos a utentes do SNS (exclui subsistemas) inscritos na unidade de observação."
Período em Análise,"INDICADOR CALCULADO PELO MÉTODO DE ""PERÍODO EM ANÁLISE FIXO""
- Numerador: Duração de 1 a 12 meses. Tem início a 1 de janeiro do ano em curso e termina na data de referência do indicador.
- Denominador: Duração de 1 a 12 meses. Tem início a 1 de janeiro do ano em curso e termina na data de referência do indicador."
Fórmula,AA / BB x 100
Unidade de medida,%
Output,Proporção de despesa
Estado do indicador,Descontinuado em Dezembro de 2016
Área | Subárea | Dimensão,---
Intervalo Aceitável,---
Intervalo Esperado,---
Tipo de Indicador,Processo
Área clínica,Transversal
Inclusão de utentes no indicador,Utentes utilizadores durante o período em análise
Prazo para Registos,30 dias
